seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.01	10	0.5	0.9515625	0.51575	0.5042192	5.24403e-05	1.279013e-05	0.51565	17.94405	17.70276	0.9524888	18.85664	0.01425109	0.001066408	9.7082	0.0296	-0.01996512	-0.02068327	-0.02174284	-0.0203349955241278
100	0.01	10	0.5	0.3600128	0.50285	0.5091411	0.0001576053	2.33092e-05	0.53175	17.96736	17.72224	0.9472953	18.85702	0.01332405	0.0006960326	9.71335	0.032	-0.1798635	-0.08450196	-0.08408151	-0.0786024939079166
101	0.01	10	0.5	0.9273012	0.50705	0.4983859	5.014544e-05	1.393939e-05	0.50825	17.96	17.7236	0.933948	18.85854	0.01252342	0.0006902672	9.783	0.0292	-0.07479383	-0.02782539	-0.02514155	-0.0242343197057473
102	0.01	10	0.5	0.9871458	0.5272	0.5107384	7.60193e-05	2.970836e-05	0.5250025	17.97619	17.73441	0.933893	18.88762	0.01640744	0.001043247	9.6665	0.0341	-0.043121	-0.02437244	-0.03314915	-0.0328054639628833
103	0.01	10	0.5	0.7505506	0.52595	0.5193593	6.762403e-05	7.579838e-06	0.53495	18.00425	17.75128	0.9702926	18.89266	0.01502044	0.001045727	9.67945	0.039	-0.1166805	-0.0814996	-0.09066902	-0.0906855052242582
104	0.01	10	0.5	0.9599806	0.51125	0.4970676	5.697227e-05	2.340271e-05	0.5095	17.9442	17.69272	0.9463793	18.85351	0.01427873	0.000391198	9.72805	0.0285	-0.008253444	0.003737356	0.01208514	0.0114413605115668
105	0.01	10	0.5	0.771321	0.51355	0.5088904	5.072276e-05	6.475817e-06	0.5186	17.98061	17.73037	0.9185233	18.86006	0.01217019	0.000778892	9.733	0.0341	-0.09746555	-0.05575488	-0.05891907	-0.0557384132705062
106	0.01	10	0.5	0.6092683	0.52015	0.5183707	7.864145e-05	1.336361e-05	0.53	17.99105	17.73912	0.9116321	18.87421	0.01605306	0.001345766	9.7761	0.0389	-0.1865169	-0.1122564	-0.113817	-0.111303925115612
107	0.01	10	0.5	0.2998643	0.49895	0.5041915	4.287533e-05	4.567713e-06	0.51595	18.00389	17.75939	0.9298903	18.87037	0.0134282	0.0007014731	9.6339	0.029	-0.1217913	-0.06120901	-0.06044649	-0.0560732276958561
108	0.01	10	0.5	0.3518537	0.50225	0.5037459	7.030204e-05	1.589898e-05	0.51955	17.98237	17.71996	0.9882028	18.85901	0.01174714	0.0008959681	9.72295	0.0307	-0.02720714	-0.02087771	-0.02425006	-0.0201454615967348
109	0.01	10	0.5	0.7110261	0.52615	0.52135	5.511969e-05	1.423402e-05	0.5328	18.0232	17.77115	0.9385056	18.88654	0.0187209	0.0007602395	9.6383	0.0438	-0.1380289	-0.06738966	-0.07216584	-0.0678804348189802
10	0.01	10	0.5	0.8551942	0.51845	0.5116223	4.209184e-05	6.776989e-06	0.5231	17.98761	17.76775	0.8549485	18.86611	0.01485196	0.001060854	9.68115	0.033	-0.1380299	-0.08811713	-0.08910895	-0.0851064228685993
110	0.01	10	0.5	0.4419449	0.5129	0.5139911	4.814816e-05	3.389177e-06	0.5246	17.96772	17.73671	0.9219503	18.86291	0.01491519	0.000877364	9.8068	0.0321	-0.1215512	-0.07688714	-0.07421594	-0.0759938975550148
111	0.01	10	0.5	0.8338728	0.5116	0.5041403	6.551632e-05	1.004705e-05	0.51475	17.95243	17.6994	0.966518	18.86315	0.01387803	0.0003909304	9.73925	0.0305	0.01951392	0.005684383	0.007965661	0.00710535803958799
112	0.01	10	0.5	0.1699065	0.5157	0.5243153	5.11306e-05	2.643368e-05	0.53435	17.99045	17.73953	0.9536307	18.88786	0.01948807	0.001163467	9.70155	0.0435	-0.1459607	-0.1011164	-0.1102837	-0.106720273717101
113	0.01	10	0.5	0.9620439	0.52045	0.5069624	5.017139e-05	1.621424e-06	0.5199	17.98012	17.73754	0.9254094	18.85393	0.01364204	0.001056778	9.7234	0.0316	-0.02301392	-0.02856585	-0.02951163	-0.027562725813919
114	0.01	10	0.5	0.1888802	0.4986	0.5045224	4.87811e-05	7.947409e-06	0.5138	17.96562	17.7136	0.944753	18.85203	0.01062976	0.00130365	9.69575	0.0286	-0.02491246	-0.01687048	-0.01358561	-0.0120792488381965
115	0.01	10	0.5	0.2192266	0.5043	0.5096199	2.472174e-05	1.215249e-05	0.51655	17.98758	17.73781	0.9534581	18.86822	0.01566528	0.001586357	9.63625	0.0333	-0.1061096	-0.06438257	-0.06787092	-0.066975543472285
116	0.01	10	0.5	0.515095	0.51255	0.5132154	6.298492e-05	5.625336e-06	0.52485	17.99424	17.75381	0.8946156	18.8767	0.01473027	0.00136572	9.7077	0.0362	-0.09594957	-0.07886385	-0.08476275	-0.0788771824072396
117	0.01	10	0.5	0.4977737	0.5049	0.5040839	4.907783e-05	4.489738e-06	0.518	17.97533	17.72621	0.9765038	18.88692	0.01772628	0.001089325	9.6553	0.0307	-0.05178833	-0.03750164	-0.04266993	-0.041108295158813
118	0.01	10	0.5	0.9317193	0.5127	0.4990388	6.399159e-05	3.450485e-05	0.5137	17.92257	17.67967	0.9705403	18.85502	0.01433587	0.001462844	9.71465	0.0281	0.08386692	0.06416719	0.06499307	0.0577149572445542
119	0.01	10	0.5	0.6374398	0.51775	0.5148244	9.429546e-05	2.31437e-05	0.5271	17.9812	17.74395	0.9044	18.87313	0.01438918	0.0005794302	9.7433	0.0378	-0.09527675	-0.07800238	-0.07737107	-0.0791048563462703
11	0.01	10	0.5	0.7401774	0.5	0.4931455	8.807576e-05	8.465652e-06	0.5089	17.93914	17.67967	0.9719785	18.85131	0.0147	4e-04	9.69725	0.0271	0.08011471	0.04962941	0.05145289	0.048308452163931
120	0.01	10	0.5	0.7309945	0.50755	0.5031867	3.834402e-05	3.307887e-06	0.513	17.97226	17.72248	0.9197343	18.85398	0.01310216	0.0006895872	9.8144	0.0287	-0.0392298	-0.0218483	-0.03249089	-0.031501967346793
121	0.01	10	0.5	0.8052254	0.50635	0.4994062	6.075905e-05	2.570993e-06	0.51095	17.97568	17.73531	0.8970599	18.86178	0.01402192	0.0005924756	9.69185	0.0312	-0.04597077	-0.01854143	-0.02269647	-0.0199153941007685
122	0.01	10	0.5	0.2395267	0.5103	0.5143372	2.44044e-05	9.331998e-06	0.5221	18.00158	17.73809	0.9497732	18.86572	0.01626494	0.0004899079	9.6447	0.0352	-0.1619038	-0.1024257	-0.1012731	-0.0944995793495584
123	0.01	10	0.5	0.5458679	0.5004	0.4996534	2.735398e-05	2.009549e-05	0.50805	17.94279	17.67595	1.011229	18.85764	0.01398881	0.0008992806	9.65395	0.028	0.07828508	0.05125562	0.05494292	0.0489921622574513
