seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score
388	0	0.666266448539682	0.5576449	0.6744186	0.6639853	0.0007166323	0.0004096932	0.7093023	17.53831	17.43121	0.6185899	18.44806	0.004484305	0	14.88663	0.2267442	-0.833928924003505
389	0	0.730420640693046	0.8439873	0.752907	0.723936	0.0007408357	5.459172e-05	0.7703488	17.86017	17.71361	0.5859864	18.62798	0.004081633	0	12.9564	0.4534884	-1.25533047503786
38	0	0.744349453807808	0.8415388	0.7587209	0.737001	0.0003701602	0.0002315445	0.7674419	17.68691	17.5842	0.6466691	18.57636	0.003816794	0.003816794	12.99709	0.4302326	-0.783060835056114
390	0	0.728404668229632	0.5499038	0.7354651	0.7280625	0.0004654201	0.0001308597	0.7587209	17.69472	17.5792	0.6194984	18.74459	0.01132075	0	13.34884	0.4302326	-1.12100825577353
391	0	0.658380250888877	0.7582967	0.6627907	0.6452282	0.0006415429	0.0001530096	0.6860465	17.37718	17.32002	0.5959461	18.44033	0	0	15.45058	0.09883721	-0.831615021011214
392	0	0.737318154028617	0.1535923	0.7325581	0.7526111	0.000425057	9.393281e-05	0.7877907	17.67126	17.5928	0.5526677	18.6022	0.01204819	0	12.25291	0.505814	-0.765342619865841
393	0	0.693047361634672	0.7035793	0.7034884	0.6861776	0.0005918715	0.0002210435	0.7267442	17.60856	17.51877	0.6073533	18.57157	0.004255319	0	14.73547	0.2616279	-0.847451936878382
394	0	0.721529461187311	0.07274283	0.6976744	0.7302499	0.0005352994	0.0002939525	0.7674419	17.69426	17.65454	0.5994091	18.69677	0.003831418	0	13.65988	0.4476744	-1.06985768526521
395	0	0.704911257233471	0.7549223	0.7412791	0.7245353	0.0005184136	3.730081e-05	0.7616279	17.62077	17.49314	0.6812121	18.5516	0	0	14.02326	0.3023256	-0.835415345501541
396	0	0.727473143464886	0.146843	0.6947674	0.7226036	0.0006430611	0.0001713659	0.7645349	17.60975	17.57278	0.6686144	18.65153	0.007843137	0	13.52907	0.3255814	-1.03163093223515
397	0	0.704704656079411	0.7465711	0.7122093	0.6931169	0.000513315	8.053645e-05	0.7354651	17.50289	17.40316	0.6684776	18.55614	0	0	14.7907	0.2093023	-0.911457369470377
398	0	0.748075928725302	0.04845208	0.7034884	0.7404698	0.0006365405	0.0002700178	0.7848837	17.68008	17.58981	0.5465947	18.63136	0.004016064	0	13.13081	0.4244186	-0.692651387966939
399	0	0.748490542755462	0.3706732	0.744186	0.7506311	0.0005651096	0.0003642829	0.7877907	17.85829	17.72575	0.5359753	18.63712	0.004	0	12.9186	0.505814	-1.2283484899009
39	0	0.69674827652052	0.4678001	0.7034884	0.7044453	0.000681429	0.0001085283	0.744186	17.58861	17.50651	0.7443651	18.59739	0.004273504	0	14.25872	0.1860465	-0.802964420443712
3	0	0.679498250107281	0.09791164	0.627907	0.6714191	0.001196478	8.937757e-05	0.7325581	17.42345	17.43239	0.5858853	18.47145	0	0	14.72674	0.2616279	-0.742154021317053
400	0	0.698370789806358	0.1458247	0.6686047	0.6927103	0.0005896173	0.0001674915	0.7325581	17.50478	17.42914	0.585723	18.53502	0	0	13.96512	0.2848837	-0.984620656842849
401	0	0.708355938619934	0.5472296	0.7267442	0.7167795	0.0008168436	3.880391e-05	0.7587209	17.58726	17.53185	0.6158219	18.62509	0.01098901	0	13.21512	0.3837209	-1.10640993965877
402	0	0.670487049990334	0.2180647	0.6482558	0.6703209	0.0005798401	0.0004426628	0.7093023	17.57859	17.51761	0.6826048	18.56406	0.008438819	0	14.81105	0.2151163	-0.849956385935753
403	0	0.731752167409286	0.4103556	0.7296512	0.7360939	0.0004372368	0.0001281844	0.7732558	17.85079	17.70033	0.6160031	18.70407	0.01454545	0	12.95058	0.4767442	-1.07221328788742
404	0	0.710453734220937	0.9919571	0.7616279	0.7084747	0.000538779	0.0004024906	0.744186	17.57535	17.47979	0.5482584	18.50473	0	0	13.92151	0.3197674	-0.937620752093258
405	0	0.652097597694956	0.9208075	0.7034884	0.6557011	0.0009377197	0.0008163362	0.7151163	17.4514	17.39964	0.597107	18.472	0	0	15.21802	0.1569767	-0.821049025080502
406	0	0.699848619778641	0.9477227	0.755814	0.7156776	0.0005999644	5.182517e-05	0.755814	17.61243	17.54877	0.6505453	18.72102	0.004149378	0.004149378	13.74709	0.3895349	-1.0052997395957
407	0	0.734982799761929	0.8839514	0.7674419	0.7430228	0.000388864	0.0003737747	0.7732558	17.65802	17.59306	0.5974011	18.59234	0	0	13.43314	0.4476744	-1.27781227094853
408	0	0.714837297843769	0.9208897	0.747093	0.7032359	0.000745377	8.848283e-05	0.75	17.59477	17.4992	0.7096739	18.69061	0.01612903	0.004032258	13.99709	0.2965116	-1.05970654550936
409	0	0.65017881160602	0.873238	0.6889535	0.6457781	0.001159572	0.0001609532	0.7034884	17.49138	17.39523	0.6485312	18.4993	0.004366812	0	15.15116	0.2267442	-0.568538371802964
40	0	0.671357078617439	0.00257043	0.5813953	0.6570848	0.000621879	0.0001585483	0.6947674	17.50247	17.4482	0.6544817	18.50149	0	0	14.94767	0.1860465	-0.895961540614538
410	0	0.719208886031993	0.4715958	0.7151163	0.7130424	0.0004154509	0.0002597043	0.744186	17.76842	17.63058	0.6793087	18.6343	0.004065041	0	13.5814	0.372093	-1.12876425999367
411	0	0.690751381986775	0.09067358	0.6569767	0.6808895	0.0003377372	0.000189104	0.7093023	17.57343	17.4538	0.8968815	18.52633	0	0	15.00291	0.2674419	-0.693571208382799
412	0	0.74910131895449	0.1244954	0.7209302	0.747775	0.0005380112	0.000121822	0.7848837	17.79781	17.64573	0.6723241	18.60623	0.007462687	0	12.63081	0.5232558	-1.20254765856522
413	0	0.685452450136654	0.1780099	0.6947674	0.7106892	0.0003781874	0.0001026157	0.744186	17.47697	17.4377	0.6630094	18.5081	0.008510638	0	14.5407	0.25	-0.786162834336654
414	0	0.698523909715004	0.4837492	0.7034884	0.7064101	0.000619254	0.0002127415	0.752907	17.62824	17.55852	0.6054535	18.63266	0	0	13.63372	0.3488372	-0.784793006204217
415	0	0.707847744249739	0.04191429	0.6715116	0.7023492	0.0004327511	0.0001923188	0.7383721	17.56527	17.51222	0.7002279	18.62148	0	0	14.07558	0.25	-0.963783449100423
416	0	0.745770543278195	0.3278114	0.75	0.7645846	0.0006466942	0.0001270635	0.8023256	17.82873	17.63474	0.7414932	18.76145	0.007575758	0	12.4564	0.6104651	-1.05931334467353
417	0	0.730263823852874	0.8454527	0.755814	0.7271716	0.0006382084	8.537467e-05	0.7645349	17.73662	17.65857	0.6444281	18.76985	0.007968127	0	13.35756	0.4651163	-1.32924507761578
418	0	0.716601692722179	0.1689269	0.6773256	0.695586	0.0005622506	0.0003955549	0.7383721	17.62891	17.54954	0.6170391	18.56846	0.007936508	0.003968254	13.6657	0.3662791	-1.09577214342269
419	0	0.726125453040004	0.3716467	0.7034884	0.7093937	0.0006467178	0.0001837053	0.7616279	17.64556	17.54122	0.6149287	18.62727	0	0	14.0407	0.3372093	-1.15140506792557
41	0	0.661039505852386	0.910968	0.6918605	0.6563642	0.0006051179	0.0002318062	0.6947674	17.51087	17.43478	0.6256762	18.48491	0	0	14.87791	0.1627907	-0.812718961651063
420	0	0.734602386690676	0.794522	0.747093	0.7249778	0.0006194271	5.773111e-05	0.7645349	17.61579	17.50805	0.5967052	18.5007	0.01209677	0.004032258	13.74709	0.4127907	-0.992282910268276
421	0	0.656838449183851	0.6685014	0.6773256	0.6653063	0.0004583709	0.0002339626	0.7005814	17.51036	17.41445	0.5458967	18.41569	0	0	15.13372	0.1918605	-0.707592791400731
422	0	0.702569352602586	0.8431537	0.7383721	0.7093243	0.0006142021	0.0001877734	0.75	17.52265	17.47342	0.6958716	18.60723	0.0041841	0	14	0.2848837	-0.976453357489901
423	0	0.672938174079172	0.8800772	0.6860465	0.655987	0.0006677614	0.0001427178	0.6947674	17.59639	17.51356	0.5359648	18.52884	0	0	14.90407	0.1337209	-0.83947274366581
424	0	0.738985799020156	0.9546565	0.7848837	0.7380993	0.0005663291	0.0002603249	0.7819767	17.70051	17.65944	0.6241103	18.74648	0.01937984	0	12.77907	0.4767442	-0.987319185017485
425	0	0.744285355857573	0.7821346	0.75	0.7280364	0.000636864	0.0001183163	0.7732558	17.76486	17.64549	0.6365815	18.76287	0	0	13.61337	0.3662791	-0.850185075478086
426	0	0.659013095032424	0.6914479	0.6656977	0.6548334	0.000741516	0.0002054586	0.6947674	17.46754	17.39753	0.6112578	18.52953	0	0	15.45058	0.1046512	-0.604345278315554
427	0	0.715972145670094	0.8757965	0.75	0.7185529	0.000519967	0.0004187183	0.7616279	17.61589	17.534	0.571614	18.50829	0.004385965	0	14.05233	0.3197674	-0.861001117868523
428	0	0.714513529464602	0.1848582	0.6947674	0.7159077	0.0004852583	0.0001450258	0.747093	17.63394	17.56019	0.4974124	18.57834	0	0	13.95058	0.2965116	-0.80069772430598
429	0	0.685671552736312	0.6169925	0.7180233	0.7131768	0.0006947724	0.0002510121	0.75	17.64044	17.48439	0.7098718	18.5467	0	0	14.45058	0.2848837	-1.00483631840945
42	0	0.650848518358544	0.7036923	0.6598837	0.6449266	0.000750553	0.0001266468	0.6889535	17.30493	17.27215	0.6955244	18.48579	0.004484305	0	15.68023	0.1162791	-0.440864621752491
430	0	0.660696217627265	0.7013364	0.6773256	0.6654867	0.0008155371	7.028332e-05	0.7075581	17.4587	17.39285	0.6715202	18.49631	0	0	15.10174	0.1744186	-0.756607411434275
431	0	0.667181877675466	0.553227	0.6744186	0.6674422	0.001082793	0.0001282549	0.7151163	17.50348	17.43941	0.6451084	18.50585	0	0	14.62209	0.1860465	-0.528432058159181
432	0	0.743371745571494	0.7598362	0.7674419	0.7503836	0.0003628442	2.942184e-05	0.7790698	17.88817	17.77115	0.5456079	18.69851	0.01520913	0.003802281	12.93314	0.5523256	-1.40912228954047
433	0	0.666308966954239	0.2308328	0.6686047	0.6863476	0.0006751997	0.0003074439	0.7296512	17.56185	17.43773	0.6992562	18.55821	0	0	14.59884	0.244186	-0.865555845493135
434	0	0.66315382081084	0.3627126	0.6424419	0.6552128	0.0007390355	0.0007180373	0.6918605	17.44897	17.35206	0.6228526	18.43116	0.004464286	0	15.20349	0.1627907	-0.578629783040922
435	0	0.712379713077098	0.6830117	0.7238372	0.704783	0.0006015119	0.0001250128	0.744186	17.5885	17.51201	0.7080982	18.52199	0.003952569	0	14.27616	0.255814	-0.773190775202737
436	0	0.655354648944922	0.8918225	0.6918605	0.6494069	0.001124095	0.0002965874	0.7005814	17.38439	17.31514	0.6858982	18.52473	0.00462963	0	15.125	0.122093	-0.527827212619737
437	0	0.742540479451418	0.4613177	0.7325581	0.7319074	0.0007318479	0.000197004	0.7790698	17.76049	17.69538	0.521612	18.69768	0.0234375	0	12.87209	0.4825581	-1.08588146979534
438	0	0.661757080233656	0.6738073	0.6889535	0.6740426	0.0006821548	9.334224e-05	0.7180233	17.49498	17.43246	0.6527517	18.50841	0.004032258	0	15.11337	0.2093023	-0.771466162968872
439	0	0.736279593966901	0.4098343	0.744186	0.7480494	0.0003184812	0.0001206599	0.7732558	17.62031	17.58322	0.5954528	18.60349	0	0	13.04651	0.4011628	-0.973476983883077
43	0	0.674136042175815	0.1527518	0.6627907	0.6919964	0.0008500489	0.0001421084	0.7296512	17.35428	17.28647	0.834311	18.53163	0.008733624	0	14.81686	0.1860465	-0.592457158854156
440	0	0.71971429316327	0.3605952	0.7151163	0.7193435	0.0007455212	0.0004006221	0.7732558	17.63446	17.5555	0.8074877	18.67833	0.007936508	0	13.35174	0.4302326	-1.05128555245036
441	0	0.679248773958534	0.4648185	0.6831395	0.6867048	0.0007629491	0.0001410877	0.7296512	17.51215	17.44572	0.7114898	18.49561	0.008333333	0	14.23256	0.2965116	-0.723644755314277
442	0	0.692955153039657	0.07613424	0.6627907	0.6920962	0.0004508636	7.082644e-05	0.7267442	17.53688	17.44552	0.7504163	18.51662	0.004310345	0	14.37791	0.3023256	-0.760495632068046
443	0	0.704549115989357	0.1083601	0.6656977	0.699368	0.0007038654	9.997532e-05	0.744186	17.6415	17.54336	0.6155512	18.52797	0	0	14.11337	0.2906977	-0.71165676417185
444	0	0.67509615146555	0.411168	0.6744186	0.6730609	0.0007667436	0.0001671237	0.7267442	17.67609	17.48263	0.7436481	18.60719	0.004366812	0	14.94477	0.1918605	-0.779007644687211
445	0	0.722278425702825	0.7404757	0.7209302	0.6985975	0.0006551268	8.307456e-05	0.744186	17.5276	17.45499	0.6150198	18.57201	0.003968254	0	14.15116	0.3139535	-1.18375785700746
446	0	0.659815759211779	0.6212353	0.6686047	0.6564641	0.0005060153	8.819048e-05	0.6976744	17.36804	17.27933	0.7422605	18.35676	0	0	15.24128	0.1104651	-0.662082227436476
447	0	0.679603260266595	0.6722829	0.7034884	0.6888785	0.0009543085	0.0007674159	0.7354651	17.5687	17.44235	0.6408619	18.44594	0.003984064	0	14.72093	0.2093023	-0.796246384478166
448	0	0.65838567847386	0.7995505	0.6744186	0.6515268	0.0007716109	0.0001485706	0.6976744	17.43886	17.40145	0.6737732	18.48566	0	0	15.30814	0.1395349	-0.769056408828006
449	0	0.705034964345396	0.2119526	0.6918605	0.7078797	0.0004417156	0.0001426048	0.7412791	17.69219	17.5666	0.6999743	18.61394	0	0	14.13953	0.3488372	-0.773080153147874
44	0	0.674088688450865	0.9509497	0.7005814	0.6665735	0.0004266586	0.0002974601	0.6976744	17.50128	17.41966	0.5969177	18.521	0	0	14.74128	0.2209302	-0.62217721491351
450	0	0.685897308029234	0.2136566	0.6889535	0.7034709	0.0003940084	6.31712e-05	0.7354651	17.49221	17.46029	0.6769777	18.4915	0	0	14.36628	0.2383721	-0.767536291069589
451	0	0.747804338601418	0.4236047	0.7412791	0.7456537	0.0004712425	6.000891e-05	0.7790698	17.87095	17.76844	0.5229251	18.70769	0.01176471	0	12.7093	0.5697674	-1.23877270642788
452	0	0.720284342812374	0.7593252	0.7412791	0.7266993	0.0004714709	0.0002895618	0.755814	17.74899	17.63743	0.6854179	18.7252	0.01574803	0	12.88081	0.4476744	-1.1757643227299
453	0	0.720287403301336	0.7024942	0.7383721	0.7195393	0.000592988	4.062657e-05	0.755814	17.72238	17.60398	0.6420074	18.57836	0.003937008	0	13.74709	0.3139535	-0.975206300997513
454	0	0.714466822659597	0.1074946	0.6744186	0.7058935	0.000760839	6.956986e-05	0.755814	17.64567	17.51772	0.7086008	18.59001	0.008547009	0.004273504	13.88953	0.2732558	-0.715641616226622
455	0	0.651050778850913	0.02493893	0.5959302	0.6486881	0.0008275505	0.0001860593	0.6976744	17.4469	17.35137	0.6192017	18.45711	0	0	15.32849	0.127907	-0.550991541982736
456	0	0.711706535168923	0.7513993	0.7296512	0.7069832	0.0007443635	0.0001001317	0.752907	17.6654	17.5774	0.6950273	18.57403	0	0	13.89826	0.3546512	-0.955826458001576
457	0	0.715603855391964	0.1529387	0.6773256	0.7038936	0.0006983769	0.0003759881	0.75	17.62232	17.47915	0.7040209	18.49988	0	0	14.25	0.3255814	-0.872095006426414
458	0	0.745581209589727	0.1974073	0.7209302	0.7429694	0.0006596331	0.0002118935	0.7848837	17.76295	17.61945	0.7392983	18.59263	0.003787879	0	13.38372	0.4418605	-1.03787413835206
459	0	0.713023723452352	0.06255975	0.6511628	0.6958127	0.0006601346	0.0001828188	0.7296512	17.54747	17.47156	0.7257126	18.51565	0	0	14.15988	0.2848837	-1.03095346115553
45	0	0.659084926033393	0.921658	0.6976744	0.6604063	0.0007654448	0.0001240554	0.7034884	17.41264	17.33824	0.6940998	18.46579	0	0	15.04651	0.1860465	-0.740457256185151
460	0	0.7421106697293	0.1740173	0.7238372	0.7421173	0.0005102676	5.711645e-05	0.7790698	17.83043	17.70292	0.5709654	18.72399	0	0	12.97674	0.4593023	-0.967524223833517
461	0	0.707497617625631	0.2837087	0.6947674	0.7103182	0.0006926853	0.0001224979	0.752907	17.64334	17.53265	0.5630779	18.49251	0.008097166	0	14.24419	0.2848837	-0.843159113189551
462	0	0.679704023408704	0.8892007	0.7151163	0.6818849	0.0008352403	0.0002103219	0.7238372	17.61451	17.58221	0.5567219	18.60686	0	0	14.61628	0.2965116	-0.92255275428213
463	0	0.678551000147127	0.9491751	0.6947674	0.656591	0.0005955055	0.0001634493	0.6947674	17.38721	17.30568	0.5902486	18.40285	0	0	15.06977	0.1511628	-0.583138778959173
464	0	0.714202144416049	0.3314151	0.7093023	0.7142859	0.0004332909	0.0002515404	0.752907	17.65409	17.5353	0.8539894	18.64085	0	0	13.66279	0.3953488	-1.13994002096789
465	0	0.659050905099139	0.1123243	0.6162791	0.6547237	0.0008877865	4.637079e-05	0.7034884	17.39562	17.2809	0.8110601	18.44256	0	0	15.25291	0.1395349	-0.491247054466492
466	0	0.698697891598567	0.100438	0.6802326	0.70782	0.0004886515	0.0001741932	0.7412791	17.69495	17.59765	0.4961986	18.54017	0.004115226	0	14.04942	0.3255814	-0.918477688619454
467	0	0.669607468834147	0.04005368	0.625	0.6643485	0.000563677	0.0003721982	0.7034884	17.57949	17.4903	0.6239326	18.49223	0	0	14.9564	0.2034884	-0.800671468732601
468	0	0.684544862667099	0.02869574	0.6366279	0.686758	0.000844287	0.0001696915	0.7354651	17.65928	17.59505	0.6083811	18.58369	0.004347826	0	14.59302	0.2732558	-0.964959691750745
469	0	0.710956659563817	0.999051	0.7936047	0.7252181	0.0004566577	0.0001254869	0.7645349	17.62038	17.57532	0.5553927	18.60983	0.003861004	0.003861004	13.60174	0.4011628	-0.940232242756766
46	0	0.660470111249015	0.7131071	0.6744186	0.6618886	0.0006691243	0.0004216317	0.7063953	17.35385	17.33601	0.6893841	18.47771	0.004291845	0	14.875	0.2093023	-0.397759387403698
470	0	0.65057132828515	0.1760892	0.6395349	0.6665466	0.0008626789	0.0001608282	0.7209302	17.4711	17.40264	0.5308695	18.35443	0	0	15.29651	0.1627907	-0.619055402132808
471	0	0.699154184106737	0.02849714	0.6540698	0.7007696	0.0005953676	0.0001105701	0.7383721	17.55935	17.46816	0.7322706	18.56302	0	0	14.33721	0.2790698	-0.818104478704125
472	0	0.745014159940183	0.1066738	0.7267442	0.7492366	0.0003655971	8.895448e-05	0.7819767	17.75723	17.65855	0.6329317	18.72597	0.004048583	0	12.3343	0.5523256	-0.987606640301997
473	0	0.703874239884317	0.4052052	0.7093023	0.7130748	0.0004251305	0.0001192979	0.747093	17.64388	17.51112	0.6624734	18.50675	0.004132231	0	14.3343	0.3197674	-0.914202159515466
474	0	0.665743517805822	0.8800244	0.6860465	0.6617542	0.0005365376	0.0002417136	0.6918605	17.47179	17.38913	0.5960538	18.5017	0	0	15.04651	0.1511628	-0.667648914392768
475	0	0.673080518771894	0.001342005	0.6075581	0.6762462	0.0010525	0.0002708822	0.7296512	17.50483	17.38758	0.6182994	18.47883	0	0	15.0436	0.1802326	-0.684520428481768
476	0	0.734847891586833	0.6831016	0.744186	0.7332059	0.0005464038	7.498918e-05	0.7703488	17.78563	17.61649	0.6878923	18.62092	0.007662835	0	13.22093	0.4302326	-0.95287132459075
477	0	0.660385503876023	0.2305478	0.6453488	0.6727804	0.0009831304	0.0002195818	0.7238372	17.65089	17.50336	0.6432876	18.55865	0	0	14.22093	0.2616279	-0.826532236456344
478	0	0.668839002330788	0.1251904	0.6511628	0.6736917	0.0005363464	0.0001205855	0.7151163	17.43082	17.34787	0.7905669	18.48791	0	0	15.02907	0.2151163	-0.63931763798791
479	0	0.683858857513405	0.854954	0.6976744	0.6767125	0.0004717936	0.0001114427	0.7093023	17.43479	17.34429	0.6216992	18.44627	0	0	14.96221	0.2034884	-0.826178025685212
47	0	0.660276489215903	0.520641	0.6511628	0.644526	0.0007685096	0.0003546656	0.6860465	17.37437	17.31681	0.7326287	18.40014	0	0	15.09593	0.1453488	-0.453725330791976
480	0	0.716194950346835	0.9489253	0.7587209	0.7207786	0.0006523537	5.165909e-05	0.7587209	17.77024	17.61413	0.6366443	18.54668	0.003875969	0	13.39826	0.4186047	-1.0197307884159
481	0	0.663432266772725	0.4828654	0.6656977	0.6662624	0.0007418541	8.543679e-05	0.7034884	17.35916	17.33741	0.6414294	18.44174	0.008888889	0	15.36628	0.127907	-0.742588170419035
482	0	0.677259427425452	0.2633378	0.6453488	0.6713568	0.001103032	0.0002514453	0.7238372	17.52177	17.3908	0.6072709	18.4682	0	0	14.84884	0.2093023	-0.646036391467378
483	0	0.743835115781985	0.2448403	0.7209302	0.7490544	0.0008240434	0.000121012	0.7906977	17.84427	17.67305	0.787249	18.82722	0.01239669	0.008264463	12.73837	0.5290698	-1.19395883384784
484	0	0.662720758700743	0.7729158	0.6889535	0.6742136	0.0005104534	0.0001628396	0.7063953	17.4153	17.38162	0.6342608	18.4665	0	0	15.08721	0.1744186	-0.876766066489619
485	0	0.665082013583742	0.4357576	0.6627907	0.6653768	0.0006240857	0.0001819812	0.7005814	17.41637	17.28752	0.7167521	18.36164	0	0	15.40988	0.122093	-0.765133033582837
486	0	0.713277413533069	0.6000823	0.7122093	0.7044414	0.0005354391	0.0001337186	0.7383721	17.62402	17.47764	0.8154289	18.51392	0.008	0	13.93023	0.3197674	-0.950728831957092
487	0	0.680451961304061	0.2911509	0.6744186	0.6844224	0.0007736883	0.0001331707	0.7296512	17.58495	17.45648	0.5995818	18.4907	0.004366812	0	14.67733	0.1976744	-0.79514161512345
488	0	0.659189363243058	0.8031366	0.6947674	0.674217	0.000449242	0.0002823729	0.7063953	17.3338	17.34327	0.6790216	18.51249	0	0	15.28198	0.1569767	-0.780021254146605
489	0	0.668707098672166	0.1940542	0.6366279	0.6524104	0.0004495556	0.0003166503	0.6889535	17.53779	17.43737	0.7164147	18.53097	0	0	15.1686	0.1686047	-0.798311121660839
48	0	0.733409606153145	0.7640077	0.747093	0.7317258	0.0004157106	9.967749e-05	0.7645349	17.62634	17.51673	0.6356356	18.5652	0.003968254	0	13.01453	0.5116279	-0.921947352188978
490	0	0.746422888454981	0.02281533	0.7034884	0.74882	0.0005184162	7.761065e-05	0.7848837	17.91448	17.74508	0.5731922	18.66928	0.01492537	0	12.40988	0.5639535	-1.10830936415073
491	0	0.651993256225251	0.612387	0.6540698	0.6446671	0.0006392744	9.835507e-05	0.6860465	17.45313	17.41184	0.5832699	18.47934	0	0	15.38081	0.1337209	-0.715038197057769
492	0	0.69122231467627	0.04492967	0.6482558	0.6875489	0.0006701138	0.0001687366	0.7325581	17.50168	17.41471	0.8132987	18.53433	0.004424779	0	14.40116	0.1976744	-0.725497786068387
493	0	0.733713454776444	0.02281289	0.6744186	0.7179675	0.0006558654	0.0004237237	0.7616279	17.5754	17.56647	0.5685178	18.61506	0.004065041	0	13.7064	0.3662791	-0.90242986740791
494	0	0.722709757601842	0.09745626	0.7034884	0.7321629	0.0004894223	0.0003556624	0.7703488	17.72811	17.59635	0.6832469	18.54646	0.01176471	0	13.18023	0.4244186	-0.976904067917515
495	0	0.689536468801089	0.104953	0.6395349	0.6682769	0.0005913249	0.0002537898	0.7063953	17.48934	17.3953	0.7342863	18.49819	0	0	14.93895	0.1569767	-0.856095366991717
496	0	0.693262091418728	0.6115927	0.7034884	0.6982545	0.0006416174	0.0001443213	0.7354651	17.64333	17.54956	0.6474694	18.54344	0.008733624	0	14.22965	0.2325581	-0.665444752790945
497	0	0.715377852530219	0.3732017	0.6976744	0.7026886	0.0007365093	0.000290653	0.747093	17.54284	17.51891	0.6460984	18.54307	0.008032129	0	13.81686	0.3255814	-0.880472056902094
498	0	0.667535830149427	0.613361	0.6831395	0.6750685	0.0008952092	9.36386e-05	0.7180233	17.436	17.34708	0.7220671	18.47116	0.004166667	0	15.21802	0.1802326	-0.51331186036977
499	0	0.709379963250831	0.255102	0.6715116	0.6901536	0.000691252	0.0002791944	0.7296512	17.65147	17.5302	0.5982488	18.55301	0.004201681	0	14.05814	0.2965116	-0.988330700015579
49	0	0.680813887133263	0.2181874	0.6395349	0.6689323	0.0008414856	0.0003129121	0.7151163	17.48024	17.36623	0.73772	18.48865	0	0	15.00872	0.2034884	-0.835190430178777
4	0	0.674637997569516	0.1181094	0.6569767	0.6825916	0.0006621282	7.757035e-05	0.7267442	17.55845	17.47669	0.6214902	18.44564	0	0	14.48837	0.244186	-0.7307758870823
500	0	0.658075797813945	0.6848504	0.6773256	0.6629746	0.0006301415	9.296601e-05	0.7093023	17.37933	17.3289	0.6512903	18.44557	0	0	15.02616	0.1569767	-0.991235408332489
501	0	0.695625387923792	0.05294992	0.6482558	0.6862296	0.0006129994	0.0001932681	0.7354651	17.44061	17.40844	0.7007026	18.54336	0	0	14.57558	0.2790698	-0.568471048386413
502	0	0.718417822523043	0.9311106	0.7645349	0.7247272	0.0005972638	7.270524e-05	0.7674419	17.75227	17.65258	0.5723202	18.65844	0.004132231	0	13.37209	0.3313953	-0.939092683403631
503	0	0.673365456378087	0.797351	0.7093023	0.679294	0.000944355	0.000330105	0.7383721	17.51243	17.40935	0.7299254	18.5291	0	0	14.36337	0.2732558	-0.830080175915903
504	0	0.722019481495954	0.4443982	0.7122093	0.7185031	0.0005379005	6.997772e-05	0.755814	17.65411	17.56594	0.5526612	18.52762	0.004166667	0	13.9186	0.3023256	-0.995254571580869
505	0	0.742629778012633	0.6746381	0.75	0.7388107	0.0005515987	0.0001313278	0.7790698	17.81559	17.68073	0.7221552	18.80258	0.01915709	0	13.0843	0.5406977	-1.19793612893397
506	0	0.691080320160836	0.2246028	0.6802326	0.6965182	0.0004990973	0.0003298935	0.7325581	17.55301	17.52869	0.6318179	18.55425	0.004329004	0	14.20349	0.244186	-1.00908017080439
507	0	0.737350744963624	0.4868587	0.744186	0.7415541	0.0005334647	0.0006772029	0.7761628	17.69466	17.65259	0.5923691	18.71641	0.003831418	0	13.27035	0.5116279	-0.978382525137546
508	0	0.713301185145974	0.6116475	0.7238372	0.7136453	0.0006080234	0.0001572204	0.75	17.69807	17.66298	0.5575026	18.63114	0	0	13.15116	0.4302326	-1.04666924339101
509	0	0.699866628088057	0.2062301	0.6744186	0.6951002	0.0005758221	0.0001953069	0.7354651	17.62442	17.51656	0.6108429	18.52143	0.004219409	0	14.6657	0.2383721	-0.646420944827754
50	0	0.66070754469838	0.2792255	0.6453488	0.6562415	0.0007687819	0.0006936888	0.7034884	17.42275	17.41124	0.4958061	18.43158	0	0	15.48547	0.122093	-0.640760173773185
510	0	0.699736501369625	0.5158385	0.6889535	0.6868702	0.000584809	0.0003269009	0.7296512	17.60073	17.49557	0.7062136	18.57926	0	0	14.22965	0.2790698	-0.884688877718593
511	0	0.696358343446627	0.5988232	0.6947674	0.6868396	0.0007002287	0.0001196277	0.7209302	17.6148	17.58877	0.5843858	18.6013	0.008658009	0	14.07267	0.3139535	-0.989870848963854
512	0	0.735834744013846	0.5652404	0.7267442	0.7231039	0.0004574576	8.71016e-05	0.755814	17.73922	17.59506	0.7378281	18.63002	0.01214575	0	12.85756	0.5	-1.32512509550954
513	0	0.691301862802357	0.9546647	0.747093	0.7041391	0.0007229277	0.0004071113	0.744186	17.59472	17.46748	0.6773416	18.45159	0.008849558	0	14.0843	0.244186	-0.889226803390719
514	0	0.68991462115664	0.486722	0.6918605	0.6861201	0.0006201725	9.732744e-05	0.7267442	17.56225	17.46371	0.6428403	18.41974	0	0	14.86919	0.2674419	-0.948494222189988
515	0	0.738292739749886	0.9524103	0.7645349	0.7250577	0.0004243428	0.0002310593	0.7616279	17.70341	17.63505	0.5629829	18.5589	0.004016064	0	13.35756	0.4186047	-1.20861710890886
