seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.05	10	0.1	0.8673655	0.1096	0.1050673	1.702234e-05	1.111659e-06	0.1111	17.25713	17.05556	1.009139	18.31966	0	0	3.63675	0	2.452718	2.281185	2.08152	2.02286811586951
100	0.05	10	0.1	0.9122181	0.12225	0.1128075	4.193124e-05	1.026933e-05	0.12375	17.12063	17.01532	1.054768	18.31825	0	0	3.88335	0	2.411659	2.257538	2.085729	2.00682902262724
101	0.05	10	0.1	0.9973185	0.134	0.1190385	3.8488e-05	7.717332e-06	0.1291	17.16058	17.01151	1.098898	18.35939	0	0	4.05475	0	2.482246	2.286453	2.081107	2.00945617619888
102	0.05	10	0.1	0.9854589	0.12935	0.1160378	4.287636e-05	3.760354e-06	0.12695	17.3104	17.01021	1.181456	18.34564	0	0	3.887	0	2.474829	2.273517	2.035075	2.00174481753375
103	0.05	10	0.1	0.9894718	0.11905	0.1077632	4.0671e-05	5.982758e-06	0.11695	17.30272	17.02129	1.137394	18.34945	0	0	3.68525	0	2.541903	2.328924	2.0851	2.0483541537113
104	0.05	10	0.1	0.8351313	0.11405	0.1062444	5.455983e-05	5.412024e-06	0.1174	17.32287	17.03402	1.155722	18.37627	0	0	3.6186	0	2.488325	2.306764	2.039649	2.01536916093509
105	0.05	10	0.1	0.9696473	0.1183	0.1100348	2.607319e-05	1.843495e-06	0.1176	17.13768	17.03909	1.01181	18.37747	0	0	3.7763	0	2.489595	2.29816	2.110669	2.03616125588256
106	0.05	10	0.1	0.8615591	0.12325	0.116314	3.763663e-05	1.051009e-05	0.1258	17.17657	17.04099	1.061989	18.40058	0	0	3.91235	0	2.467102	2.279394	2.064596	2.00773593187636
107	0.05	10	0.1	0.8612846	0.11525	0.1096594	4.557347e-05	4.798974e-06	0.1171	17.17302	17.04395	1.086714	18.35701	0	0	3.71775	0	2.510584	2.307848	2.085491	2.02474253463578
108	0.05	10	0.1	0.9978462	0.1238	0.109521	3.462348e-05	1.052183e-05	0.12005	17.11037	16.9831	1.090607	18.3384	0.0004038772	0	3.7441	0	2.52615	2.352605	2.185393	2.08572506243482
109	0.05	10	0.1	0.9646877	0.12475	0.1148981	4.526646e-05	2.494922e-06	0.12425	17.27374	17.0485	1.072967	18.34946	0	0	3.90315	0	2.427283	2.242263	2.015068	1.97039352594421
10	0.05	10	0.1	0.9227433	0.123	0.1135873	3.413894e-05	6.377819e-06	0.1235	17.11399	17.00076	1.10551	18.38865	0	0	3.8689	0	2.484952	2.290069	2.11147	2.02473010793497
110	0.05	10	0.1	0.9988541	0.12705	0.1082264	2.716521e-05	1.508016e-05	0.11655	17.0036	16.9265	1.151279	18.27069	0	0	3.7739	0	2.601565	2.400083	2.255151	2.13560619724937
111	0.05	10	0.1	0.9099886	0.1175	0.112892	1.989093e-05	6.282574e-06	0.11925	17.43937	17.11067	1.002482	18.38508	0	0	3.8163	0	2.41277	2.182797	1.95245	1.93739756554402
112	0.05	10	0.1	0.9847124	0.1188	0.1090709	2.232024e-05	2.341213e-06	0.1166	17.19952	17.03083	1.08633	18.33543	0	0	3.75585	0	2.507537	2.304206	2.076709	2.02814476284384
113	0.05	10	0.1	0.9381478	0.1244	0.114238	4.596341e-05	4.085533e-06	0.12485	17.3723	17.06072	1.145732	18.41285	0.0004019293	0	3.90525	0	2.426812	2.198998	1.97401	1.95163429988679
114	0.05	10	0.1	0.992489	0.1235	0.112368	4.440284e-05	5.842792e-06	0.12115	17.1122	16.97188	1.178688	18.37031	0	0	3.82805	0	2.544875	2.335769	2.161596	2.06825031827228
115	0.05	10	0.1	0.9975751	0.13095	0.1087556	4.842211e-05	1.329277e-05	0.1214	17.19197	17.02349	1.12227	18.39727	0	0	3.66445	0	2.536076	2.345534	2.120121	2.06016994274234
116	0.05	10	0.1	0.868901	0.1148	0.1091297	1.941683e-05	2.974267e-06	0.1166	17.23295	17.02369	1.090973	18.347	0	0	3.8081	0	2.506262	2.323256	2.101075	2.03991827915333
117	0.05	10	0.1	0.9852141	0.1262	0.1165328	2.36602e-05	5.53455e-06	0.12405	17.37342	17.04424	1.156806	18.37329	0	0	3.8821	0	2.458695	2.231754	2.00281	1.98181730772452
118	0.05	10	0.1	0.8249366	0.1198	0.1145264	4.142787e-05	2.583065e-06	0.12205	17.22046	17.06114	1.018099	18.39552	0	0	3.9035	0	2.436091	2.260965	2.047627	1.98947980978827
119	0.05	10	0.1	0.6612367	0.1165	0.1162317	2.315311e-05	8.590948e-06	0.12375	17.44706	17.07658	1.094586	18.37457	0	0	3.92175	0	2.432996	2.203261	1.958835	1.94229219959726
11	0.05	10	0.1	0.979017	0.12755	0.1164175	2.870867e-05	5.963979e-06	0.12575	17.13644	17.0459	1.004761	18.35601	0	0	3.95175	0	2.433258	2.26993	2.105776	2.0140378502221
120	0.05	10	0.1	0.9606856	0.12255	0.1131694	2.861151e-05	1.956411e-05	0.12215	17.21922	17.00242	1.146687	18.3819	0.0004079967	0	3.82755	0	2.536669	2.327534	2.096308	2.04115030528419
121	0.05	10	0.1	0.925022	0.114	0.1063971	3.032931e-05	4.475751e-06	0.11495	17.16508	17.01636	1.102406	18.33535	0	0	3.6779	0	2.538666	2.333062	2.129496	2.06308697602717
122	0.05	10	0.1	0.7901386	0.1136	0.1101576	1.544402e-05	8.418369e-06	0.11745	17.20789	17.03709	1.077945	18.34621	0	0	3.7859	0	2.455203	2.282345	2.041654	2.00354496406772
123	0.05	10	0.1	0.9828779	0.1289	0.1169597	1.719782e-05	3.697953e-06	0.12505	17.14304	16.99959	1.13979	18.38637	0	0	3.99485	0	2.485046	2.286816	2.11823	2.0178952356309
124	0.05	10	0.1	0.7195515	0.1069	0.1050068	3.809353e-05	2.762253e-06	0.11855	17.26856	17.01661	1.221307	18.35259	0	0	3.6226	0	2.510716	2.319964	2.075411	2.03061640378466
125	0.05	10	0.1	0.9482768	0.12295	0.1101482	3.628647e-05	4.744332e-06	0.12305	17.37007	17.10801	0.9661623	18.38035	0	0	3.7486	0	2.397638	2.186713	1.978736	1.95552068296924
126	0.05	10	0.1	0.8750569	0.1196	0.1137755	3.130479e-05	2.580029e-06	0.12225	17.24376	17.01218	1.200141	18.40391	0	0	3.8665	0	2.523812	2.262051	2.034455	2.00233495565365
127	0.05	10	0.1	0.8286751	0.113	0.1095237	1.254325e-05	6.262819e-06	0.11545	17.35615	17.05342	1.093341	18.37448	0.0004424779	0	3.7773	0	2.447834	2.227364	1.999956	1.98380161019503
