seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
808	0	0.673982329433784	0.744186	0.0009004413	17.64666	17.35609	-0.982866235302249
809	0	0.739597723586485	0.7354651	0.001085401	17.91599	17.63199	-1.46328979153114
80	0	0.665051586017944	0.6162791	0.001026803	17.61424	17.26702	-0.651135696065126
810	0	0.693429783196189	0.6889535	0.001213152	17.4855	17.17113	-0.701234617804812
811	0	0.732359784981236	0.6860465	0.001063208	17.80005	17.46047	-0.79905752192028
812	0	0.683243265049532	0.7412791	0.00083434	17.72652	17.49484	-1.46078076591982
813	0	0.734264344349503	0.6715116	0.0009748342	17.74227	17.38693	-0.929045691121088
814	0	0.667021809704602	0.622093	0.001329195	17.70723	17.24399	-0.384063920157558
815	0	0.700066209072247	0.6860465	0.0008098153	17.67574	17.5143	-1.4086284961197
816	0	0.703226466174237	0.6918605	0.001340529	17.88048	17.64692	-1.50196267685685
817	0	0.732203030749224	0.7325581	0.001029779	17.71787	17.39215	-0.874197887297472
818	0	0.678881929512136	0.7180233	0.001762139	17.77213	17.4994	-0.969755418014556
819	0	0.66146315780934	0.6831395	0.00102388	17.67451	17.24552	-0.734633957353765
81	0	0.676891442504711	0.6366279	0.001093564	17.64537	17.24298	-0.661101421895866
820	0	0.717909287381917	0.7267442	0.00151173	17.71485	17.40717	-0.908287074953112
821	0	0.742990520596504	0.6947674	0.001108941	17.84902	17.59694	-1.12020150003234
822	0	0.748748767515644	0.7383721	0.0009042658	18.0667	17.71998	-1.89340390931312
823	0	0.741887416015379	0.7761628	0.001096744	18.01877	17.7415	-1.88609211268161
824	0	0.694486356619745	0.6482558	0.001162578	17.65798	17.35607	-0.919001380055868
825	0	0.682263727253303	0.7093023	0.001323719	17.82272	17.42601	-1.11371781815852
826	0	0.692906697979197	0.625	0.001323668	17.72885	17.43747	-1.14785538390672
827	0	0.673038436216302	0.6482558	0.00102259	17.61225	17.37343	-0.922882240404042
828	0	0.673597586271353	0.7645349	0.0009203669	17.71249	17.38799	-1.13139897240567
829	0	0.744141290918924	0.7936047	0.001299318	18.22952	17.94224	-2.68278099097709
82	0	0.688508781348355	0.6860465	0.001093022	17.80543	17.41165	-0.950118103924635
830	0	0.676250555319712	0.6686047	0.001063772	17.73282	17.44455	-0.849767822236071
831	0	0.73712768740952	0.7238372	0.0007838086	17.94841	17.72736	-1.31628129750966
832	0	0.670551141421311	0.6686047	0.0009576842	17.58585	17.20899	-0.856379533012532
833	0	0.672096198634245	0.6511628	0.001121447	17.63935	17.28622	-0.880914232310945
834	0	0.663397879130207	0.6104651	0.001719132	17.57003	17.14438	-0.392681791679351
835	0	0.703037140169181	0.7354651	0.001049416	17.83316	17.54304	-0.897322798120894
836	0	0.698409899882972	0.6744186	0.001070417	17.74572	17.44509	-0.797446105075096
837	0	0.69930265522562	0.6395349	0.00143384	17.76245	17.30963	-0.710170990639112
838	0	0.724204448284581	0.8023256	0.0009164516	18.01325	17.74622	-1.67857350895567
839	0	0.687258091964759	0.6366279	0.001261478	17.5482	17.19326	-0.514007628514788
83	0	0.7461398398038	0.7616279	0.001108162	17.89361	17.66057	-1.40362205987365
840	0	0.7425114689162	0.7732558	0.001491787	17.88702	17.73304	-1.89222709075393
841	0	0.744314457080327	0.7063953	0.0009387431	17.88787	17.60922	-1.39265658767214
842	0	0.726672693854198	0.6889535	0.001253437	17.82568	17.60748	-0.836325694861257
843	0	0.72715166725684	0.6686047	0.001236448	17.70266	17.45276	-1.04414216857301
844	0	0.747619322431274	0.7383721	0.0007531819	18.01896	17.72102	-1.25326642027207
845	0	0.701098501379602	0.7122093	0.001060546	17.80445	17.54707	-1.14085040875366
846	0	0.711805232916959	0.7587209	0.0008135616	17.86339	17.58991	-1.37242397208708
847	0	0.737529980367981	0.7325581	0.0009184674	17.71221	17.32242	-0.926594187341711
848	0	0.666916739102453	0.5988372	0.00149763	17.40798	17.13846	-0.343161011673411
849	0	0.683015316911042	0.6889535	0.001759528	17.69446	17.37536	-0.936747219413662
84	0	0.717750915628858	0.6627907	0.001236967	17.78057	17.54913	-1.0990183271431
850	0	0.684356985217892	0.75	0.002554585	17.72384	17.47193	-1.16196097941839
851	0	0.650809273286723	0.7005814	0.00124794	17.69641	17.38143	-0.737587602286598
852	0	0.708839289005846	0.6453488	0.00143973	17.61263	17.34119	-0.631794439435825
853	0	0.688567961077206	0.7093023	0.001493639	17.69027	17.38767	-0.877840409274852
854	0	0.674743589968421	0.6511628	0.0009708552	17.61314	17.28324	-0.865033147585928
855	0	0.6877646549372	0.6976744	0.001284887	17.77061	17.47257	-0.973497469539366
856	0	0.704919285839424	0.6482558	0.001128133	17.73383	17.44032	-0.757517871566868
857	0	0.660703100683168	0.7034884	0.00108898	17.62349	17.26869	-0.414591149772068
