seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.01	1000	0.1	0.9999762	0.90705	0.1448742	0.005977616	0.01323712	0.27265	12.74993	12.49437	0.6433327	13.34377	0	0	609.8482	0	1.471463	1.283521	0.9496511	0.913370822657052
100	0.01	1000	0.1	0.999954	0.972	0.1042239	0.005520291	0.01854092	0.24185	13.02256	12.69197	0.7159541	13.42747	0	0	506.6907	0	1.092566	0.7441061	0.5854053	0.555287268140024
101	0.01	1000	0.1	0.9999837	0.9795	0.1125928	0.005384214	0.01871791	0.23455	13.2563	12.91939	0.6238333	13.56073	0	0	499.0728	0	0.5519042	0.3246205	0.190515	0.195757410479812
102	0.01	1000	0.1	0.9999674	0.9485	0.09608967	0.004915462	0.01828461	0.22091	13.07242	12.80784	0.5082511	13.53326	0	0	473.7563	0	-0.4157713	-0.1255916	-0.0180845	0.0126281116800019
103	0.01	1000	0.1	0.9999792	0.9311	0.1082652	0.005499764	0.01949182	0.23625	13.30609	12.8383	1.265258	13.65201	0	0	517.932	0	0.439586	0.3207546	0.2662756	0.263660952769276
104	0.01	1000	0.1	0.9999718	0.85355	0.1135049	0.004508756	0.01398203	0.2177	13.13989	12.80786	0.9139872	13.34731	0	0	472.8515	0	1.146774	0.3748968	0.4162142	0.452773377635472
105	0.01	1000	0.1	0.9999232	0.967	0.1081848	0.005577772	0.01751645	0.2396	13.24425	12.833	0.6151911	13.52707	0	0	508.3166	0	0.890846	0.3689132	0.3463805	0.338464965807108
106	0.01	1000	0.1	0.9999866	0.943	0.1018373	0.00536101	0.01961393	0.2366	13.02605	12.98733	0.2234513	13.48532	0	0	504.872	0	-0.2956381	-0.05069197	0.08193504	0.0584037373998709
107	0.01	1000	0.1	0.9999615	0.9696	0.1181401	0.005631111	0.01951991	0.2419	13.05961	12.74696	0.7110808	13.47398	0	0	514.4081	0	1.079787	0.6548951	0.5296911	0.488244296787949
108	0.01	1000	0.1	0.9999926	0.92975	0.1025537	0.005148634	0.01264999	0.2392	12.96967	12.67624	0.7602505	13.35647	0	0	525.8557	0	1.14196	0.4905052	0.458035	0.482665552423565
109	0.01	1000	0.1	0.999997	0.9028	0.1014471	0.005732643	0.0236327	0.2349	13.31206	12.88003	0.9013242	13.61776	0	0	496.9454	0	-0.2734219	-0.1032401	-0.07902524	-0.0712602690832451
10	0.01	1000	0.1	0.9999394	0.91165	0.1111082	0.005247255	0.01492576	0.2374	13.0271	12.70745	0.7968921	13.52775	0	0	523.7866	0	1.071824	0.708594	0.6849129	0.646184740360126
110	0.01	1000	0.1	0.9998861	0.98785	0.09897111	0.005233282	0.01830847	0.23025	13.0259	12.66248	0.8269291	13.43037	0	0	478.0867	0	-1.550325	0.2151667	0.1369675	0.0835229561336778
111	0.01	1000	0.1	0.9999541	0.90065	0.09688466	0.004952117	0.01252177	0.2292	12.88419	12.66375	0.5026775	13.34705	0	0	481.3059	0	-0.7451957	0.1677617	0.2972845	0.363739535536482
112	0.01	1000	0.1	0.9999204	0.9718	0.1030772	0.005588015	0.01867563	0.2491	13.25975	13.0669	0.2904261	13.54945	0	0	537.5096	0	0.2625115	0.04018695	-0.09857055	-0.018437477347192
113	0.01	1000	0.1	0.9999852	0.9585	0.1072626	0.00503872	0.01671918	0.22685	13.03671	12.48084	1.732412	13.47155	0	0	497.7926	0	1.595628	1.101495	0.9267275	0.931421477632221
114	0.01	1000	0.1	0.9999453	0.9475	0.1019837	0.005262201	0.02121634	0.2281	13.27701	13.0741	0.3787465	13.62585	0	0	516.8809	0	-1.267906	-0.6997033	-0.6929142	-0.619252166373391
115	0.01	1000	0.1	0.9999674	0.92655	0.09743262	0.004571145	0.01557571	0.20975	13.06082	12.75289	0.8436259	13.39387	0	0	445.7033	0	0.486908	-0.1922175	-0.155832	-0.135192626603889
116	0.01	1000	0.1	0.9999955	0.93575	0.1233718	0.005364778	0.01608033	0.2478	12.93122	12.32066	2.492297	13.47025	0	0	546.0214	0	0.6915385	0.587368	0.2548621	0.268388852574825
117	0.01	1000	0.1	0.9998803	0.9688	0.09961848	0.005099556	0.01717603	0.2334825	13.09574	12.92255	0.391766	13.5903	0	0	526.2503	0	-1.472258	-1.283642	-1.066019	-0.93543191512619
118	0.01	1000	0.1	0.9999184	0.935	0.1116623	0.005405317	0.01987789	0.2345325	13.01946	12.82147	0.5097645	13.42701	0	0	493.1832	0	-0.1347787	-0.2236637	-0.1683385	-0.115546436323387
