seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score
620	0	0.654248994169757	0.957039	0.6976744	0.6485597	0.0006157822	0.0002488938	0.6947674	17.64847	17.47199	0.7661003	18.6208	0.008474576	0	14.29651	0.1395349	-0.814154720348818
621	0	0.702383952029049	0.7145224	0.7093023	0.6947535	0.0006548361	0.0001441953	0.7383721	17.85201	17.70781	0.5530284	18.74527	0.007905138	0	13.68314	0.255814	-0.990451117583968
622	0	0.686750933714211	0.3472066	0.6802326	0.6919604	0.0008315899	0.0001288709	0.747093	17.67144	17.56263	0.7278	18.70091	0.0125523	0	13.53198	0.244186	-0.674243676170122
623	0	0.663027186016552	0.5147838	0.6686047	0.6713148	0.0007668609	0.000212826	0.7209302	17.56726	17.48808	0.6967871	18.61736	0.008230453	0	13.94186	0.255814	-0.694714959753944
624	0	0.710046128975227	0.6856647	0.7325581	0.7158737	0.0008707488	0.0001023096	0.755814	17.9801	17.73764	0.7832932	18.90992	0.008032129	0	12.76163	0.4186047	-1.18950756903121
625	0	0.659518784075044	0.005608888	0.5930233	0.6541096	0.0006841299	0.0002519985	0.6976744	17.5724	17.47029	0.8066652	18.5961	0.0041841	0.0041841	14.48837	0.1860465	-0.705333857432483
626	0	0.684086075657979	0.7477954	0.6860465	0.6685716	0.0009107564	0.0001212794	0.7267442	17.67247	17.50518	0.6927718	18.58941	0.008403361	0	13.84884	0.1511628	-0.886800202364362
627	0	0.741682434803806	0.3513422	0.7325581	0.7409191	0.0006770262	8.947879e-05	0.7906977	18.05255	17.8557	0.6553456	18.86757	0.02316602	0	12.01453	0.5	-1.03601842425701
628	0	0.71012596457731	0.9529255	0.747093	0.703487	0.0006891383	0.0001051764	0.744186	17.7886	17.64113	0.6954965	18.71553	0.008196721	0	13.17151	0.2732558	-0.965264941919329
629	0	0.736038917349651	0.5726679	0.747093	0.7429446	0.0005049491	0.0001340297	0.7732558	17.87798	17.71765	0.7554725	18.86839	0.02281369	0.003802281	12.63953	0.4709302	-1.1707382236571
62	0	0.678462592349388	0.006643433	0.619186	0.6777036	0.0009083946	0.0001236874	0.7238372	17.68869	17.59333	0.6421709	18.7108	0.004444444	0	13.59884	0.2093023	-0.765781516759536
630	0	0.74820701435674	0.6420564	0.755814	0.744809	0.0005192243	4.552337e-05	0.7877907	18.00471	17.84386	0.5873798	18.8966	0.004016064	0	12.26744	0.4767442	-1.08692006434698
631	0	0.721549162920564	0.5195753	0.7238372	0.7226943	0.0004656056	9.877978e-05	0.752907	17.88625	17.75389	0.6239058	18.77359	0.01574803	0	12.53779	0.3895349	-1.29510589593014
632	0	0.701022033859044	0.8921613	0.7412791	0.6997148	0.0008315719	4.312624e-05	0.747093	17.75999	17.57559	0.6913725	18.56484	0.007905138	0	12.98837	0.3662791	-0.782314212731935
633	0	0.652185378759168	0.6281813	0.6569767	0.6386117	0.0008070086	0.000133932	0.6860465	17.49935	17.41081	0.7233742	18.50475	0	0	14.90988	0.122093	-0.684662422380196
634	0	0.69067536634393	0.8709136	0.7296512	0.6918362	0.001043214	0.0002945522	0.747093	17.82793	17.62757	0.6939919	18.74348	0	0	13.40698	0.3023256	-0.906487428161811
635	0	0.67103287698701	0.0718505	0.625	0.6686633	0.0009121932	0.0002654846	0.7180233	17.70093	17.53249	0.8738829	18.66161	0.008403361	0	14.12209	0.2034884	-0.877390685652775
636	0	0.74971045316197	0.1562286	0.7238372	0.7464304	0.0008363446	0.0003732054	0.7936047	17.85742	17.77401	0.6087252	18.94046	0.02166065	0.003610108	12.08721	0.5581395	-1.08442425705635
637	0	0.699903960013762	0.3878008	0.6889535	0.7022466	0.0007393348	0.0002197817	0.7412791	17.59456	17.5517	0.7400879	18.80057	0	0	13.20349	0.3546512	-0.764600306174723
638	0	0.667285392899066	0.6862897	0.6656977	0.6568961	0.0004113411	3.409006e-05	0.6918605	17.53481	17.47599	0.6984155	18.57482	0	0	14.08721	0.1627907	-0.607027955053371
639	0	0.745773269189522	0.4804	0.755814	0.7554498	0.0003523753	0.000178253	0.7877907	18.03031	17.8749	0.6387354	18.99409	0.03875969	0	11.40698	0.5116279	-1.17649132859944
63	0	0.702547304774635	0.1373457	0.6831395	0.707814	0.0006156198	9.310657e-05	0.752907	17.71796	17.55616	0.7646153	18.62202	0	0	13.51744	0.2790698	-0.760451782510229
640	0	0.698312207241543	0.6641659	0.6976744	0.6878403	0.0007693111	0.0002349932	0.7412791	17.78933	17.64174	0.6529032	18.67923	0.008196721	0	13.30523	0.3081395	-0.864887090925899
641	0	0.674009032989852	0.5740148	0.6889535	0.6828671	0.0006755728	0.0002689944	0.7238372	17.72328	17.64857	0.525298	18.61007	0.008368201	0	13.60465	0.2151163	-0.688981580183427
642	0	0.686746670515276	0.1840884	0.6424419	0.6759529	0.001084988	5.500013e-05	0.7238372	17.73025	17.51451	0.6734967	18.56086	0	0	13.625	0.2325581	-0.659504635855569
643	0	0.680814495985396	0.9518414	0.7005814	0.6655942	0.0005186476	8.884538e-05	0.6976744	17.6806	17.5727	0.6072033	18.56245	0.004219409	0	14.14535	0.1627907	-0.876663148969194
644	0	0.675544337695465	0.3717324	0.6569767	0.6624941	0.0005392825	0.0002066196	0.7034884	17.67092	17.55369	0.6692312	18.54833	0	0	13.92733	0.1860465	-0.733259560253769
645	0	0.711176824732684	0.4472146	0.7180233	0.7212695	0.0005989475	5.922472e-05	0.7616279	17.80252	17.64833	0.7414272	18.82997	0.01666667	0	13.06686	0.3837209	-1.0100369259047
646	0	0.685482008359395	0.8888763	0.7412791	0.6993068	0.0008486148	0.0001838163	0.752907	17.73106	17.59197	0.7052224	18.70883	0	0	13.98547	0.255814	-0.840741081346837
647	0	0.732590059400536	0.142825	0.7180233	0.7358097	0.0003753145	0.0006069831	0.7645349	17.7708	17.66632	0.6553186	18.82871	0.004048583	0	12.63953	0.3604651	-0.832928362903443
648	0	0.680863356776536	0.1267435	0.6424419	0.671035	0.0005905883	0.0001840916	0.7093023	17.76093	17.56785	0.8351711	18.67833	0.00896861	0	14.0436	0.1569767	-0.66431120398536
649	0	0.690520341601223	0.7190776	0.7267442	0.708786	0.0006644423	0.0001210824	0.755814	17.71083	17.54772	0.7396064	18.70533	0.008658009	0	13.81686	0.2383721	-0.638351400077279
64	0	0.690222374675795	0.8691417	0.7180233	0.6887912	0.0006201668	0.0002600791	0.7267442	17.67847	17.57845	0.6500991	18.67118	0.004115226	0	13.93023	0.2732558	-1.00391574943387
650	0	0.721354027767666	0.4725458	0.7209302	0.7245035	0.0006461226	0.0001406319	0.7674419	17.88107	17.70604	0.5299431	18.66172	0.007968127	0	12.53779	0.377907	-1.02287523158689
651	0	0.689366033463739	0.3818381	0.7005814	0.7030771	0.0006161651	0.0007982168	0.747093	17.83939	17.6788	0.7311122	18.765	0.01239669	0	13.01744	0.3488372	-0.970195988268537
652	0	0.73933390264865	0.6881348	0.75	0.7339301	0.0007501152	0.0001648609	0.7819767	17.95621	17.81733	0.7157359	18.80101	0.01509434	0	12.11628	0.4593023	-1.17447956835448
653	0	0.676053038542159	0.6248234	0.7005814	0.6874109	0.001310052	0.0003396275	0.7267442	17.66724	17.57297	0.6595791	18.61784	0.008130081	0	14.15116	0.2732558	-0.809161200196966
654	0	0.710131974285468	0.1338776	0.6715116	0.6970646	0.0006259307	0.0001544732	0.7412791	17.78518	17.61728	0.8206378	18.76288	0.01167315	0	13.25581	0.3662791	-1.01911806925908
655	0	0.66871158729773	0.05403912	0.625	0.6726144	0.0008297008	0.0002095038	0.7151163	17.61007	17.5014	0.6964146	18.63439	0	0	13.92442	0.1627907	-0.745267131573363
656	0	0.704022297472693	0.4749497	0.6947674	0.6906739	0.0008290051	8.822067e-05	0.75	17.7771	17.65253	0.8140681	18.83338	0	0	12.95058	0.3546512	-0.752639264902538
657	0	0.743290760321543	0.3213353	0.7209302	0.7345487	0.0006853465	0.0001072916	0.7761628	17.85871	17.66345	0.7678489	18.8665	0.02521008	0.004201681	12.9157	0.3662791	-0.863714442502169
658	0	0.695625243498944	0.515793	0.6947674	0.6880285	0.0006980665	0.0002030969	0.7325581	17.73282	17.63235	0.537837	18.63575	0	0	13.63663	0.2848837	-1.05645567117673
659	0	0.663672714051791	0.6450789	0.6831395	0.668367	0.0007023307	6.683635e-05	0.7093023	17.69057	17.59503	0.6301601	18.64968	0.004484305	0	14.22384	0.2034884	-0.789243900566249
65	0	0.675315518281423	0.1908899	0.6540698	0.6759332	0.0006308573	8.900911e-05	0.7180233	17.64003	17.5227	0.7329883	18.60554	0	0	14.03779	0.2325581	-0.468679649775528
660	0	0.742060602013953	0.3093052	0.7412791	0.7463592	0.0005870716	0.0001338917	0.7790698	17.96292	17.80026	0.7375058	18.86218	0.0242915	0	12.27616	0.4069767	-1.1744173635628
661	0	0.718159986869432	0.7865362	0.744186	0.7262455	0.0006070074	7.467528e-05	0.7674419	17.97984	17.78309	0.6774149	18.88546	0.008064516	0	12.5843	0.4069767	-1.23647875468077
662	0	0.692435946571641	0.6458149	0.6976744	0.6807044	0.0008883414	0.0002238993	0.7296512	17.78096	17.61786	0.7485515	18.71645	0.008196721	0	13.50291	0.244186	-0.880545875172199
663	0	0.739168945327401	0.859301	0.7645349	0.7363939	0.0006010276	9.796622e-05	0.7761628	17.91794	17.80076	0.612281	18.88552	0.01908397	0.003816794	12.10174	0.5290698	-1.20835867036749
664	0	0.691278509818949	0.09327285	0.6482558	0.6852141	0.0007525535	0.0002049289	0.7267442	17.69916	17.56415	0.7390668	18.64219	0.008438819	0	13.90988	0.3023256	-0.814945589576699
665	0	0.733875568863004	0.7716465	0.7616279	0.7348793	0.0008855424	0.00013748	0.7761628	17.93637	17.78884	0.5725588	18.71602	0.007434944	0	12.28198	0.5174419	-1.12844164402822
666	0	0.735495312814601	0.2765003	0.7122093	0.7244314	0.000703084	0.0001757367	0.7819767	17.87693	17.7615	0.666955	18.78868	0.004065041	0	12.43314	0.4709302	-0.997979971480702
667	0	0.708190274029039	0.1982413	0.6831395	0.7134449	0.0008984015	0.0001380575	0.752907	17.77816	17.70433	0.5691887	18.68599	0	0	12.58721	0.3139535	-0.841772220826166
668	0	0.671026211977005	0.2084733	0.6569767	0.6694195	0.0006189941	0.000458635	0.7180233	17.676	17.51212	0.7678469	18.71785	0.01746725	0	13.97965	0.2325581	-0.508220358147282
669	0	0.693904280569404	0.7297631	0.7005814	0.6869834	0.0004393309	0.000542101	0.7238372	17.78535	17.61715	0.7685482	18.76192	0.008196721	0.004098361	13.62209	0.2790698	-0.911638512519391
66	0	0.669679644005373	0.6991669	0.6715116	0.6528741	0.001073713	0.0003306721	0.7122093	17.66326	17.52326	0.7338815	18.69261	0	0	14.03779	0.1569767	-0.5015853912069
670	0	0.733760540862568	0.9169196	0.7790698	0.7506367	0.0004261453	0.0001580108	0.7819767	17.83373	17.7064	0.5884761	18.71681	0.008032129	0	12.89244	0.4418605	-1.40121532161199
671	0	0.671270306641236	0.4646542	0.6686047	0.669533	0.0007556726	7.162521e-05	0.7180233	17.69305	17.52837	0.7477236	18.67962	0.004444444	0	13.89826	0.1511628	-0.868794019636964
672	0	0.711763700563461	0.9872881	0.7732558	0.7156412	0.0004498855	0.0001826255	0.755814	17.78745	17.60059	0.9063334	18.81963	0.007782101	0	12.80814	0.3430233	-0.922466732304321
673	0	0.739752949029207	0.7662456	0.7645349	0.7327553	0.001082984	0.0002722058	0.7877907	18.05343	17.86651	0.6259667	18.87435	0.007692308	0	12.07849	0.5174419	-1.24027252968023
674	0	0.652478009811603	0.2709414	0.6337209	0.6492512	0.0008391246	0.0001804081	0.7063953	17.67815	17.53804	0.6134609	18.57692	0.004444444	0	14.48837	0.08139535	-0.534181130931538
675	0	0.699573716334999	0.8922714	0.7412791	0.7126507	0.0004871513	6.017974e-05	0.747093	17.81392	17.69621	0.7258348	18.7598	0.02916667	0	12.72093	0.3372093	-0.805668130121435
676	0	0.691993478918448	0.7733494	0.7005814	0.6831508	0.0004699648	0.0001179776	0.7209302	17.71868	17.60782	0.7087104	18.81117	0.01694915	0	13.70058	0.2848837	-0.72913061254315
677	0	0.707268053200096	0.280884	0.6831395	0.6978817	0.0006131488	4.792478e-05	0.7383721	17.72279	17.60492	0.6589245	18.64549	0.008097166	0	13.01453	0.2848837	-0.848695831871819
678	0	0.722707305382937	0.5835378	0.7209302	0.7098638	0.001421948	0.0007084756	0.7645349	17.7174	17.59241	0.7303792	18.75557	0.01239669	0	13.2907	0.3895349	-0.799415420781726
679	0	0.670215374347754	0.75434	0.6918605	0.6703785	0.0007707917	0.0002082969	0.7151163	17.67313	17.5401	0.7656061	18.63866	0.008196721	0	13.80814	0.2325581	-0.837959860740617
67	0	0.686561606894247	0.791523	0.7005814	0.6818565	0.0004676575	0.0001753345	0.7180233	17.84438	17.5954	0.8382601	18.71832	0.008695652	0	13.81105	0.255814	-0.804239884177594
680	0	0.662095430749469	0.2411207	0.6569767	0.6663682	0.0003617358	9.604076e-05	0.7005814	17.57918	17.51007	0.5393605	18.63234	0	0	14.13081	0.1511628	-0.821759347729258
681	0	0.711883645807393	0.08553515	0.6598837	0.7004512	0.0008555312	0.0004958273	0.75	17.74746	17.56015	0.8386436	18.75375	0.008163265	0	13.0814	0.3662791	-0.891826468929787
682	0	0.692954670963809	0.40528	0.6976744	0.7008969	0.0004709187	6.429018e-05	0.7354651	17.76382	17.62534	0.6875397	18.76878	0	0	13.42151	0.2965116	-0.649115043832021
683	0	0.674474637769163	0.7468647	0.6860465	0.6691433	0.0008220212	0.0001107969	0.7122093	17.65619	17.5367	0.5462598	18.5004	0	0	13.92151	0.1569767	-0.782851620960887
684	0	0.722792537044734	0.3812486	0.7296512	0.7362945	0.0005822458	8.605466e-05	0.7703488	17.89895	17.76656	0.7595269	18.86517	0.01886792	0.003773585	12.26744	0.4476744	-1.00006323988744
685	0	0.678531248122454	0.6357771	0.6802326	0.6715239	0.0004812798	0.0002128632	0.7063953	17.82607	17.66457	0.6515179	18.64276	0	0	13.72674	0.2034884	-0.880188630119433
686	0	0.653770870040171	0.2412587	0.6337209	0.6528581	0.0006722932	0.0002453662	0.6889535	17.63831	17.55329	0.6112501	18.64236	0	0	14.31686	0.1569767	-0.814726665626188
687	0	0.657861366542056	0.929628	0.7005814	0.6542822	0.0009543765	0.0004122846	0.7034884	17.66956	17.56339	0.5824708	18.61694	0.004201681	0.004201681	14.63663	0.1744186	-0.628227577974027
688	0	0.731847033766098	0.1682863	0.7034884	0.7219425	0.000695864	7.717918e-05	0.7674419	17.84971	17.69088	0.703025	18.80528	0.01587302	0	12.65698	0.3662791	-1.03216876695427
689	0	0.691831176355481	0.6349029	0.7034884	0.6913845	0.0006687984	0.0001320323	0.7383721	17.7989	17.60938	0.71304	18.75885	0.004065041	0	13.90698	0.2790698	-0.809377366675867
68	0	0.697960662283003	0.2956618	0.6773256	0.687438	0.0005785174	0.000218707	0.7296512	17.73361	17.61223	0.9023789	18.81304	0.01244813	0	13.34012	0.244186	-0.736813528941206
690	0	0.70197947663255	0.901172	0.7325581	0.7063079	0.0003650939	5.541311e-05	0.7383721	17.74804	17.66494	0.6202998	18.7598	0.007751938	0	12.84012	0.4302326	-0.842043654231044
691	0	0.655721144727431	0.8749186	0.6976744	0.6672501	0.0006263829	6.962753e-05	0.7063953	17.54767	17.48695	0.6430411	18.66767	0	0	13.79651	0.2151163	-0.673205354578287
692	0	0.678776826919056	0.6292988	0.6947674	0.6852418	0.0007458619	0.0001153231	0.7209302	17.62192	17.57605	0.6313422	18.64514	0.01271186	0	13.74419	0.244186	-0.435569223614595
693	0	0.676803376665339	0.8391043	0.7151163	0.6930311	0.0005464896	4.588334e-05	0.7325581	17.67867	17.52982	0.7235739	18.6641	0.004098361	0	13.91279	0.1860465	-0.776095990391566
694	0	0.722661786759272	0.8844749	0.7848837	0.7463625	0.000937571	0.0008692626	0.7936047	17.92499	17.80113	0.6304716	18.8601	0.01626016	0.004065041	12.47093	0.4825581	-1.1434611780349
695	0	0.720932789682411	0.1127363	0.6773256	0.7101771	0.0007240067	0.0001336367	0.752907	17.59375	17.47768	0.6368034	18.64817	0	0	13.5436	0.3023256	-0.491556114380264
696	0	0.731495219888166	0.5281037	0.7267442	0.7223648	0.0005761897	0.0001960554	0.7645349	17.88144	17.68356	0.8118912	18.8337	0.01209677	0	13.1657	0.4360465	-0.882110242940397
697	0	0.657728966884315	0.7445158	0.6918605	0.6766708	0.0007567365	8.251055e-05	0.7209302	17.61492	17.52539	0.738345	18.70908	0.008403361	0	14.03488	0.1976744	-0.632806912316036
698	0	0.726226141955703	0.08305721	0.6889535	0.725814	0.0007518929	0.0001536472	0.7703488	17.85037	17.71209	0.6895536	18.73645	0.01190476	0	12.62791	0.3546512	-1.06852046688053
699	0	0.740182656468824	0.1873441	0.7296512	0.7422665	0.000531705	2.566122e-05	0.7761628	18.0269	17.8841	0.6146561	18.90553	0.01953125	0	12.17733	0.4418605	-1.17347480602477
69	0	0.718921233341098	0.5642096	0.7238372	0.7240112	0.000400269	5.597914e-05	0.7587209	17.71772	17.61755	0.6742973	18.80913	0.01581028	0.003952569	13.1657	0.3546512	-0.967041993390411
6	0	0.653573346138001	0.1482568	0.6482558	0.6729877	0.0005455652	0.0002392206	0.7093023	17.66303	17.54877	0.6460159	18.6058	0	0	14.46512	0.2034884	-0.807983972496876
700	0	0.668709817505442	0.2971985	0.6686047	0.6767546	0.0005896352	5.02617e-05	0.7209302	17.67468	17.59923	0.5273972	18.64606	0.009174312	0	13.82849	0.2093023	-0.812356434228329
701	0	0.664460105239414	0.1503414	0.6133721	0.643927	0.0008949801	0.0001083702	0.6918605	17.62636	17.47897	0.7511251	18.57911	0.009615385	0.004807692	14.04651	0.1802326	-0.530850181353669
702	0	0.729043417540379	0.6772159	0.7383721	0.7246117	0.0007130477	0.0001518864	0.7761628	17.79007	17.65672	0.7495022	18.88688	0.02978723	0.004255319	12.37209	0.4244186	-0.95735791833287
703	0	0.670326136494987	0.3435998	0.6744186	0.6853014	0.0009443037	0.0001231646	0.7354651	17.70324	17.57384	0.6860169	18.71891	0.008368201	0	14.17733	0.2616279	-0.695138752119407
704	0	0.718402778287418	0.1665547	0.6802326	0.7055447	0.0006511077	0.0002402274	0.7412791	17.77994	17.61058	0.7285325	18.66415	0.004291845	0	13.38372	0.3255814	-0.989690988161437
705	0	0.684894860326313	0.8882159	0.7354651	0.694302	0.0008123331	4.747326e-05	0.7412791	17.59617	17.48865	0.8355183	18.71836	0.008583691	0	13.31686	0.2267442	-0.80697951632984
706	0	0.725053785787895	0.421333	0.7063953	0.7080044	0.0007328408	0.0002787527	0.7587209	17.80556	17.7001	0.7640713	18.9162	0.01550388	0	12.67151	0.4476744	-0.911032259679676
707	0	0.670968745299615	0.8752781	0.7093023	0.677363	0.0005829097	3.213039e-05	0.7209302	17.76989	17.58753	0.6919311	18.53071	0.004219409	0	13.95058	0.2093023	-0.830574286816684
708	0	0.691149621852674	0.09511393	0.6598837	0.6820805	0.0004468474	0.0001797742	0.7180233	17.74316	17.62205	0.6009284	18.61197	0.008163265	0	13.29651	0.1744186	-0.801708046111984
709	0	0.702343738311902	0.9273749	0.7238372	0.6882592	0.0005224893	0.0001823568	0.7238372	17.62696	17.52194	0.7595091	18.74278	0	0	13.34302	0.3081395	-0.678626373096152
70	0	0.704577378509566	0.2987143	0.6744186	0.6836798	0.0005161151	0.0001975552	0.7209302	17.7775	17.61155	0.7593404	18.7568	0.01239669	0	13.5407	0.2616279	-1.19061667035898
710	0	0.694808024796657	0.3746445	0.6860465	0.6925998	0.0006081232	0.0001387977	0.7325581	17.67439	17.53153	0.7281358	18.66727	0.008510638	0	13.64826	0.244186	-0.601867159979504
711	0	0.720203924737871	0.8985149	0.7354651	0.7029903	0.0008247692	0.0001299408	0.7412791	17.73278	17.63619	0.6208109	18.79336	0	0	12.94477	0.3372093	-1.03215365149649
712	0	0.650356871844269	0.2540278	0.6453488	0.6549098	0.0003815158	0.0001415923	0.6889535	17.59371	17.36863	1.052719	18.54181	0	0	14.51744	0.1511628	-0.420152421618524
713	0	0.698320544441231	0.3019279	0.7034884	0.7113552	0.000558743	0.0001044657	0.747093	17.79997	17.6434	0.7043564	18.79955	0.008368201	0	13.15988	0.3313953	-0.770215607594282
714	0	0.664731546281837	0.03550562	0.6046512	0.6601972	0.001181444	0.000322645	0.7209302	17.58585	17.52744	0.6189606	18.58393	0.008583691	0	14.13953	0.1104651	-0.69176793096174
715	0	0.706110781687312	0.2122967	0.6947674	0.7151753	0.000684538	7.959366e-05	0.7587209	17.83614	17.69834	0.6646149	18.8681	0.01639344	0	13.15698	0.3546512	-0.765857317898826
716	0	0.704410500638187	0.5705467	0.7034884	0.689926	0.0008635018	4.711844e-05	0.7354651	17.68314	17.60546	0.5305424	18.66021	0.009009009	0	13.49128	0.2151163	-0.776481664878127
717	0	0.747520736302249	0.07167353	0.7383721	0.7637216	0.0003713403	0.0002100891	0.7994186	17.83259	17.77573	0.8048988	19.01277	0.04615385	0.003846154	11.21221	0.5581395	-1.0049484467653
718	0	0.701240226975642	0.0871851	0.6598837	0.6955551	0.0006871285	0.0001931164	0.7354651	17.76513	17.56496	0.8266274	18.62451	0	0	13.44767	0.2848837	-0.859286815261474
719	0	0.659837596816942	0.7747932	0.6715116	0.6503281	0.0007855506	0.0001144703	0.7005814	17.61371	17.4927	0.9296952	18.72205	0.009389671	0	14.52035	0.1511628	-0.743848446206226
71	0	0.743135872483254	0.7781934	0.747093	0.72439	0.0006186999	0.0001653447	0.7616279	17.89685	17.74165	0.7237722	18.80403	0.01153846	0	12.69186	0.4244186	-1.12703321264526
720	0	0.681222272966988	0.6448366	0.6889535	0.6806131	0.0005769149	8.457458e-05	0.7238372	17.74014	17.60166	0.6717972	18.70159	0.00862069	0	13.79651	0.2325581	-0.80274437310258
721	0	0.726130160666071	0.5795653	0.7412791	0.7321291	0.0006313579	0.0001424346	0.7732558	17.92154	17.8246	0.5399386	18.78669	0.01526718	0.007633588	12.31977	0.4534884	-1.20322486778684
722	0	0.726852859836072	0.7385981	0.75	0.7292307	0.0006064807	0.0001940088	0.7732558	17.84098	17.71083	0.5982277	18.70069	0.008196721	0.008196721	12.65116	0.377907	-1.18800815245287
723	0	0.68857066067867	0.1570035	0.6715116	0.6891458	0.0005278434	0.000155569	0.7354651	17.76412	17.67439	0.6329701	18.71094	0.008474576	0	13.45349	0.2790698	-0.972298807371384
724	0	0.746127845696174	0.7808098	0.755814	0.7298438	0.0007858786	0.0002067242	0.7848837	17.79454	17.71069	0.722396	18.86417	0.01901141	0.003802281	12.27035	0.4418605	-1.0462767061236
725	0	0.725619950680993	0.9029992	0.744186	0.7130768	0.0005519168	0.0002621233	0.747093	17.83262	17.69196	0.7254172	18.75466	0.01229508	0	12.72965	0.4244186	-1.0596659081315
726	0	0.680345779308118	0.6975556	0.6889535	0.6719278	0.0007800756	0.0001808311	0.7151163	17.63911	17.5195	0.6423108	18.66502	0.0125523	0	13.84302	0.2790698	-0.723474763517698
727	0	0.718404565309174	0.1540909	0.7005814	0.728713	0.0007258908	0.0002427082	0.7732558	17.75486	17.64365	0.6136275	18.64738	0.004	0	12.93605	0.3604651	-0.929593117598572
728	0	0.70574948026333	0.5299468	0.7034884	0.7003536	0.0006076321	5.429256e-05	0.7412791	17.79837	17.66668	0.6816281	18.74845	0.01244813	0.004149378	13.13663	0.2732558	-0.803813282012623
729	0	0.736425261432305	0.3394526	0.7238372	0.7293558	0.000468006	0.0002155367	0.7674419	17.95407	17.76924	0.7570439	18.89312	0.02681992	0.003831418	12.04942	0.377907	-0.951170536957861
72	0	0.685384196345694	0.327878	0.6773256	0.6905161	0.0006359658	0.0001413715	0.7412791	17.75254	17.58044	0.7601105	18.60292	0.003984064	0	13.375	0.2965116	-0.985071484738935
730	0	0.731739319628105	0.2271748	0.7151163	0.7331832	0.0007311594	7.608125e-05	0.7848837	17.90756	17.73807	0.7507188	18.88328	0.01960784	0.003921569	12.30523	0.4651163	-0.944165243948426
731	0	0.679731458448805	0.7936631	0.7151163	0.6874637	0.0009155783	7.556725e-05	0.7383721	17.7914	17.59822	0.7176922	18.67887	0.01239669	0.004132231	13.57849	0.2093023	-0.820223908536388
732	0	0.745682743913494	0.2371949	0.7209302	0.7354837	0.00067579	5.164203e-05	0.7819767	17.84777	17.78276	0.6220295	18.85569	0.01176471	0.003921569	11.875	0.5523256	-1.1698815463452
733	0	0.6859311707085	0.3543802	0.6918605	0.6992862	0.0006213505	8.200908e-05	0.744186	17.67587	17.58327	0.5937882	18.70867	0.008163265	0	13.95058	0.2209302	-0.686174166361869
734	0	0.73338060581591	0.162312	0.7180233	0.7398797	0.0004677504	0.0001117167	0.7732558	17.95498	17.80634	0.6237187	18.91526	0.02016129	0	12.29942	0.4186047	-1.0735598473837
735	0	0.688036087271757	0.9726355	0.7325581	0.6895095	0.0006359286	0.0001227919	0.7267442	17.76663	17.63291	0.6044411	18.7624	0.004291845	0	13.46802	0.3023256	-1.06196626914018
736	0	0.697156211454421	0.3546408	0.6947674	0.7086874	0.001062932	6.230213e-05	0.7645349	17.84337	17.71641	0.6093935	18.73838	0.007968127	0	13.22093	0.3488372	-0.955041416671516
737	0	0.732974759861827	0.545241	0.7325581	0.7237178	0.0006249449	6.133178e-05	0.7674419	17.91486	17.7597	0.7738974	18.80776	0.02745098	0.003921569	12.44767	0.4069767	-0.993798728999142
738	0	0.654589028540067	0.5036688	0.6569767	0.6568037	0.000421708	0.0002663968	0.6889535	17.64634	17.47674	0.8302637	18.69274	0	0	14.45349	0.1569767	-0.768834194410562
739	0	0.722223061230034	0.1741434	0.7063953	0.7243616	0.0005462736	0.0002331513	0.7674419	17.79202	17.6408	0.6915307	18.68568	0.012	0	12.77326	0.3488372	-0.834607677377314
73	0	0.698881435510702	0.7918998	0.7267442	0.6977446	0.0007483523	6.511842e-05	0.7412791	17.85028	17.72803	0.6356304	18.72969	0	0	12.60756	0.3837209	-0.93201580213613
740	0	0.719708274188452	0.856695	0.7325581	0.7135179	0.0003478785	4.101235e-05	0.7412791	17.94156	17.76719	0.6592368	18.91181	0.02281369	0.003802281	12.68314	0.4186047	-1.03067002251715
741	0	0.700019049760886	0.08134658	0.6627907	0.6943934	0.0005033477	7.612237e-05	0.7296512	17.78168	17.61667	0.8126342	18.75721	0.008163265	0	13.36919	0.3313953	-0.909022166640979
742	0	0.653863691398874	0.0001090631	0.5843023	0.6457571	0.0004834854	0.0001271939	0.6802326	17.65659	17.52325	0.5561556	18.57734	0	0	14.54651	0.06976744	-0.594950686582096
743	0	0.679248609230854	0.1854712	0.6482558	0.672645	0.000689984	0.0002468738	0.7122093	17.61213	17.49702	0.7235666	18.62283	0	0	14.27616	0.1337209	-0.790184457771049
744	0	0.692376697529107	0.09384066	0.6715116	0.7037055	0.0007367121	0.0003265588	0.752907	17.70438	17.60215	0.7167677	18.68584	0.008474576	0	13.3343	0.3023256	-1.0818133190422
745	0	0.734498565038666	0.1560049	0.6976744	0.7185857	0.0004178704	0.0001171217	0.75	17.80372	17.67985	0.8087331	18.82613	0.007905138	0	12.72674	0.3488372	-0.8570518954283
746	0	0.661202731379308	0.9513496	0.7063953	0.6573466	0.0008008583	0.0002173135	0.7034884	17.64199	17.53948	0.547035	18.70874	0	0	14.16279	0.1337209	-0.714478568028032
747	0	0.732989255851135	0.62646	0.7151163	0.7087661	0.0006357538	0.0003731741	0.75	17.916	17.71243	0.847832	18.90432	0.02118644	0	12.50581	0.3662791	-0.765674104763431
