seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.1	10	0.5	0.9994169	0.6261	0.5785936	0.0003274624	3.078606e-05	0.60955	18.12913	17.87271	0.9160033	18.95505	0.02707235	0.001597189	9.46835	0.094	-0.6786974	-0.387679	-0.3957169	-0.392430819184988
100	0.1	10	0.5	0.994593	0.60225	0.5614163	0.0002664527	4.284457e-05	0.5919	18.08551	17.85365	0.8729739	18.93747	0.02324616	0.00207555	9.57365	0.0789	-0.6035078	-0.3122752	-0.3230838	-0.318332011043198
101	0.1	10	0.5	0.9983916	0.61395	0.569766	0.0003100974	1.611947e-05	0.60285	18.11291	17.86222	0.8911967	18.94199	0.02459484	0.002443196	9.4849	0.0863	-0.6493921	-0.3482557	-0.3579324	-0.353607454021056
102	0.1	10	0.5	0.9951031	0.59585	0.5612235	0.0001434231	1.220842e-05	0.58865	18.06738	17.84147	0.8646726	18.92402	0.02190149	0.001762188	9.5962	0.0733	-0.5370503	-0.2730836	-0.2723271	-0.268704089163245
103	0.1	10	0.5	0.9819438	0.6189	0.5740357	0.0002525281	4.06779e-05	0.6043	18.11276	17.88394	0.8440845	18.94017	0.0266602	0.002100501	9.4757	0.0895	-0.6683631	-0.3285674	-0.3344263	-0.329551437023506
104	0.1	10	0.5	0.9911797	0.60815	0.561533	0.0003052393	5.902455e-05	0.5913	18.08509	17.86514	0.8566587	18.93965	0.02466497	0.001397681	9.613	0.079	-0.6056233	-0.3037394	-0.3091806	-0.308895947024249
105	0.1	10	0.5	0.9981352	0.6	0.5582448	0.0002032282	2.914881e-05	0.5855	18.08521	17.84583	0.8635158	18.92957	0.024	0.001833333	9.6147	0.0725	-0.4735813	-0.2448439	-0.2520367	-0.250351411827221
106	0.1	10	0.5	0.9985429	0.60105	0.5637045	0.000153292	2.399956e-05	0.59155	18.09139	17.84693	0.912796	18.93404	0.02221113	0.002246069	9.50325	0.0784	-0.5367047	-0.2900089	-0.2983143	-0.296249823245796
107	0.1	10	0.5	0.9731212	0.60765	0.5697265	0.0002097224	2.034987e-05	0.5998	18.09631	17.87808	0.8469212	18.95477	0.02954003	0.002221674	9.52955	0.0875	-0.6622524	-0.3513182	-0.3583623	-0.355610652925843
108	0.1	10	0.5	0.9888569	0.5918	0.5658322	0.000112566	2.370935e-05	0.58255	18.10815	17.87555	0.8493359	18.92501	0.02357215	0.001605272	9.51455	0.079	-0.5924265	-0.3018588	-0.3076555	-0.303646256692174
109	0.1	10	0.5	0.9842327	0.6015	0.5583231	0.0003130673	3.093882e-05	0.58895	18.05485	17.83296	0.8786579	18.92115	0.020532	0.001745636	9.58805	0.0707	-0.5656864	-0.3016598	-0.3013498	-0.299718303054052
10	0.1	10	0.5	0.9747075	0.6007	0.5629208	0.0004328576	4.606705e-06	0.5989	18.1053	17.88672	0.8070237	18.93167	0.02438821	0.001914433	9.5658	0.0738	-0.7094547	-0.3746507	-0.3743533	-0.368089039494663
110	0.1	10	0.5	0.9988435	0.59525	0.553027	0.0001634482	1.642298e-05	0.57955	18.05927	17.81752	0.9132347	18.91227	0.0199916	0.001427971	9.6156	0.0655	-0.3996033	-0.2292328	-0.234343	-0.228978500390852
111	0.1	10	0.5	0.999136	0.6121	0.5640994	0.0002503648	2.221407e-05	0.59765	18.0892	17.85462	0.8898366	18.92709	0.02311714	0.002368894	9.58575	0.0752	-0.589775	-0.311436	-0.3150009	-0.307375740263128
112	0.1	10	0.5	0.9993717	0.6038	0.5670061	0.0001915973	6.78446e-06	0.5952	18.07478	17.84704	0.8924	18.9327	0.02401457	0.002318649	9.6282	0.0837	-0.6923768	-0.3591727	-0.3626044	-0.356618234647427
113	0.1	10	0.5	0.9971628	0.6099	0.5614481	0.0001971355	1.401281e-05	0.59945	18.06182	17.81861	0.9199866	18.92454	0.02229874	0.00245942	9.59905	0.0791	-0.5179433	-0.269404	-0.270895	-0.270869359559564
114	0.1	10	0.5	0.9966631	0.5998	0.5682922	0.0001389316	1.620071e-05	0.5883	18.09049	17.85871	0.8776373	18.9393	0.02275759	0.001917306	9.56845	0.081	-0.6039666	-0.3089833	-0.3203776	-0.319271684895246
115	0.1	10	0.5	0.9974988	0.6047	0.5652806	0.0001770338	1.480727e-05	0.59215	18.08721	17.84961	0.8717374	18.92314	0.02075409	0.001653713	9.5434	0.0756	-0.604536	-0.3145176	-0.3239604	-0.320654868773504
116	0.1	10	0.5	0.9968032	0.62045	0.5631683	0.0005406426	5.190639e-05	0.5991	18.0905	17.85268	0.9020454	18.93651	0.02474011	0.002498187	9.60175	0.0755	-0.5467934	-0.2809415	-0.2907527	-0.290432103754654
117	0.1	10	0.5	0.9945355	0.6139	0.5679085	0.0002371627	4.249404e-05	0.59875	18.07594	17.84373	0.8785871	18.93715	0.02459684	0.002117609	9.5352	0.086	-0.5684502	-0.2939639	-0.297882	-0.299226524504793
118	0.1	10	0.5	0.9990287	0.6051	0.5684817	0.0002386707	1.249601e-05	0.59555	18.12072	17.89713	0.8367137	18.95643	0.02875558	0.002231036	9.5479	0.0848	-0.6638183	-0.3363859	-0.3449874	-0.342517596568734
119	0.1	10	0.5	0.997546	0.60875	0.5709545	0.0001418077	6.162274e-05	0.58785	18.09046	17.83743	0.9107495	18.94166	0.02373717	0.001971253	9.51515	0.0841	-0.5450653	-0.2766169	-0.2891244	-0.288524162802911
11	0.1	10	0.5	0.9906846	0.595	0.5638855	0.0002065938	9.514107e-06	0.59005	18.10713	17.88383	0.8259421	18.93645	0.02470588	0.002268908	9.5433	0.08	-0.6764587	-0.3228341	-0.3274977	-0.321431621526018
120	0.1	10	0.5	0.9973749	0.6196	0.5765698	0.0004078717	2.034767e-05	0.60855	18.14387	17.90776	0.8568153	18.94539	0.02533893	0.002017431	9.59805	0.0927	-0.7055789	-0.3728811	-0.3804583	-0.377539191643252
121	0.1	10	0.5	0.9841695	0.5973	0.5591222	0.0002767968	3.461497e-05	0.5908	18.11751	17.86198	0.8860197	18.93052	0.0233551	0.002176461	9.60205	0.0675	-0.6194635	-0.3338711	-0.345643	-0.338433135443771
122	0.1	10	0.5	0.9960514	0.59545	0.557259	0.000118886	2.324985e-05	0.5795	18.07258	17.81762	0.9536781	18.94426	0.02502309	0.001763372	9.54435	0.0725	-0.4135092	-0.2247924	-0.2324423	-0.230615544709329
123	0.1	10	0.5	0.9882125	0.6001	0.5591423	0.0002233227	2.952756e-05	0.59315	18.09705	17.86284	0.87015	18.93066	0.02116314	0.001916347	9.6148	0.0663	-0.6048688	-0.3157098	-0.3215695	-0.320726661077282
124	0.1	10	0.5	0.999608	0.6187	0.5709914	0.0002303001	2.334814e-05	0.6024	18.095	17.86542	0.8801816	18.94034	0.0243252	0.002343624	9.6329	0.0836	-0.6374337	-0.3436286	-0.3496077	-0.345515251620502
125	0.1	10	0.5	0.9977089	0.60445	0.5647336	0.000183796	1.825323e-05	0.5906575	18.05997	17.81671	0.9440758	18.94567	0.0267185	0.002481595	9.612	0.0761	-0.6229261	-0.3216518	-0.3266434	-0.327167716955758
126	0.1	10	0.5	0.979292	0.58085	0.5567902	0.0001661012	2.23908e-05	0.57865	18.05982	17.81588	0.8989278	18.89917	0.01945425	0.001807696	9.6723	0.0684	-0.6434473	-0.3009212	-0.3013017	-0.293208139361213
127	0.1	10	0.5	0.9961567	0.61405	0.5646849	0.0003112503	1.734955e-05	0.6014	18.095	17.85323	0.8843909	18.93884	0.0245094	0.0008956925	9.6359	0.0739	-0.6000519	-0.3118471	-0.3219036	-0.321927553623674
128	0.1	10	0.5	0.9999899	0.6001	0.5599038	0.0001913064	7.748368e-06	0.58815	18.0648	17.84392	0.8831544	18.93781	0.02332945	0.001583069	9.60055	0.0729	-0.5339468	-0.2707248	-0.2724961	-0.271215066565564
129	0.1	10	0.5	0.998453	0.6095	0.5548238	0.0002864653	3.942184e-05	0.58905	18.07765	17.8262	0.9171074	18.92626	0.0221493	0.001640689	9.53695	0.0672	-0.3876715	-0.2114442	-0.2211735	-0.217937818459518
12	0.1	10	0.5	0.9995973	0.61425	0.5654545	0.0002105543	4.024164e-05	0.5946	18.09503	17.85532	0.8974389	18.93355	0.02336182	0.001628002	9.52585	0.0787	-0.6236969	-0.3128908	-0.3178225	-0.315979127063708
130	0.1	10	0.5	0.9984623	0.60825	0.5735581	0.0002454304	3.032803e-05	0.59755	18.12127	17.88048	0.885858	18.95453	0.02836005	0.00189067	9.47555	0.0887	-0.6632	-0.3252944	-0.3358024	-0.334290696915701
131	0.1	10	0.5	0.9957691	0.6013	0.5634719	0.0001744223	2.710969e-05	0.58975	18.10424	17.8525	0.923209	18.93619	0.02411442	0.001496757	9.51545	0.0747	-0.5940556	-0.3171691	-0.3264183	-0.324934755095664
132	0.1	10	0.5	0.995887	0.58495	0.5455237	0.0001123193	4.034327e-05	0.56785	18.03608	17.78301	0.9601298	18.92448	0.02213864	0.002222412	9.5583	0.0586	-0.2614957	-0.1646605	-0.173776	-0.171230108363235
133	0.1	10	0.5	0.9924848	0.60315	0.5680735	0.0001985351	1.919494e-05	0.59435	18.10467	17.88464	0.846446	18.94713	0.02594711	0.002486944	9.50375	0.087	-0.6318592	-0.3301037	-0.3368086	-0.329287241408317
134	0.1	10	0.5	0.9857482	0.6241	0.5717179	0.0004637756	3.295109e-05	0.6108	18.10955	17.86844	0.8811297	18.94589	0.02563692	0.002563692	9.67265	0.0847	-0.7300951	-0.3676442	-0.3747338	-0.369624752669963
135	0.1	10	0.5	0.9999032	0.61755	0.5720463	0.0001841227	3.286001e-05	0.60225	18.08968	17.84387	0.9588215	18.96199	0.02858068	0.003238604	9.4766	0.0897	-0.5701585	-0.2992738	-0.3077024	-0.306621854798381
136	0.1	10	0.5	0.9979131	0.60355	0.554684	0.0002813624	6.211981e-05	0.5844	18.07125	17.84024	0.8614381	18.92194	0.02004805	0.0008284318	9.5975	0.0659	-0.4739768	-0.2515835	-0.2568403	-0.254824154006773
137	0.1	10	0.5	0.9959587	0.60385	0.5594325	0.0003192082	2.195529e-05	0.59165	18.09578	17.85004	0.900401	18.92907	0.02301896	0.001821644	9.54515	0.0736	-0.5843571	-0.3070555	-0.309322	-0.306628124360182
138	0.1	10	0.5	0.9978466	0.603	0.5610723	0.0002534801	3.160985e-05	0.58865	18.07011	17.82835	0.9076099	18.92405	0.023466	0.001160862	9.61985	0.0739	-0.5271597	-0.2924492	-0.2993066	-0.29932999050237
139	0.1	10	0.5	0.9990501	0.59345	0.5505599	0.0002368652	2.135423e-05	0.5828	18.04152	17.80828	0.9222628	18.90507	0.01878844	0.001432303	9.67435	0.0658	-0.453526	-0.2483093	-0.2538051	-0.25201507810878
13	0.1	10	0.5	0.9949993	0.5899	0.5533762	0.0001156712	1.947328e-05	0.5789	18.02747	17.78934	0.9183777	18.91371	0.01957959	0.001271402	9.65605	0.0659	-0.3631168	-0.2002048	-0.2046564	-0.201312437839039
140	0.1	10	0.5	0.9947811	0.58105	0.5497194	0.0001682193	1.361538e-05	0.57415	18.05502	17.83143	0.8834922	18.93448	0.02375011	0.001634971	9.56175	0.0607	-0.4754594	-0.2536205	-0.2568982	-0.256025461689615
141	0.1	10	0.5	0.9994801	0.58785	0.5530949	0.0001679865	8.255253e-06	0.57845	18.06592	17.83549	0.8710731	18.91877	0.02160415	0.001360891	9.5054	0.0684	-0.4789586	-0.2481453	-0.2499279	-0.248075634658441
142	0.1	10	0.5	0.9952653	0.5898	0.5532652	0.0002166539	2.172606e-05	0.57615	18.05829	17.82097	0.8989493	18.92902	0.02178705	0.001865039	9.6651	0.0643	-0.4092288	-0.2258759	-0.2345968	-0.231560227555679
143	0.1	10	0.5	0.9986266	0.6174	0.5708281	0.0002528118	5.525621e-05	0.59685	18.10943	17.87212	0.8740705	18.95357	0.02793975	0.001538711	9.5491	0.087	-0.5239003	-0.2769911	-0.2892317	-0.286754192691463
144	0.1	10	0.5	0.9817979	0.5864	0.5596881	0.0001334496	6.868e-06	0.58255	18.1131	17.86654	0.8984543	18.93248	0.02327763	0.002557981	9.553	0.0716	-0.5875782	-0.3171265	-0.3281681	-0.322777100091681
145	0.1	10	0.5	0.994874	0.60975	0.5653578	0.0002729266	1.323187e-05	0.5986	18.08225	17.85686	0.8624927	18.93664	0.02583026	0.002050021	9.5789	0.0775	-0.629797	-0.3214922	-0.328867	-0.320334466827459
146	0.1	10	0.5	0.999539	0.6165	0.5724899	0.0001487135	4.72382e-05	0.59585	18.09535	17.86763	0.8485267	18.93625	0.02262774	0.002189781	9.5454	0.0883	-0.5425917	-0.2776069	-0.2859124	-0.285877917281438
147	0.1	10	0.5	0.9957046	0.60995	0.5687805	0.0002267069	4.356463e-05	0.5923	18.0872	17.84029	0.9066118	18.93057	0.02205099	0.002213296	9.5983	0.0813	-0.593423	-0.3198353	-0.3279909	-0.326987312500513
148	0.1	10	0.5	0.9990913	0.6208	0.5733548	0.000316329	1.599641e-05	0.60945	18.11244	17.88051	0.8500489	18.94576	0.02512887	0.001852448	9.5347	0.0891	-0.6287885	-0.3344218	-0.3437237	-0.339916173540605
149	0.1	10	0.5	0.9974368	0.60695	0.5618707	0.0002484544	1.772702e-05	0.59535	18.08798	17.86548	0.8539215	18.93305	0.0220776	0.002059478	9.5537	0.0799	-0.5948812	-0.3036179	-0.3089766	-0.303928113403217
14	0.1	10	0.5	0.999832	0.5996	0.5710216	0.0001158801	2.702877e-05	0.59015	18.08651	17.84908	0.9209607	18.92798	0.02118079	0.002001334	9.5918	0.0874	-0.6083595	-0.3282351	-0.3367126	-0.334380016509068
150	0.1	10	0.5	0.998171	0.59455	0.5549675	0.0001661398	2.359879e-05	0.5821	18.06384	17.84074	0.8566931	18.91891	0.02203347	0.00151375	9.6446	0.064	-0.4530979	-0.2497232	-0.2551388	-0.251455456181628
151	0.1	10	0.5	0.9992575	0.6088	0.5697275	0.0002335842	7.743978e-06	0.6022	18.08494	17.85536	0.862509	18.92306	0.02242116	0.001478318	9.58975	0.087	-0.6087077	-0.3280555	-0.3315632	-0.325045767666971
152	0.1	10	0.5	0.9983251	0.57335	0.5433883	0.0001016909	1.80442e-05	0.55985	18.02423	17.78282	0.942014	18.90921	0.01822621	0.001220895	9.628	0.0544	-0.3024486	-0.1752107	-0.1813612	-0.178687638933875
153	0.1	10	0.5	0.9924213	0.60555	0.5667874	0.0001718483	1.849903e-05	0.5945	18.08228	17.86161	0.8516653	18.94336	0.02510115	0.002559657	9.60895	0.0788	-0.6928236	-0.3420197	-0.3517795	-0.347396329679079
154	0.1	10	0.5	0.9996941	0.62765	0.5667655	0.0004560794	3.733235e-05	0.60705	18.10843	17.8657	0.8826044	18.92853	0.02302239	0.001991556	9.56085	0.0758	-0.6048033	-0.3162143	-0.3220492	-0.312564109250699
155	0.1	10	0.5	0.9990203	0.60095	0.5565557	0.0002744553	2.298166e-05	0.59045	18.07023	17.83798	0.8866513	18.91964	0.02163242	0.001664032	9.62305	0.0675	-0.4276586	-0.2550977	-0.2585885	-0.258281482705693
156	0.1	10	0.5	0.9994734	0.6223	0.5670863	0.0003204703	1.95007e-05	0.60665	18.09372	17.85543	0.8607611	18.94168	0.02386309	0.001526595	9.59615	0.0774	-0.6217371	-0.3366402	-0.3404685	-0.336706168961841
157	0.1	10	0.5	0.9994068	0.62785	0.5792167	0.0002997548	1.783598e-05	0.60975	18.13567	17.89838	0.8471098	18.94757	0.02890818	0.003504022	9.42315	0.0971	-0.6719518	-0.3582258	-0.3677691	-0.360905749298582
158	0.1	10	0.5	0.9954398	0.60925	0.5692415	0.0002466328	2.426571e-05	0.5974	18.10899	17.86099	0.9205685	18.94396	0.02568732	0.002297907	9.55435	0.0851	-0.6225441	-0.3272361	-0.3375307	-0.332899704357785
159	0.1	10	0.5	0.9997958	0.613	0.575522	0.0001741951	1.238457e-05	0.60035	18.11378	17.87633	0.9170261	18.97537	0.02944535	0.004241436	9.4906	0.0899	-0.6012705	-0.3230476	-0.3352095	-0.336133722271418
15	0.1	10	0.5	0.9893628	0.6156	0.5643827	0.0002799668	4.231418e-05	0.6018	18.06811	17.83125	0.8540506	18.90854	0.02079272	0.001380767	9.65625	0.0731	-0.5002386	-0.3009191	-0.3072827	-0.304387018916302
160	0.1	10	0.5	0.9988371	0.60465	0.5592885	0.0002290125	3.784948e-05	0.5861	18.06483	17.82207	0.9212239	18.92754	0.0230712	0.002232697	9.60905	0.0721	-0.3784049	-0.2246824	-0.2311283	-0.228617156555799
161	0.1	10	0.5	0.996603	0.6001	0.5585442	0.0001746904	2.052129e-05	0.58955	18.06183	17.83488	0.9130281	18.93246	0.02516247	0.002332945	9.5469	0.0692	-0.4935334	-0.2679046	-0.2708647	-0.270031812160115
162	0.1	10	0.5	0.9936566	0.6011	0.5570139	0.0003551645	1.55373e-05	0.5905	18.1059	17.86458	0.8677108	18.9336	0.02295791	0.002329063	9.52535	0.0731	-0.5915976	-0.2947914	-0.3003691	-0.293245050666794
163	0.1	10	0.5	0.99823	0.6045	0.5568857	0.0002148196	6.149947e-05	0.58235	18.05345	17.81078	0.9259475	18.90971	0.01852771	0.0009925558	9.62315	0.0681	-0.3657326	-0.2066153	-0.2122222	-0.209232323224974
164	0.1	10	0.5	0.9962701	0.62035	0.5694861	0.0003881151	1.52951e-05	0.6098	18.08944	17.84907	0.8909694	18.92407	0.02160071	0.001773193	9.5979	0.0793	-0.6236017	-0.3334051	-0.3387863	-0.336169481677706
165	0.1	10	0.5	0.9997961	0.5914	0.552889	0.0001810755	3.770789e-05	0.5719	18.06615	17.81305	0.9397856	18.92685	0.024349	0.001944538	9.66235	0.0645	-0.4190301	-0.2282918	-0.2295607	-0.227500068123809
166	0.1	10	0.5	0.9988946	0.60735	0.5682651	0.000152995	1.608102e-05	0.59595	18.05713	17.81863	0.9163647	18.94184	0.02420351	0.00271672	9.619	0.0835	-0.4872487	-0.2664786	-0.2730323	-0.274780652348792
