seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
1000	0	0.731873124465346	0.7093023	0.0006277292	17.70636	17.33575	-0.963141417782124
100	0	0.747398442565464	0.7906977	0.000702491	17.81585	17.53177	-1.1155044204474
101	0	0.656504403217696	0.622093	0.001171481	17.30852	17.06218	-0.6894656067826
102	0	0.740228971629403	0.7383721	0.0005195284	17.73747	17.4844	-1.28300868441912
103	0	0.682124426192604	0.75	0.001119003	17.65471	17.23251	-0.845125092749102
104	0	0.722163072321564	0.744186	0.0007465954	17.75432	17.44571	-1.06316766852179
105	0	0.723124663578346	0.7325581	0.0005462716	17.66985	17.28854	-0.950736550171727
106	0	0.679553272319026	0.6976744	0.0006771546	17.51287	17.19979	-0.768407175345636
107	0	0.659287253348157	0.6715116	0.000890367	17.18559	17.01783	-0.574588038092115
108	0	0.723218139167875	0.6802326	0.0007599829	17.76993	17.39467	-0.963902452286193
109	0	0.694735606433824	0.7122093	0.0006704765	17.62673	17.26627	-0.780255994663149
10	0	0.682300358591601	0.6744186	0.0005642357	17.63712	17.30593	-0.904185059969256
110	0	0.704543207073584	0.747093	0.0005519396	17.70212	17.30685	-0.875341059493207
111	0	0.712326331739314	0.6976744	0.0005106932	17.69319	17.28007	-0.827853058042429
112	0	0.710105463839136	0.7238372	0.0006890229	17.67718	17.23611	-0.945880183003824
113	0	0.671264171856455	0.622093	0.0006573877	17.34887	17.124	-0.892613530642779
114	0	0.67223600037396	0.6627907	0.0008745508	17.58206	17.13185	-0.738716111387173
115	0	0.662840157584287	0.6395349	0.0006783425	17.58917	17.16818	-0.670947202857772
116	0	0.682796794222668	0.6831395	0.0007142289	17.67064	17.22653	-0.844205627868217
117	0	0.673273467132822	0.7034884	0.0005342605	17.64332	17.23222	-0.99773851135661
118	0	0.742427971377037	0.7732558	0.0006903925	17.83934	17.64491	-1.33269320112459
119	0	0.69524774714373	0.6424419	0.0007560725	17.78241	17.39012	-1.18728963061776
11	0	0.686744682770222	0.6831395	0.0007617135	17.63914	17.22731	-0.889061183706438
120	0	0.741466465848498	0.755814	0.0006650655	17.74777	17.3926	-1.21728872870386
121	0	0.716911109071225	0.7063953	0.0009200007	17.69165	17.32388	-0.938820293027143
122	0	0.73895048473496	0.7209302	0.0005058926	17.74324	17.47913	-1.31709770091252
123	0	0.705932008731179	0.7267442	0.0004668069	17.62775	17.2812	-1.02184319420975
124	0	0.669530527386814	0.6598837	0.0006942987	17.62531	17.20336	-0.60496486084235
125	0	0.693417602567933	0.7122093	0.0008933317	17.63464	17.27565	-0.856452683784807
126	0	0.697014649049379	0.7354651	0.0007036606	17.65662	17.277	-0.900908394450252
127	0	0.742646423075348	0.755814	0.0008703707	17.79332	17.50143	-1.45824593350674
128	0	0.72035212717019	0.7122093	0.0004255088	17.67869	17.36151	-1.05327766981013
129	0	0.654116814606823	0.6569767	0.0008147168	17.3242	17.08609	-0.866673739111456
12	0	0.657497303746641	0.7093023	0.0004484672	17.60883	17.20299	-0.950342416969269
130	0	0.668454511393793	0.7180233	0.0005372423	17.43632	17.07919	-0.548005259166473
131	0	0.735555379814468	0.75	0.0005567731	17.70346	17.42529	-1.08194809509732
132	0	0.67558999042958	0.6395349	0.0007874853	17.59004	17.17053	-0.693092743071894
133	0	0.689692495926283	0.7005814	0.0007970533	17.68367	17.28689	-1.0571654290113
134	0	0.664947305130772	0.6569767	0.0005413293	17.65263	17.34588	-1.06680730417202
135	0	0.725418341020122	0.7238372	0.0005512085	17.78961	17.50984	-1.31437656694521
136	0	0.709583631460555	0.7267442	0.000664379	17.66699	17.2489	-0.664356809382013
137	0	0.721692709182389	0.7616279	0.0005890524	17.72681	17.33931	-0.93238946924637
138	0	0.717141116596758	0.7005814	0.0008265133	17.61219	17.29287	-1.02857462963664
139	0	0.671227564429864	0.7209302	0.0007064316	17.65121	17.31736	-1.24271338637417
13	0	0.698400359833613	0.7151163	0.0006423137	17.63395	17.33433	-1.00291029210703
140	0	0.663133049500175	0.6860465	0.0005131769	17.58332	17.16687	-0.7836231796067
141	0	0.668087764037773	0.6511628	0.0005465762	17.52622	17.1805	-0.590218535391147
142	0	0.656730947270989	0.6511628	0.0004964841	17.12919	17.03151	-0.683304422855206
143	0	0.665122394752689	0.6627907	0.0007503378	17.67719	17.2489	-0.824132372433698
144	0	0.655787813733332	0.6046512	0.0007600967	17.59038	17.15297	-0.644879370012776
145	0	0.724947540159337	0.7180233	0.0007608871	17.68277	17.40639	-1.00550502147891
146	0	0.681281984038651	0.6947674	0.0004970574	17.34753	17.14022	-0.868712083277593
147	0	0.661228477070108	0.6686047	0.0005529409	17.59019	17.16487	-0.821672536927667
148	0	0.654706176416949	0.6773256	0.0006442284	17.59962	17.11746	-0.717693003449224
149	0	0.698512630909681	0.6627907	0.0006538245	17.65979	17.39968	-1.16488713601177
14	0	0.659679397032596	0.6802326	0.000475403	17.60535	17.20941	-0.876034285010644
150	0	0.701129778125323	0.7122093	0.0006307163	17.75299	17.40462	-1.10510353016751
151	0	0.69054680201225	0.6802326	0.0007043675	17.69487	17.35072	-1.16280335715692
152	0	0.691909216251224	0.6918605	0.0005680345	17.51933	17.17195	-0.967654007393684
153	0	0.743222324573435	0.7616279	0.0006365268	17.73653	17.45086	-1.40950945561803
154	0	0.725556690897793	0.7354651	0.0005300741	17.74555	17.40253	-1.10348341856619
155	0	0.717018396034837	0.7587209	0.0007190226	17.75663	17.34737	-0.9698036274839
156	0	0.725338066602126	0.75	0.0004491657	17.66012	17.3784	-1.0595855781377
157	0	0.652239974099211	0.6656977	0.0006764411	17.17442	17.01437	-0.58018960055876
158	0	0.669048291468062	0.6831395	0.00100817	17.5695	17.13985	-0.892309505001043
159	0	0.69597927222494	0.6598837	0.0008699834	17.67112	17.27639	-0.951939112590663
15	0	0.706234150705859	0.7180233	0.0007036186	17.68437	17.26271	-1.25149062390372
160	0	0.659898238931783	0.6424419	0.0006322026	17.50328	17.15772	-0.822185476863747
161	0	0.695031520258635	0.752907	0.001129118	17.57931	17.24984	-1.13518561665886
162	0	0.747640665317886	0.7761628	0.0005679322	17.75176	17.44794	-1.15186186245234
163	0	0.719439088366926	0.7848837	0.0006831852	17.80509	17.43218	-0.96627871736201
164	0	0.740059474203736	0.75	0.0006780948	17.84282	17.4794	-1.26313211756328
165	0	0.727673628972843	0.6860465	0.0006961843	17.69006	17.31931	-1.11476270019727
166	0	0.737281659268774	0.7761628	0.0003650755	17.77108	17.46438	-1.22900357147117
167	0	0.675754228932783	0.6453488	0.0008764476	17.63703	17.31603	-0.930467674906704
168	0	0.727292442461476	0.7093023	0.000525971	17.7486	17.39522	-1.1398551609834
169	0	0.717364182323217	0.6976744	0.0005133588	17.72555	17.384	-0.856753178439454
16	0	0.657433305750601	0.6395349	0.0006072309	17.21856	17.00554	-0.383913898125362
170	0	0.721641049557366	0.75	0.0006195698	17.73921	17.44441	-1.13474372026516
171	0	0.712865283107385	0.7122093	0.0008283863	17.70451	17.36517	-0.981331847870232
172	0	0.722899909154512	0.7238372	0.0006427541	17.76353	17.39931	-1.51526734662801
