seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.05	10	0.5	0.9625616	0.55665	0.5400354	9.92819e-05	4.828328e-05	0.55485	18.04894	17.80429	0.9163698	18.91504	0.01985089	0.0008982305	9.7002	0.052	-0.3367207	-0.1833789	-0.1895411	-0.187401402244612
100	0.05	10	0.5	0.9841653	0.54695	0.5319504	5.428178e-05	9.851781e-06	0.54295	18.02926	17.77894	0.9138466	18.88631	0.01682055	0.001554073	9.6906	0.0487	-0.2315118	-0.1426588	-0.1469704	-0.14190704093479
101	0.05	10	0.5	0.990406	0.5566	0.5412171	5.185028e-05	1.861632e-05	0.55115	18.02494	17.79326	0.8865951	18.89702	0.01679842	0.001437298	9.6815	0.0496	-0.2571157	-0.1417295	-0.1499767	-0.147655907137518
102	0.05	10	0.5	0.959549	0.55645	0.537728	9.284189e-05	1.369639e-05	0.5542	18.02277	17.79324	0.9219197	18.90378	0.01904933	0.001797107	9.639	0.0519	-0.3645175	-0.2030516	-0.2081375	-0.204957308763841
103	0.05	10	0.5	0.964833	0.5729	0.5462228	0.000126026	1.278839e-05	0.56815	18.05033	17.81416	0.8636531	18.90738	0.01963693	0.001570955	9.61405	0.0562	-0.4081841	-0.2349629	-0.2379786	-0.231522990215601
104	0.05	10	0.5	0.9791346	0.551	0.5307707	9.627803e-05	1.079027e-05	0.54925	18.01528	17.79061	0.8836096	18.89466	0.01805808	0.0009981851	9.66345	0.0495	-0.2558198	-0.1499231	-0.1495207	-0.14522689901008
105	0.05	10	0.5	0.9426623	0.53805	0.5227141	7.5994e-05	1.072712e-05	0.53835	18.00707	17.75114	0.9501901	18.87859	0.01245237	0.00102221	9.6934	0.0431	-0.1368833	-0.09399906	-0.09505009	-0.091853415257938
106	0.05	10	0.5	0.9991568	0.5461	0.5238857	6.703475e-05	1.608271e-05	0.5387	17.99592	17.7398	0.9581759	18.88401	0.01611426	0.0008240249	9.6615	0.0428	-0.1612442	-0.09648044	-0.09515179	-0.0975860737994531
107	0.05	10	0.5	0.9884187	0.54255	0.5280094	6.31188e-05	7.758926e-06	0.5398	18.00037	17.75286	0.9435363	18.88908	0.01870795	0.001382361	9.6901	0.0434	-0.2512128	-0.1307906	-0.1389189	-0.132573623210348
108	0.05	10	0.5	0.9906668	0.563	0.54021	9.762667e-05	3.04116e-05	0.5527	18.0211	17.77531	0.9311264	18.90128	0.02015986	0.001598579	9.6888	0.0517	-0.2896233	-0.1632326	-0.1689379	-0.163393244723541
109	0.05	10	0.5	0.9996737	0.56005	0.5349302	8.786221e-05	1.608904e-05	0.54985	18.00874	17.76451	0.9422436	18.89029	0.0164271	0.001428444	9.71075	0.0488	-0.2697494	-0.146307	-0.1459678	-0.144330265633321
10	0.05	10	0.5	0.999526	0.5672	0.541802	0.0001218856	2.13867e-05	0.5595	18.05115	17.79766	0.9588982	18.92179	0.0188646	0.002380113	9.58355	0.055	-0.3862729	-0.206456	-0.2119364	-0.208883563196744
110	0.05	10	0.5	0.99548	0.5501	0.5236617	9.329863e-05	1.798346e-05	0.54095	18.00001	17.74503	0.9696872	18.87422	0.01481549	0.0007271405	9.6735	0.04	-0.1637026	-0.100052	-0.1001964	-0.0972212940405343
111	0.05	10	0.5	0.990236	0.56915	0.5429024	0.0001475114	5.002748e-05	0.5646	18.03331	17.80273	0.8950369	18.91175	0.01950277	0.001142054	9.66875	0.0561	-0.3181536	-0.1839584	-0.1920065	-0.186131398415852
112	0.05	10	0.5	0.9999232	0.54515	0.5233311	6.224949e-05	2.079651e-05	0.53495	18.00658	17.75773	0.943723	18.8734	0.01430799	0.0009171788	9.60925	0.0396	-0.1705885	-0.0870938	-0.0885062	-0.0858181071499894
113	0.05	10	0.5	0.9626966	0.55985	0.5395346	0.0001466117	1.064405e-05	0.5588	18.03754	17.79855	0.9136085	18.89878	0.01973743	0.001607573	9.64005	0.0567	-0.3940754	-0.2072935	-0.210026	-0.20260157633456
114	0.05	10	0.5	0.985559	0.55585	0.5373893	8.782818e-05	8.677282e-06	0.55185	18.0278	17.79958	0.8857115	18.90528	0.01844023	0.00152919	9.68165	0.051	-0.3508644	-0.1818541	-0.1877281	-0.182190397803043
115	0.05	10	0.5	0.9927575	0.5541	0.5263994	0.0001030505	1.166919e-05	0.54965	17.99253	17.73859	0.9484753	18.8892	0.01534019	0.001082837	9.6827	0.0442	-0.1923388	-0.1114678	-0.1127196	-0.110960645877984
116	0.05	10	0.5	0.9766378	0.5492	0.525918	8.889361e-05	1.725807e-05	0.5431	17.99998	17.76304	0.9098349	18.8882	0.01675164	0.001092498	9.70475	0.0443	-0.1897308	-0.1089204	-0.1123538	-0.110653507964246
117	0.05	10	0.5	0.9963409	0.56075	0.5275798	0.0001448512	9.968116e-06	0.55265	18.00455	17.77913	0.8808117	18.8732	0.01515827	0.0004458315	9.66165	0.046	-0.2747609	-0.1502272	-0.146993	-0.138470381610201
118	0.05	10	0.5	0.9789304	0.5593	0.5464208	4.018387e-05	1.521809e-05	0.55695	18.04816	17.8103	0.933711	18.90857	0.0210978	0.0008045772	9.66235	0.0607	-0.384649	-0.2129146	-0.2193331	-0.217908869543282
119	0.05	10	0.5	0.986462	0.5729	0.5326089	0.0003397165	9.078756e-06	0.5665	18.03003	17.80289	0.8713308	18.90707	0.02050969	0.002094606	9.65135	0.0497	-0.2742465	-0.1698809	-0.1695306	-0.162659273431036
11	0.05	10	0.5	0.9987698	0.5546	0.5351446	5.233765e-05	1.010464e-05	0.5464	17.99994	17.76722	0.9270432	18.90335	0.01947349	0.0007212405	9.5765	0.0483	-0.1731875	-0.122977	-0.1260308	-0.11919011901806
120	0.05	10	0.5	0.9952918	0.5587	0.5308754	0.0001084991	4.768708e-06	0.55275	18.03173	17.78956	0.9074518	18.89802	0.01852515	0.001342402	9.61895	0.0458	-0.1866325	-0.1279043	-0.1345038	-0.130392982168583
121	0.05	10	0.5	0.960577	0.55865	0.5365811	0.0001195116	1.471552e-05	0.55575	18.03259	17.80963	0.8654544	18.89984	0.01888481	0.001700528	9.6603	0.053	-0.3442584	-0.1906862	-0.1985054	-0.194284281519658
122	0.05	10	0.5	0.9853052	0.5708	0.5475804	0.0001609735	1.137166e-05	0.5643	18.05806	17.82588	0.900529	18.92458	0.0240014	0.002014716	9.6151	0.0632	-0.4672971	-0.2445581	-0.2550171	-0.249799387086664
123	0.05	10	0.5	0.9332109	0.5429	0.5241764	9.876753e-05	2.901913e-05	0.5437	17.9888	17.74753	0.9350456	18.88908	0.01482778	0.00046049	9.67735	0.04	-0.17032	-0.1183004	-0.1172652	-0.115223400033289
124	0.05	10	0.5	0.9444263	0.5476	0.5295017	9.870962e-05	1.531273e-05	0.548	18.01619	17.78847	0.8901912	18.89671	0.01899196	0.001369613	9.64345	0.0475	-0.3006946	-0.1792853	-0.1813747	-0.17451803281966
125	0.05	10	0.5	0.9806002	0.5472	0.5304154	5.253632e-05	5.835876e-05	0.5445	18.03624	17.78037	0.9473862	18.90138	0.0184576	0.001005117	9.69105	0.0486	-0.2121949	-0.1222289	-0.1270054	-0.123001865782818
126	0.05	10	0.5	0.9976585	0.54605	0.5147427	9.373707e-05	3.873518e-05	0.5304	17.97935	17.72821	0.9518367	18.86377	0.01419284	0.0004578335	9.65665	0.0387	-0.05717705	-0.04223978	-0.04509071	-0.0400289062915054
127	0.05	10	0.5	0.9931512	0.55455	0.5369774	5.799573e-05	2.721027e-05	0.54785	18.00849	17.76603	0.9403755	18.90506	0.02001623	0.002073753	9.60905	0.0523	-0.2460156	-0.1421428	-0.1442613	-0.142363142320319
128	0.05	10	0.5	0.9897083	0.5662	0.5450748	9.479913e-05	2.991163e-05	0.55865	18.0696	17.81945	0.9126713	18.91589	0.0198693	0.001589544	9.55495	0.0572	-0.406899	-0.2132418	-0.2220965	-0.218030890805653
129	0.05	10	0.5	0.9947989	0.55845	0.5292952	0.0001499757	7.266763e-06	0.5516	18.02755	17.80198	0.8978906	18.90537	0.01942878	0.001074402	9.6734	0.0417	-0.2495364	-0.1531497	-0.1523051	-0.153925038472605
12	0.05	10	0.5	0.9875517	0.55985	0.5362741	0.0001513511	2.973663e-06	0.55665	18.01433	17.78193	0.9200049	18.89251	0.01786193	0.000982406	9.629	0.0531	-0.3799393	-0.2012088	-0.2007747	-0.197665692813815
130	0.05	10	0.5	0.9309205	0.5494	0.5331376	8.537084e-05	1.057892e-05	0.55125	18.04112	17.79487	0.8994688	18.88589	0.01583546	0.001638151	9.6399	0.0508	-0.2168491	-0.1394894	-0.1423253	-0.139543339524429
131	0.05	10	0.5	0.9891822	0.5569	0.532711	0.0001336243	6.424956e-06	0.55345	18.02836	17.78709	0.9274907	18.90075	0.01813611	0.001705872	9.70085	0.0483	-0.3462017	-0.1870637	-0.1946687	-0.18497823761336
132	0.05	10	0.5	0.9762598	0.5548	0.5296304	0.0001541201	1.779081e-05	0.54715	18.0043	17.75994	0.9203307	18.88729	0.01532084	0.001171593	9.69715	0.0491	-0.2569423	-0.1448751	-0.1404036	-0.137957207993714
133	0.05	10	0.5	0.9879192	0.54785	0.5241358	9.272297e-05	1.182857e-05	0.5431	18.0047	17.75155	0.9585326	18.88973	0.01633659	0.0008213927	9.73415	0.0433	-0.1728091	-0.1123662	-0.1179262	-0.117725240280888
134	0.05	10	0.5	0.9874484	0.56355	0.5380942	0.0001565541	2.114264e-05	0.5617	18.03597	17.79835	0.9336981	18.90511	0.02049508	0.002750421	9.6085	0.0507	-0.3938049	-0.1999535	-0.2016739	-0.196929387444908
135	0.05	10	0.5	0.9518221	0.56025	0.536698	0.000158597	2.09398e-05	0.55995	18.03267	17.80492	0.8738153	18.90025	0.01918786	0.00107095	9.67535	0.0518	-0.4559303	-0.2477368	-0.2525732	-0.245518572388719
136	0.05	10	0.5	0.9985109	0.56475	0.5409916	0.0001570773	4.637336e-06	0.5592	18.03851	17.80005	0.9266985	18.90898	0.01974325	0.00168216	9.6712	0.0541	-0.3788817	-0.210411	-0.2139878	-0.21083060621273
137	0.05	10	0.5	0.9897103	0.54425	0.5264948	6.930084e-05	6.190922e-06	0.53975	18.02281	17.7853	0.9092569	18.89295	0.01736334	0.001561782	9.58025	0.0445	-0.2009634	-0.1150472	-0.1175903	-0.114445163870238
138	0.05	10	0.5	0.9909681	0.5735	0.5431349	0.0001806385	1.008319e-05	0.56955	18.04805	17.82075	0.9074519	18.92949	0.02249346	0.002005231	9.6041	0.0559	-0.4518072	-0.2293101	-0.2314002	-0.22688182383192
139	0.05	10	0.5	0.9928483	0.56205	0.5419384	5.42393e-05	3.916865e-05	0.5536	18.03318	17.80101	0.9142338	18.91474	0.02099457	0.001601281	9.6717	0.0561	-0.3419471	-0.1890778	-0.1949997	-0.193434943018952
13	0.05	10	0.5	0.9673554	0.56565	0.5457362	8.89904e-05	1.361657e-05	0.5614	18.05598	17.82563	0.8692025	18.90962	0.0187395	0.001414302	9.57165	0.0613	-0.3847331	-0.2130904	-0.2129757	-0.211311312758788
140	0.05	10	0.5	0.9827434	0.5397	0.5200621	9.424143e-05	1.736408e-05	0.53655	18.01261	17.77152	0.8826989	18.85784	0.01389661	0.0007411525	9.6848	0.0413	-0.182853	-0.09992172	-0.10653	-0.09677919649741
141	0.05	10	0.5	0.981928	0.559	0.5348422	0.0001368777	2.311851e-05	0.55075	18.02653	17.797	0.8822827	18.90598	0.01860465	0.001431127	9.6501	0.0493	-0.2503896	-0.1507513	-0.1463741	-0.144402592093786
142	0.05	10	0.5	0.9518516	0.5584	0.539037	0.0001385924	4.569514e-06	0.55825	18.01412	17.7798	0.9393702	18.90309	0.02113181	0.001880372	9.68175	0.0519	-0.3647839	-0.198917	-0.2047484	-0.199208430019151
143	0.05	10	0.5	0.9856677	0.55585	0.5316067	0.0001003285	3.040928e-05	0.55085	17.99803	17.7828	0.8991292	18.90325	0.01817037	0.0009894756	9.7116	0.0481	-0.2093618	-0.117747	-0.1244933	-0.123848393241199
144	0.05	10	0.5	0.9981942	0.55775	0.5346545	8.788324e-05	1.81052e-05	0.54675	18.02051	17.77524	0.934967	18.88807	0.01846706	0.0007171672	9.6629	0.0481	-0.2687308	-0.1469901	-0.1475613	-0.147968022393502
145	0.05	10	0.5	0.982968	0.54805	0.5246296	9.414951e-05	3.465758e-05	0.53975	17.97175	17.73917	0.9223406	18.86801	0.01395858	0.000821093	9.7762	0.0397	-0.188645	-0.1104202	-0.1121334	-0.113413647917444
146	0.05	10	0.5	0.9881315	0.56135	0.5325309	0.0001702469	8.834434e-06	0.5577	18.03153	17.80658	0.8881272	18.90219	0.01647813	0.001425136	9.62725	0.0503	-0.3284428	-0.1849274	-0.1876781	-0.18036496140623
147	0.05	10	0.5	0.9639208	0.54715	0.5334052	0.0001040616	4.605248e-06	0.5465	18.02978	17.79416	0.8608108	18.87864	0.01590058	0.001096591	9.6997	0.0443	-0.2805216	-0.1611103	-0.1637434	-0.156888064204234
148	0.05	10	0.5	0.9896279	0.55895	0.5409305	8.315755e-05	2.17963e-05	0.5545	18.02685	17.77476	0.984591	18.91343	0.02012702	0.0009839878	9.71595	0.0532	-0.3140726	-0.1669607	-0.17094	-0.171534417775409
149	0.05	10	0.5	0.9826376	0.55995	0.53409	0.0001510147	4.180887e-05	0.5555	18.03333	17.78775	0.9258631	18.8892	0.01616216	0.0008036432	9.6869	0.047	-0.3297312	-0.1779439	-0.1818491	-0.17154516733252
14	0.05	10	0.5	0.9999441	0.5424	0.5135392	0.0001125417	1.839408e-05	0.53155	17.96129	17.72497	0.9289425	18.86237	0.01235251	0.000829646	9.87	0.0335	-0.07016503	-0.05751501	-0.05882511	-0.0585497340247018
150	0.05	10	0.5	0.9917083	0.55435	0.5250072	0.0001213605	2.185673e-05	0.54475	17.98682	17.76172	0.8895459	18.88123	0.01623523	0.001443132	9.687	0.0421	-0.1618715	-0.1124768	-0.1166794	-0.114134407115073
151	0.05	10	0.5	0.9196575	0.54195	0.5209059	0.0001967295	1.269505e-05	0.5442	18.03415	17.79152	0.8877221	18.87824	0.01439247	0.000645816	9.71685	0.0417	-0.2413535	-0.1444569	-0.1479717	-0.13741670752417
152	0.05	10	0.5	0.888483	0.54425	0.5352322	6.165539e-05	1.097897e-05	0.54845	18.05751	17.83365	0.8762593	18.91688	0.02030317	0.001286174	9.58055	0.0512	-0.443072	-0.2350241	-0.2327811	-0.227169242381995
153	0.05	10	0.5	0.9780112	0.54725	0.5237053	0.0001385	9.061611e-06	0.5424	18.01971	17.77455	0.9221088	18.89069	0.01735952	0.0007309274	9.65795	0.043	-0.2466537	-0.1433264	-0.140759	-0.130419642661646
154	0.05	10	0.5	0.9992927	0.5599	0.5373375	8.411643e-05	1.027747e-05	0.55085	18.03847	17.79344	0.9350831	18.91564	0.01911056	0.001339525	9.6305	0.0527	-0.2886985	-0.1745454	-0.176878	-0.176992259830434
155	0.05	10	0.5	0.9919069	0.55375	0.5193398	0.0001485877	3.139993e-05	0.54425	17.98698	17.74789	0.9058629	18.86838	0.01571106	0.001264108	9.76965	0.0367	-0.1807119	-0.1073891	-0.1038262	-0.101360281763138
156	0.05	10	0.5	0.9933141	0.5703	0.5358468	0.0001636066	2.064049e-05	0.5598	18.0414	17.79592	0.9122089	18.88951	0.01858671	0.001315097	9.7737	0.052	-0.2880942	-0.1741392	-0.1778422	-0.172997683019758
157	0.05	10	0.5	0.9872955	0.5742	0.5363476	0.0002065089	1.644242e-05	0.56565	18.02583	17.7954	0.8564501	18.88968	0.01671891	0.0006966214	9.6793	0.0503	-0.3568917	-0.1793922	-0.1835241	-0.175627243652734
158	0.05	10	0.5	0.9962623	0.556	0.5331315	0.0001315529	6.627743e-06	0.5509	18.05957	17.8172	0.877625	18.9044	0.01861511	0.0008992806	9.6219	0.0485	-0.2661249	-0.1471213	-0.1559258	-0.154380579094129
159	0.05	10	0.5	0.9953172	0.5632	0.5466701	4.903472e-05	1.149478e-05	0.55765	18.03127	17.79704	0.9155237	18.90367	0.01970881	0.0009765625	9.62165	0.0619	-0.3089555	-0.1885353	-0.1950314	-0.192682810734582
15	0.05	10	0.5	0.7811254	0.55165	0.5457271	6.370956e-05	2.670876e-05	0.5587	18.04583	17.80066	0.9385665	18.91684	0.0212091	0.001631469	9.72855	0.0585	-0.3760656	-0.2092019	-0.2099582	-0.204556607001443
160	0.05	10	0.5	0.9443022	0.5446	0.5305194	6.264105e-05	5.579312e-06	0.5449	17.98273	17.76052	0.9091737	18.90112	0.01817848	0.001101726	9.75015	0.0452	-0.2791059	-0.1635897	-0.1644031	-0.160342454591728
161	0.05	10	0.5	0.987674	0.5458	0.5323078	3.853874e-05	9.354098e-06	0.5419	18.03262	17.78757	0.9132402	18.89694	0.01823012	0.0007328692	9.59025	0.0508	-0.2130992	-0.1239555	-0.1290672	-0.11995545305433
162	0.05	10	0.5	0.9430396	0.5444	0.5349345	3.088787e-05	2.952749e-06	0.5448	18.02716	17.78542	0.9274736	18.9121	0.02029758	0.001193975	9.5687	0.0506	-0.2407837	-0.1675694	-0.1721238	-0.168167665764183
163	0.05	10	0.5	0.9900725	0.5529	0.5311978	0.0001363394	1.402393e-05	0.54745	18.01781	17.78802	0.8910806	18.88967	0.01853861	0.001356484	9.74865	0.0439	-0.3136229	-0.1764179	-0.1798741	-0.174790053004159
164	0.05	10	0.5	0.9974581	0.5639	0.5360499	0.0001299186	1.402029e-05	0.55555	18.00745	17.76907	0.9243211	18.89355	0.01879766	0.001596028	9.68855	0.0534	-0.3243437	-0.1758923	-0.1764255	-0.169655245221535
165	0.05	10	0.5	0.9965632	0.54855	0.5302079	8.156543e-05	1.356475e-05	0.5448	18.01266	17.75597	0.977827	18.89178	0.01768298	0.001276092	9.59385	0.0488	-0.2280574	-0.1294032	-0.1340064	-0.130765045365629
166	0.05	10	0.5	0.9652844	0.55295	0.5304244	0.000194664	7.744822e-06	0.5515	18.04495	17.81271	0.8516869	18.90225	0.01699973	0.000994665	9.68585	0.0477	-0.3711459	-0.2039556	-0.2044748	-0.200626181065501
167	0.05	10	0.5	0.9697622	0.56065	0.5393598	0.0001213782	2.042797e-05	0.5581	18.06381	17.84575	0.8193131	18.89973	0.01730135	0.00160528	9.57585	0.0504	-0.3340999	-0.2003181	-0.2053726	-0.200105385655136
168	0.05	10	0.5	0.9998423	0.549	0.5316274	4.381465e-05	4.021431e-06	0.544	18.02802	17.77735	0.9467066	18.90457	0.02003643	0.001912568	9.61765	0.0509	-0.1482629	-0.1004427	-0.1129727	-0.111858864074307
