seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.01	10	0.9	0.6464459	0.9087	0.9067425	2.483043e-05	2.012637e-06	0.9153	19.06821	18.91299	0.3087712	19.33659	0.516287	0.2919555	3.31335	0.9553	-2.520048	-2.345169	-2.162495	-2.09378031025423
100	0.01	10	0.9	0.243222	0.8965	0.9005734	3.273921e-05	4.501545e-06	0.9091	19.03983	18.88692	0.3312231	19.33659	0.4916341	0.2687117	3.5441	0.9499	-2.499228	-2.316292	-2.149339	-2.0663623128514
101	0.01	10	0.9	0.763728	0.89795	0.8941078	2.41261e-05	7.204691e-06	0.90095	19.02219	18.87481	0.322921	19.33659	0.4753605	0.2509605	3.68695	0.933	-2.494863	-2.26396	-2.033739	-2.00877465126029
102	0.01	10	0.9	0.7672557	0.91125	0.90769	2.20285e-05	3.968927e-06	0.9161	19.06345	18.92236	0.291763	19.33659	0.5175309	0.2903704	3.2593	0.9591	-2.610083	-2.406866	-2.178569	-2.12551689900495
103	0.01	10	0.9	0.1332591	0.90045	0.90464	1.518552e-05	1.490656e-05	0.9106	19.07149	18.91461	0.3267177	19.33659	0.5196846	0.2950747	3.3037	0.951	-2.61894	-2.40743	-2.212862	-2.14203492547611
104	0.01	10	0.9	0.7303511	0.89705	0.8955893	1.567229e-05	3.826041e-06	0.9019	19.01677	18.86573	0.3515987	19.33659	0.4697063	0.2516582	3.6694	0.9418	-2.637313	-2.437524	-2.256657	-2.14254018158435
105	0.01	10	0.9	0.1733264	0.89115	0.8965994	4.882066e-05	6.690525e-06	0.91145	19.04066	18.89781	0.3089001	19.33659	0.4913875	0.2695955	3.4861	0.9386	-2.570683	-2.364773	-2.098129	-2.06749767592958
106	0.01	10	0.9	0.02595896	0.8958	0.9036032	3.125276e-05	3.023682e-06	0.91435	19.04379	18.90004	0.3127846	19.33659	0.4945858	0.2755637	3.40655	0.952	-2.598541	-2.404391	-2.238313	-2.14074142544647
107	0.01	10	0.9	0.8065249	0.90095	0.8961521	2.157941e-05	4.587074e-06	0.90325	19.03012	18.87063	0.3585894	19.33659	0.4802708	0.2620012	3.58905	0.9382	-2.467041	-2.253265	-2.021483	-2.00068234429668
108	0.01	10	0.9	0.3858304	0.89735	0.8980464	1.625978e-05	6.096332e-07	0.90525	19.03503	18.88566	0.3268915	19.33659	0.4875467	0.2656154	3.5328	0.9452	-2.468994	-2.252026	-2.055859	-2.01706026138367
109	0.01	10	0.9	0.3947451	0.8998	0.9022338	1.978106e-05	4.302174e-06	0.9084	19.05322	18.89987	0.3293901	19.33659	0.5052234	0.2776172	3.43795	0.95	-2.488279	-2.316821	-2.194602	-2.09258622114159
10	0.01	10	0.9	0.3112476	0.8931	0.895242	1.505102e-05	2.451024e-06	0.9015	19.02808	18.87868	0.3255867	19.33659	0.4794536	0.2519315	3.628	0.9379	-2.49584	-2.26526	-2.049671	-2.0189532944394
110	0.01	10	0.9	0.8057902	0.90615	0.9022034	1.772696e-05	4.927812e-06	0.90965	19.05279	18.89474	0.336192	19.33659	0.5053799	0.2769409	3.46105	0.9495	-2.631144	-2.437787	-2.313094	-2.1765733877478
111	0.01	10	0.9	0.6225028	0.9007	0.8993425	2.341106e-05	2.999288e-06	0.9089	19.04309	18.88945	0.3357031	19.33659	0.4953925	0.2664594	3.49095	0.9469	-2.472545	-2.247053	-2.0299	-2.00432813828116
112	0.01	10	0.9	0.3822132	0.90195	0.9037726	1.57632e-05	4.622474e-06	0.91075	19.05942	18.90569	0.3253178	19.33659	0.5099507	0.2886524	3.3747	0.953	-2.549665	-2.371581	-2.223213	-2.11780271950154
113	0.01	10	0.9	0.5998156	0.91045	0.9085116	3.60347e-05	1.637057e-06	0.9169	19.07626	18.93475	0.2782875	19.33659	0.5249602	0.2993025	3.2271	0.958	-2.492466	-2.237368	-2.069308	-2.03668958325198
114	0.01	10	0.9	0.9332291	0.9154	0.9040533	4.522848e-05	2.192687e-06	0.9161	19.06456	18.91211	0.3096124	19.33659	0.5147477	0.2835919	3.37575	0.9527	-2.684355	-2.478893	-2.320198	-2.20484561438072
115	0.01	10	0.9	0.2556931	0.8996	0.9020687	1.609353e-05	8.176147e-07	0.9087	19.04405	18.88022	0.3651382	19.33659	0.4960538	0.2710649	3.5126	0.9505	-2.592644	-2.375079	-2.179081	-2.10608419906699
116	0.01	10	0.9	0.9526403	0.91085	0.9043081	1.867762e-05	2.635031e-06	0.91075	19.06607	18.91011	0.3079862	19.33659	0.514739	0.2811659	3.39815	0.9518	-2.651168	-2.416383	-2.207531	-2.13791857412598
117	0.01	10	0.9	0.6880352	0.8991	0.8949971	3.521213e-05	1.010511e-06	0.9046	19.02367	18.87225	0.3337288	19.33659	0.4734179	0.2506395	3.61985	0.9403	-2.525733	-2.340334	-2.12532	-2.0700642566981
118	0.01	10	0.9	0.8726329	0.9134	0.9075983	2.182031e-05	1.793966e-06	0.9159	19.05633	18.92277	0.2844496	19.33659	0.5089774	0.2925881	3.29	0.9581	-2.606685	-2.407476	-2.244485	-2.14457526988186
119	0.01	10	0.9	0.2929804	0.9049	0.9071401	1.514563e-05	2.953397e-06	0.91355	19.07655	18.9224	0.3021631	19.33659	0.5255277	0.2961653	3.26845	0.9552	-2.564773	-2.374734	-2.150856	-2.10920223989595
11	0.01	10	0.9	0.693781	0.8999	0.8984151	2.360422e-05	3.581996e-06	0.9074	19.02544	18.87542	0.3286648	19.33659	0.4756084	0.2480831	3.59255	0.9463	-2.590071	-2.393309	-2.221156	-2.11937285064516
120	0.01	10	0.9	0.7931824	0.9073	0.9035101	3.947825e-05	5.082585e-06	0.9133	19.05481	18.90703	0.3049292	19.33659	0.5069988	0.2708586	3.44785	0.9545	-2.589268	-2.401269	-2.260512	-2.14973172998784
121	0.01	10	0.9	0.8968489	0.9043	0.8992019	1.362405e-05	4.035463e-06	0.90545	19.04226	18.89001	0.3358872	19.33659	0.4928674	0.2748535	3.4658	0.946	-2.492233	-2.272972	-2.058225	-2.03160970506558
122	0.01	10	0.9	0.466714	0.90625	0.9064403	1.341189e-05	3.152794e-06	0.91195	19.07366	18.92317	0.3039604	19.33659	0.5220414	0.2925793	3.3043	0.9506	-2.674076	-2.494448	-2.36222	-2.22052322295825
123	0.01	10	0.9	0.6861813	0.9131	0.9101286	1.674582e-05	1.977829e-06	0.9167	19.08069	18.93167	0.290528	19.33659	0.5268317	0.302267	3.24805	0.9618	-2.580629	-2.38914	-2.231072	-2.14647970285252
124	0.01	10	0.9	0.8050667	0.916	0.9116219	1.753561e-05	3.362988e-06	0.9187	19.0824	18.93363	0.2933137	19.33659	0.5319869	0.3088428	3.15165	0.9606	-2.600233	-2.342088	-2.150485	-2.10433340870242
125	0.01	10	0.9	0.902691	0.90145	0.8965513	1.861553e-05	1.297635e-06	0.90235	19.02558	18.87779	0.3217155	19.33659	0.4755117	0.2472128	3.64005	0.9431	-2.576964	-2.370123	-2.169295	-2.09686437636707
126	0.01	10	0.9	0.8178176	0.9068	0.9018396	1.994143e-05	2.063531e-06	0.9094	19.05325	18.89614	0.3252773	19.33659	0.5056242	0.2713939	3.469	0.9506	-2.666583	-2.455366	-2.281894	-2.17414090955902
127	0.01	10	0.9	0.7159116	0.9182	0.9158044	1.7928e-05	7.083566e-06	0.92195	19.1184	18.96063	0.2687177	19.33659	0.5535831	0.3318449	3.01375	0.9666	-2.621863	-2.442547	-2.258083	-2.18196360126349
128	0.01	10	0.9	0.7404731	0.90715	0.9042471	2.357105e-05	3.253243e-06	0.9118	19.05527	18.90974	0.3303706	19.33659	0.5097283	0.2785096	3.35085	0.9534	-2.618963	-2.42796	-2.278493	-2.16698692885736
129	0.01	10	0.9	0.1368366	0.89075	0.8957281	3.980716e-05	6.947709e-06	0.91	19.03606	18.88147	0.3356532	19.33659	0.4886893	0.271176	3.53905	0.9349	-2.498552	-2.313012	-2.077362	-2.03449466191782
12	0.01	10	0.9	0.2594327	0.8924	0.8942851	1.974117e-05	1.329326e-06	0.902	19.01637	18.87485	0.3330446	19.33659	0.4700807	0.2495518	3.6223	0.9376	-2.470674	-2.293771	-2.038844	-2.01078285159566
130	0.01	10	0.9	0.05596253	0.8936	0.8994256	1.500139e-05	3.409787e-06	0.90605	19.03818	18.89687	0.3003625	19.33659	0.4894248	0.2661705	3.4911	0.9481	-2.508576	-2.315154	-2.071133	-2.04305554550504
131	0.01	10	0.9	0.7648787	0.90355	0.8996286	3.582395e-05	1.823421e-06	0.9062	19.04729	18.89679	0.3318011	19.33659	0.4993083	0.2568757	3.583	0.9478	-2.602962	-2.407626	-2.192606	-2.12096695929692
132	0.01	10	0.9	0.6102283	0.9017	0.8999622	2.62606e-05	1.060574e-06	0.90715	19.05164	18.90318	0.3238262	19.33659	0.5029943	0.2799157	3.43875	0.9433	-2.605358	-2.397499	-2.165527	-2.11340851048126
133	0.01	10	0.9	0.1593409	0.8918	0.8963641	2.871339e-05	2.403863e-06	0.9078	19.03569	18.88665	0.3258256	19.33659	0.4876654	0.2557748	3.603	0.9418	-2.583718	-2.394735	-2.218277	-2.12587796790296
134	0.01	10	0.9	0.3014608	0.9043	0.9066686	1.954322e-05	2.637359e-06	0.914	19.06698	18.92232	0.2993805	19.33659	0.5162004	0.29697	3.26585	0.9555	-2.527408	-2.345529	-2.140846	-2.08732679325317
135	0.01	10	0.9	0.8457199	0.90865	0.9047609	1.89827e-05	5.644838e-06	0.91195	19.05604	18.91329	0.2995724	19.33659	0.5098223	0.276234	3.41545	0.9578	-2.667627	-2.444693	-2.295883	-2.18413406629648
136	0.01	10	0.9	0.6346464	0.8999	0.8976016	2.601583e-05	1.164567e-06	0.904635	19.04216	18.88621	0.3442427	19.33659	0.494166	0.2643071	3.5566	0.9405	-2.555588	-2.343822	-2.141372	-2.07825268428027
137	0.01	10	0.9	0.8213467	0.91415	0.9104477	1.797489e-05	7.424363e-06	0.91845	19.08186	18.93336	0.2875144	19.33659	0.5301646	0.2989663	3.22985	0.9594	-2.662404	-2.461914	-2.284753	-2.19129834444385
138	0.01	10	0.9	0.5373058	0.9023	0.9013848	2.615699e-05	1.961363e-06	0.90965	19.0473	18.90376	0.3150429	19.33659	0.4987255	0.2699213	3.46065	0.9464	-2.607744	-2.387556	-2.146186	-2.10144346613993
139	0.01	10	0.9	0.6490607	0.9101	0.9093184	1.809531e-05	4.207909e-06	0.91655	19.07666	18.93981	0.2627875	19.33659	0.5264806	0.2948577	3.25475	0.961	-2.535934	-2.363358	-2.151007	-2.10338543634996
13	0.01	10	0.9	0.3937195	0.90565	0.9066176	1.217855e-05	3.001912e-06	0.9121	19.07063	18.92312	0.3092789	19.33659	0.5213935	0.3002816	3.2644	0.9506	-2.581854	-2.381557	-2.193179	-2.11901550992556
140	0.01	10	0.9	0.8364639	0.90365	0.8990073	3.468548e-05	8.928579e-06	0.9063	19.03513	18.87873	0.3507401	19.33659	0.4850329	0.2586178	3.59765	0.9478	-2.480619	-2.262971	-2.084312	-2.03193336925465
141	0.01	10	0.9	0.4563812	0.89995	0.9002627	2.603966e-05	2.389969e-06	0.90985	19.05077	18.89625	0.3349837	19.33659	0.5025279	0.2748486	3.4595	0.9462	-2.576202	-2.369719	-2.120193	-2.08464760898009
142	0.01	10	0.9	0.6042449	0.9083	0.9069772	1.892858e-05	2.786497e-06	0.9128	19.07323	18.92394	0.3138179	19.33659	0.5251018	0.2923043	3.2903	0.9561	-2.565035	-2.38101	-2.19134	-2.12185136796372
143	0.01	10	0.9	0.7912125	0.90815	0.9040219	2.548019e-05	1.142502e-06	0.91025	19.05024	18.91705	0.2933154	19.33659	0.5012938	0.2780378	3.38315	0.9514	-2.525239	-2.346432	-2.153751	-2.07906345283724
144	0.01	10	0.9	0.5365665	0.90465	0.9047282	2.22789e-05	4.004749e-06	0.9106	19.06453	18.92086	0.2922283	19.33659	0.5143978	0.2840325	3.38975	0.9538	-2.553249	-2.377847	-2.184299	-2.10685555247427
145	0.01	10	0.9	0.08621044	0.8923	0.8999062	3.333584e-05	1.291199e-05	0.9117	19.03801	18.88317	0.3479596	19.33659	0.4889611	0.2647652	3.53135	0.9463	-2.625713	-2.421669	-2.250223	-2.14229417205205
146	0.01	10	0.9	0.9143419	0.90175	0.896337	1.437562e-05	3.271995e-06	0.9026	19.02238	18.87063	0.347136	19.33659	0.4751871	0.2531189	3.59685	0.9446	-2.54408	-2.354976	-2.199374	-2.09608439713132
147	0.01	10	0.9	0.7608915	0.9151	0.9113422	2.402169e-05	3.117049e-06	0.9204	19.08575	18.93523	0.3012127	19.33659	0.5329472	0.3064146	3.12835	0.9605	-2.519866	-2.304489	-2.118054	-2.08483766627552
148	0.01	10	0.9	0.822081	0.89815	0.8923512	3.291875e-05	9.237233e-06	0.9023	19.01483	18.85902	0.3544699	19.33659	0.4647887	0.2411624	3.6936	0.9363	-2.460358	-2.241905	-2.007872	-1.99300601500916
149	0.01	10	0.9	0.803826	0.91005	0.904981	4.356395e-05	4.008441e-06	0.9139	19.05067	18.91073	0.315015	19.33659	0.5034339	0.274875	3.40395	0.96	-2.580784	-2.393286	-2.274589	-2.15118465672254
14	0.01	10	0.9	0.621214	0.901	0.9007411	1.717202e-05	2.751537e-06	0.9088	19.04707	18.89931	0.3238461	19.33659	0.4978357	0.2721421	3.48575	0.9506	-2.539969	-2.359957	-2.150585	-2.08737206249963
150	0.01	10	0.9	0.5197425	0.9014	0.900943	1.703626e-05	3.109379e-06	0.9084	19.03919	18.88699	0.3447556	19.33659	0.4897937	0.2698025	3.51275	0.9525	-2.582199	-2.359815	-2.137444	-2.08116075545724
151	0.01	10	0.9	0.7238132	0.8972	0.8932631	3.651132e-05	5.561798e-06	0.90335	19.02633	18.87549	0.33373	19.33659	0.4763709	0.2483281	3.6716	0.9348	-2.404668	-2.130498	-1.945898	-1.92632960383022
152	0.01	10	0.9	0.5497156	0.9071	0.9077473	2.880457e-05	2.404085e-06	0.9173	19.086	18.92862	0.3146295	19.33659	0.5325763	0.2996913	3.20355	0.9557	-2.571787	-2.395413	-2.163805	-2.1169208452935
