seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.01	100	0.5	0.996502	0.62935	0.5029369	0.001120242	0.002319904	0.5607	14.70873	14.71138	0.496727	15.86841	0	0	134.4215	0	-0.3451727	-0.2864021	-0.2926549	-0.291740051422194
100	0.01	100	0.5	0.9995252	0.65175	0.51158	0.001208134	0.001456593	0.56965	14.76827	14.73303	0.5496028	15.83359	0	0	133.6668	0	-0.2437409	-0.2488999	-0.2739097	-0.275320744554203
101	0.01	100	0.5	0.9985611	0.6128	0.4973104	0.0009386899	0.001036759	0.546	14.70367	14.66737	0.5034794	15.76309	0	0	134.3812	0	-0.07802723	-0.07570668	-0.06784745	-0.0632991494866121
102	0.01	100	0.5	0.9961381	0.5891	0.5106054	0.001117128	0.001612242	0.56375	14.68246	14.63903	0.5287569	15.78599	0	0	134.9323	0	0.01154461	-0.02821641	-0.04187185	-0.035816485242839
103	0.01	100	0.5	0.981463	0.58925	0.5193696	0.001269887	0.0006961385	0.57535	14.83718	14.76236	0.6414637	15.937	0	0	134.6183	0	-0.1087459	-0.1322484	-0.1675497	-0.173216712442554
104	0.01	100	0.5	0.9897176	0.61015	0.507911	0.001269089	0.0007370798	0.57335	14.83689	14.82414	0.5711786	15.97212	0	0	133.4637	0	-0.4539142	-0.4363277	-0.4473143	-0.434660584522271
105	0.01	100	0.5	0.9997651	0.61465	0.5037396	0.0009320269	0.002662308	0.5518	14.58092	14.56514	0.571232	15.74371	0	0	135.4344	0	-0.0466981	-0.02889608	-0.04619147	-0.0557941136294862
106	0.01	100	0.5	0.9988651	0.60215	0.5138527	0.001060449	0.00160388	0.56445	14.7097	14.6447	0.627942	15.93098	0	0	134.2099	0	-0.1130086	-0.1454015	-0.156106	-0.147119156210476
107	0.01	100	0.5	0.9859534	0.5815	0.4816359	0.001506716	0.002003311	0.55565	14.68851	14.63071	0.588984	15.80165	0	0	133.7872	0	-0.04608246	-0.0735339	-0.08309866	-0.072445647035116
108	0.01	100	0.5	0.9995433	0.6586	0.5231897	0.001261034	0.0009148679	0.58005	14.83834	14.76283	0.6001969	15.96938	0	0	134.311	0	-0.2165901	-0.258841	-0.2848574	-0.266068975396507
109	0.01	100	0.5	0.9996506	0.6416	0.5099026	0.00118004	0.001700596	0.56255	14.76928	14.72507	0.5743141	15.84189	0	0	133.5374	0	-0.2946498	-0.2429531	-0.2374712	-0.23255034745913
10	0.01	100	0.5	0.9937529	0.5858	0.4936614	0.001491462	0.001388179	0.557	14.76255	14.67246	0.6183165	15.85968	0	0	133.7549	0	-0.09860106	-0.1174978	-0.1469983	-0.140555433482134
110	0.01	100	0.5	0.9928324	0.58875	0.5073063	0.001182258	0.001084638	0.55865	14.67967	14.62298	0.5724495	15.76837	0	0	134.7461	0	-0.03332814	-0.02179452	-0.04345538	-0.0350011310010903
111	0.01	100	0.5	0.9999908	0.63225	0.4906533	0.001165447	0.001313039	0.5446	14.66863	14.64219	0.6419246	15.8584	0	0	133.8059	0	-0.1210197	-0.1074688	-0.09516849	-0.0830498295113865
112	0.01	100	0.5	0.986129	0.5937	0.515667	0.001050932	0.0004191349	0.57345	14.76372	14.72724	0.6230739	15.9587	0	0	134.4514	0	-0.05171777	-0.05871216	-0.06990477	-0.0869307374406827
113	0.01	100	0.5	0.9981308	0.60255	0.4988504	0.001059302	0.00125459	0.55265	14.80778	14.72698	0.5934911	15.84593	0	0	134.7272	0	-0.2710917	-0.2534674	-0.2979218	-0.282291989920679
114	0.01	100	0.5	0.9996326	0.63535	0.5098171	0.001113196	0.0008832012	0.56645	14.71096	14.70036	0.5990943	15.96624	0	0	135.3934	0	-0.2356922	-0.1629404	-0.170168	-0.168383027388346
115	0.01	100	0.5	0.994298	0.5993	0.5069339	0.00146305	0.00105755	0.5707	14.62814	14.59449	0.5754578	15.78294	0	0	133.5996	0	-0.03464543	-0.07578432	-0.1028954	-0.105677811677883
116	0.01	100	0.5	0.9920424	0.5828	0.4955691	0.001181828	0.001713762	0.55545	14.62209	14.59354	0.507062	15.73573	0	0	134.896	0	-0.0655442	-0.04454022	-0.04013956	-0.0335035752443864
117	0.01	100	0.5	0.9504897	0.5709	0.510559	0.001350026	0.0009252397	0.5707	14.62772	14.56304	0.6246907	15.72059	0	0	134.5633	0	0.03773624	0.01568489	0.02702842	0.0116335110979928
118	0.01	100	0.5	0.9991565	0.64505	0.5097302	0.001406785	0.001692383	0.57555	14.79739	14.75958	0.5656134	15.94138	0	0	133.6694	0	-0.3749108	-0.3220046	-0.3598631	-0.360537071875113
119	0.01	100	0.5	0.9991524	0.6456	0.5227407	0.001133017	0.002384007	0.5816	14.76975	14.65598	0.7433439	15.82112	0	0	134.5824	0	-0.3058179	-0.3008949	-0.3210121	-0.312971682866658
11	0.01	100	0.5	0.9987382	0.6271	0.5193696	0.0008626191	0.001979777	0.5668	14.77685	14.68721	0.5959594	15.7909	0	0	133.6788	0	-0.2578077	-0.2667251	-0.2729124	-0.247890028070393
120	0.01	100	0.5	0.9979538	0.5965	0.4853452	0.001174343	0.00100452	0.5463	14.65751	14.62857	0.5997556	15.85266	0	0	134.621	0	-0.1218065	-0.1075036	-0.1240235	-0.117174357537978
121	0.01	100	0.5	0.9808292	0.57415	0.5068707	0.001162237	0.0004972311	0.5591	14.68881	14.67736	0.6152963	15.89437	0	0	134.0943	0	-0.1540212	-0.1243078	-0.1220242	-0.131043774478259
122	0.01	100	0.5	0.9989241	0.6337	0.5101872	0.001095501	0.001032396	0.5692	14.69171	14.65651	0.6360056	15.92585	0	0	133.8726	0	-0.1403506	-0.1254548	-0.1444739	-0.148011989845153
123	0.01	100	0.5	0.9997105	0.6238	0.5114222	0.001263013	0.001597809	0.56705	14.75117	14.67663	0.5455965	15.80592	0	0	134.2062	0	-0.125092	-0.1193689	-0.1215815	-0.121859462906556
124	0.01	100	0.5	0.9734394	0.57685	0.4978424	0.001283982	0.0004651989	0.5673	14.64012	14.57724	0.5720809	15.73569	0	0	133.619	0	0.0577479	0.02850946	0.02176597	0.0311237789377841
125	0.01	100	0.5	0.9985094	0.61855	0.5010277	0.001282871	0.0009682201	0.56025	14.6946	14.65522	0.5639979	15.82421	0	0	133.1255	0	-0.0546361	-0.07045584	-0.08083515	-0.0770717330176963
126	0.01	100	0.5	0.9988932	0.6394	0.5004436	0.001406632	0.001067471	0.56865	14.75083	14.71118	0.6411325	15.98025	0	0	134.1459	0	-0.1836371	-0.1919487	-0.1963064	-0.209234842027477
127	0.01	100	0.5	0.9992051	0.68165	0.5093098	0.001331943	0.001652492	0.5733	14.69162	14.67314	0.5714412	15.86226	0	0	134.7	0	-0.1423484	-0.08930858	-0.106878	-0.113754555262824
128	0.01	100	0.5	0.9994	0.6086	0.5158584	0.001175805	0.001354432	0.57225	14.77741	14.69743	0.539569	15.8139	0	0	134.1159	0	-0.1188322	-0.1579469	-0.1816985	-0.153924493459236
129	0.01	100	0.5	0.8810839	0.5722	0.532927	0.001176029	0.0006445009	0.5853	14.68402	14.65288	0.6001343	15.83981	0	0	134.4212	0	-0.06241829	-0.1073022	-0.1174252	-0.112602992357226
