seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
566	0	0.722594036813825	0.3673357	0.7089434	0.7139235	0.0006026007	0.0001248308	0.7483182	17.70539	17.38408	0.9269264	18.5784	0.0005581915	0	19.31876	0.3292442	-1.05269143357135
567	0	0.72735446144361	0.08412993	0.6402849	0.6844059	0.0008609477	0.0001877075	0.7328848	17.60167	17.20305	1.152563	18.53015	0	0	20.23961	0.2065691	-0.866065009481231
568	0	0.690912485914305	0.2299506	0.6533439	0.6823286	0.0009962821	0.0003610223	0.7295212	17.62436	17.2315	1.111597	18.52443	0.0006056935	0	20.84428	0.2002374	-0.844292581713282
569	0	0.671893542329781	0.9445845	0.722596	0.670139	0.0009717235	0.0002640342	0.7251682	17.67894	17.30613	0.9828819	18.47945	0	0	20.94084	0.1420657	-1.13157653517914
56	0	0.660766913322732	0.1209081	0.6177285	0.6531341	0.0008677815	0.0002513635	0.696478	17.5245	17.10431	1.168597	18.44078	0	0	21.10427	0.1151563	-0.59218434982097
570	0	0.720113836694509	0.2940149	0.6968738	0.7128084	0.0005384298	0.0007127573	0.7477246	17.70548	17.35697	1.030131	18.58383	0.0008517888	0	19.49387	0.3240997	-1.00416242203073
571	0	0.65590309209656	0.4637948	0.6175307	0.6044967	0.001207604	9.602583e-05	0.6594776	17.0134	16.97614	1.056107	18.30049	0.0003204101	0	22.25307	0.0348239	-0.680369319686849
572	0	0.697738589928485	0.9837802	0.7663237	0.6898411	0.0009023333	0.0005956331	0.7388207	17.62202	17.21321	1.132649	18.49535	0.0005163956	0	20.88207	0.2227938	-1.06811130530811
573	0	0.676094733574428	0.6056434	0.6717452	0.663722	0.0007065142	0.0002818525	0.6974674	17.33769	17.09776	1.124603	18.44484	0.0002945508	0	20.90226	0.1357341	-0.797715382071711
574	0	0.713217367650941	0.718018	0.7229917	0.7040953	0.0007781356	0.0001496323	0.7459438	17.69829	17.36691	0.9864297	18.58487	0.001368363	0	19.46617	0.2983775	-1.09957143923929
575	0	0.722448597778566	0.9162623	0.7334784	0.6980043	0.000760751	0.0003166548	0.7419865	17.74215	17.40508	0.9777262	18.54417	0.0002697599	0	19.76355	0.270281	-1.19424225994072
576	0	0.72966394063551	0.8990509	0.7489118	0.7207696	0.000411559	0.0001813104	0.7554412	17.66426	17.32647	1.019104	18.59021	0.001056803	0	19.13376	0.3751484	-1.08108865688115
577	0	0.666110801207833	0.3137816	0.676296	0.6877345	0.001215695	0.0001964804	0.7443609	17.58041	17.21923	0.9846324	18.48063	0.0002925688	0	20.20657	0.2148793	-0.841275648912993
578	0	0.734281271998771	0.4360686	0.7483182	0.7513774	0.0009703649	0.0002609858	0.806292	17.74456	17.46059	0.9577275	18.67144	0.002644104	0	17.52117	0.527503	-1.26417502482529
579	0	0.674286098661833	0.6726509	0.7091413	0.7014376	0.0005982526	0.0002030263	0.7386229	17.71471	17.3736	0.9541113	18.57332	0.001116071	0	19.57638	0.2837357	-1.31739747566979
57	0	0.665016241907142	0.3276595	0.6788682	0.6887238	0.001174059	0.0001884834	0.7461417	17.52728	17.14798	1.217289	18.52438	0.0008743806	0	19.88385	0.2318955	-0.765723193360949
580	0	0.680857419315726	0.5690387	0.6976652	0.6997465	0.0007250829	0.0001502814	0.7499011	17.59938	17.16893	1.154596	18.49986	0.0002836075	0	19.96458	0.2631579	-0.879325941325956
581	0	0.673497620900162	0.8794293	0.6956866	0.6649616	0.0006459593	0.0003142921	0.7079541	17.62962	17.19556	1.178978	18.47661	0	0	21.13771	0.1361298	-0.857587720359002
582	0	0.706349230278283	0.4143184	0.7125049	0.71823	0.0006418714	0.0005471286	0.7588049	17.66155	17.28264	1.054823	18.58206	0.002221605	0	19.15829	0.3529877	-0.736288392459172
583	0	0.724185151048005	0.4885615	0.7235853	0.7250192	0.0004371892	0.0001770758	0.755837	17.77877	17.4678	1.000259	18.63959	0.001367241	0	18.88346	0.3779185	-1.19627838729802
584	0	0.725306846317835	0.6277564	0.7150772	0.7064961	0.0008448172	0.0001026883	0.7665216	17.62835	17.2695	1.019742	18.50168	0.0008301051	0	19.51128	0.3070835	-0.947980655019201
585	0	0.739518613973632	0.2033923	0.7227938	0.7497108	0.0008187018	0.0002206204	0.7902651	17.72037	17.41696	1.014754	18.61275	0.0008212428	0	17.86446	0.5243372	-1.05256263481249
586	0	0.736231538490392	0.6470974	0.7766126	0.7595247	0.0009466397	5.313448e-05	0.8037198	17.88479	17.63102	0.8532854	18.70426	0.002547771	0	17.34606	0.5706371	-1.63344482057921
587	0	0.690275188954547	0.49423	0.6622477	0.6671102	0.00108421	0.0002785714	0.729719	17.24529	17.06644	1.102091	18.4456	0.00059755	0	20.92758	0.1476059	-0.763444576459302
588	0	0.652208295557648	0.7936414	0.676296	0.6476034	0.001173581	0.0001585861	0.7101306	17.49116	17.11719	1.174733	18.43541	0.0002925688	0	21.85655	0.108429	-0.747324695315074
589	0	0.671267156954855	0.5940137	0.7350613	0.7272704	0.0006737392	0.0001014786	0.7671152	17.73208	17.40397	0.9964413	18.60972	0.000269179	0	18.61733	0.3917689	-1.46212844553341
58	0	0.737462423346005	0.6163874	0.755837	0.752798	0.0005271383	7.294025e-05	0.7969925	17.81839	17.49197	1.126878	18.72868	0.003141361	0	17.28176	0.5267115	-1.16578896189362
590	0	0.749576905765571	0.8430239	0.770281	0.7503505	0.0005896801	0.0001124019	0.7865057	17.76552	17.49306	0.8910592	18.63868	0.00205497	0	17.80807	0.5282944	-1.15868924885289
591	0	0.654958966933191	0.4917913	0.6446379	0.64436	0.001059277	0.0002199697	0.7059755	17.17646	17.03683	1.02462	18.36716	0.0009208103	0	22.05006	0.08231104	-0.758474072411875
592	0	0.661991523392499	0.5795506	0.6757024	0.6719567	0.0007432848	0.000285287	0.7222002	17.62174	17.19114	1.166695	18.48899	0	0	20.48951	0.1701622	-0.825808654627076
593	0	0.705589748942293	0.1494302	0.6667986	0.6976638	0.0009293923	0.0002574796	0.7500989	17.66242	17.23612	1.139198	18.50071	0	0	19.42461	0.2667194	-0.813383571335927
594	0	0.72973584420979	0.06958569	0.6968738	0.731181	0.0007163532	0.0004839138	0.7793827	17.70541	17.3808	0.9944609	18.64265	0.002839296	0	18.34646	0.4309458	-1.11097818372203
595	0	0.714964832435362	0.08292683	0.6747131	0.710372	0.0007349758	0.0001886562	0.7582113	17.67097	17.31007	1.111943	18.59191	0.001466276	0	19.37139	0.3233083	-0.811871268584215
596	0	0.726533937873319	0.7477987	0.6988524	0.6849668	0.000501413	0.000129756	0.7180451	17.67376	17.27984	1.105636	18.52254	0.0008493771	0	20.47032	0.2307083	-1.02659212492301
597	0	0.740335750672966	0.3777512	0.7762169	0.7866109	0.0005482268	0.0001460811	0.8318164	17.93112	17.66779	0.9472528	18.80325	0.009941371	0.000254907	15.42105	0.7214088	-1.66624248269001
598	0	0.658723302744329	0.2810733	0.6058567	0.6194563	0.0008111949	0.0001980061	0.6689751	17.2966	17.02445	1.09679	18.34234	0.0006531679	0	21.62545	0.0498615	-0.567244503928181
599	0	0.650298163667321	0.6370229	0.6711516	0.6611669	0.0009316254	0.000434749	0.7019588	17.59021	17.12437	1.070752	18.4131	0.0002948113	0	21.20776	0.1313811	-0.760592948747119
59	0	0.66696640769951	0.994884	0.7404036	0.6866439	0.0006658647	0.0002151247	0.7220024	17.63203	17.25428	1.106851	18.51653	0.0005344735	0	20.41789	0.2184408	-1.14364156250084
5	0	0.676680244226009	0.7803642	0.7172537	0.6906818	0.001216761	0.0002164508	0.7423823	17.6232	17.24364	1.109725	18.53138	0.001103448	0	19.99921	0.2394143	-0.971587334723712
600	0	0.744881257088855	0.3568781	0.7208152	0.7245508	0.0008715821	0.0002320452	0.7756233	17.68191	17.36296	0.9283526	18.56157	0.001372495	0	18.89731	0.3747527	-1.24791490044893
601	0	0.744660298177041	0.5268065	0.776019	0.7750289	0.0004764957	0.0001710824	0.8045113	17.90285	17.59905	1.035047	18.77635	0.004844467	0.0005099439	16.54234	0.6509695	-1.47974706471645
602	0	0.669802181981504	0.7018167	0.6889592	0.6739564	0.0006665235	7.635862e-05	0.7087455	17.56263	17.20645	1.07125	18.48856	0.0002871913	0	20.55936	0.1753067	-0.911300517472736
603	0	0.746937012858689	0.2192575	0.7394143	0.760454	0.0007522132	0.000112643	0.8114365	17.79347	17.54162	0.9416794	18.71228	0.002140755	0	17.33755	0.5773645	-1.40819924711095
604	0	0.651967385527678	0.05332657	0.6760981	0.7141235	0.0006803712	0.0001864395	0.7592006	17.66767	17.25438	1.189429	18.54771	0.001170618	0	18.89513	0.3450732	-0.935558760772562
605	0	0.742670546821319	0.4938253	0.73704	0.7388131	0.0005253731	0.0003117517	0.7783934	17.76419	17.41638	1.099988	18.63032	0.002416107	0	18.29501	0.4633953	-1.33630461237562
