seed	s	h	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
4432	0.005797179043293	0	0.752999373711646	0.7460706	0.765928	0.7582883	9.388401e-05	2.221864e-05	0.7752869	17.81714	17.53115	0.9894043	18.70271	0.003874968	7.749935e-05	17.15795	0.5703205	-1.24097642223393
4433	0.025239728204906	0	0.319789542816579	0.9850382	0.3806688	0.3443744	0.0001624241	4.128136e-05	0.3694302	16.37341	16.37994	1.100829	17.91503	0	0	20.99618	0	0.586421951956441
4434	0.123795817792416	0	0.29203172866255	0.9996897	0.5090621	0.3600265	0.001082441	0.0006651882	0.4267709	16.39391	16.39874	1.098258	17.93114	0	0	21.42734	0	0.472827978662559
4435	0.116662295069546	0	0.489020134694874	0.9999618	0.7795607	0.5763298	0.002112367	0.000632886	0.6820934	17.17005	17.02196	0.9885498	18.28971	2.538135e-05	0	23.02552	0.01377127	-0.663908719454378
4436	0.0526258559897542	0	0.175897555425763	0.9867251	0.1984171	0.1864002	4.997781e-05	1.3357e-05	0.1959438	16.02087	16.03465	0.9547576	17.72287	0	0	14.14685	0	1.89907910010536
4437	0.0199829247780144	0	0.821255302615464	0.99663	0.8595172	0.8348263	0.000127598	2.176104e-05	0.8493075	18.1756	17.95143	0.7788525	18.94944	0.02633517	0.00177256	13.29456	0.9055797	-2.30809743018075
4438	0.113159715570509	0	0.109298370778561	0.9916936	0.1621488	0.1341034	7.252917e-05	4.997178e-05	0.1489513	15.88308	15.91496	1.049105	17.70126	0	0	10.77218	0	2.54716038064364
4439	0.124496823549271	0	0.397096076048911	0.9999833	0.6834389	0.481593	0.002056265	0.001028038	0.5856154	16.73535	16.75125	1.036356	18.12752	2.89511e-05	0	23.27723	0.0003561535	-0.194886084692587
443	0.106551988888532	0	0.105359493941069	0.998069	0.1795607	0.1363005	0.0001765573	3.35222e-05	0.1641472	15.99857	15.98665	1.022994	17.73596	0	0	10.95186	0	2.39597880505807
4440	0.00744152334518731	0	0.224053073860705	0.8556735	0.2360902	0.2295317	7.275733e-05	3.595374e-05	0.2428769	16.1248	16.11879	1.11259	17.79108	0	0	16.40734	0	1.39783050232001
4441	0.125152095686644	0	0.320406159758568	0.9998094	0.5668975	0.3947938	0.001380674	0.000668877	0.4765928	16.46136	16.48449	1.102527	17.98843	0	0	22.30144	0	0.336987447114976
4442	0.0121031338814646	0	0.774505738355219	0.9459185	0.7948358	0.7831937	4.274145e-05	1.965673e-05	0.7951919	17.89963	17.64719	0.9215295	18.77915	0.007219138	0.0003485101	16.02673	0.6977444	-1.54578273465841
4443	0.182989857392386	0	0.462932754680514	0.999918	0.8839533	0.6055275	0.004056172	0.001392455	0.7496636	17.52692	17.16463	0.9403508	18.35435	8.953553e-05	0	22.54179	0.03039177	-0.89204891656903
4444	0.139419666677713	0	0.380103491432965	0.9997797	0.7073407	0.4762199	0.002462229	0.001321732	0.5796201	16.72446	16.73258	1.024265	18.10319	0	0	23.17311	0.0002374357	-0.108516167863208
4445	0.0779125833883882	0	0.631385720521212	0.9998752	0.8378512	0.6954452	0.001101907	0.0003785491	0.7738821	17.73059	17.40784	0.9235348	18.55612	0.0007084662	0	20.12204	0.2531856	-1.18229256070821
4446	0.0503396388143301	0	0.623939142003655	0.9996328	0.7569054	0.6644602	0.0004072876	0.0002308916	0.7066284	17.59247	17.19483	1.068838	18.44813	0.0002875516	0	21.04476	0.1454294	-0.878931170604961
4447	0.0837333695963025	0	0.630863343551755	0.9981527	0.8173922	0.6991503	0.0007800609	0.0003267849	0.7549664	17.72271	17.3883	0.9706762	18.55631	0.0007504055	4.841326e-05	20.13821	0.2674713	-1.15787410734942
4448	0.0149860647041351	0	0.8115951647982	0.9601773	0.8298575	0.8160573	4.933028e-05	4.516915e-05	0.8290463	18.04408	17.80353	0.8893163	18.8857	0.01573639	0.0007152905	14.23631	0.8366047	-1.92221970856726
4449	0.101319338846952	0	0.12380075417459	0.9987476	0.1873763	0.159001	5.680656e-05	6.126366e-05	0.1731104	15.96812	15.97903	0.9929104	17.7126	0	0	12.61421	0	2.32884747457853
