seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
170	0	0.744995068991557	0.8081395	0.00066828	17.7926	17.57161	-1.2757973852232
171	0	0.653083022334613	0.6482558	0.0004925275	17.30649	17.11272	-0.565364632359069
172	0	0.720462647802196	0.7703488	0.000624641	17.69822	17.35109	-1.26572421328006
173	0	0.74797063334845	0.7267442	0.0008015344	17.7652	17.40346	-0.938385411304406
174	0	0.734924663114361	0.7209302	0.000567574	17.76756	17.37454	-1.22771856903279
175	0	0.696247572824359	0.7005814	0.000670725	17.68912	17.27846	-0.96633742828299
176	0	0.701395988999866	0.6947674	0.0008429889	17.70973	17.38244	-1.02914160700331
177	0	0.747979680774733	0.7732558	0.0006429657	17.82618	17.53702	-1.21354464979025
178	0	0.691495220246725	0.6889535	0.0008186055	17.70307	17.29082	-0.808008199773595
179	0	0.666543435887434	0.6889535	0.000526329	17.51123	17.1296	-0.966393831202019
17	0	0.728697123914026	0.7936047	0.0007397056	17.71831	17.47582	-1.11886338524565
180	0	0.706248452467844	0.7093023	0.0006127785	17.68904	17.26413	-0.872903327071063
181	0	0.687640115944669	0.6715116	0.0006142189	17.48225	17.21435	-0.951443298091584
182	0	0.749456136324443	0.7906977	0.0005286377	17.83475	17.55856	-1.38098496167831
183	0	0.652339053014293	0.6686047	0.0006197969	17.37896	17.03708	-0.55212178274754
184	0	0.691192416776903	0.6366279	0.0008175439	17.67495	17.24714	-0.989522619334876
185	0	0.698004806786776	0.6802326	0.0007080569	17.62718	17.23086	-0.656740153924922
186	0	0.742266422114335	0.7354651	0.0007455272	17.80597	17.51213	-1.30841862273231
187	0	0.665908282343298	0.6540698	0.0006595996	17.54432	17.17974	-0.622220964987007
188	0	0.745839116419665	0.7354651	0.0007013038	17.83288	17.51926	-1.05585738502738
189	0	0.729399910173379	0.752907	0.0006259058	17.66655	17.32947	-1.18181763486906
18	0	0.692094368045218	0.6773256	0.0007949085	17.58393	17.25886	-0.852420531108331
190	0	0.743512060679495	0.7616279	0.0006941403	17.76243	17.50162	-1.08204157272468
191	0	0.747709951177239	0.7616279	0.0005344628	17.81144	17.47757	-1.39635229046879
192	0	0.661947085382417	0.630814	0.0007793624	17.26805	17.02013	-0.603750966303937
193	0	0.675666191615164	0.6889535	0.0006011858	17.46867	17.16803	-0.978600683045248
194	0	0.710158275836147	0.6860465	0.0007016807	17.61016	17.29086	-0.985975024683034
195	0	0.734993389155716	0.6976744	0.0006667279	17.67529	17.3292	-0.965520075214786
196	0	0.716642956552096	0.6947674	0.0007039293	17.69205	17.29635	-0.979712768740698
197	0	0.735492420126684	0.7819767	0.0008842749	17.78649	17.51437	-1.15762962168083
198	0	0.653617066633888	0.6540698	0.0009218784	17.47229	17.12549	-0.778106984520734
199	0	0.749902831367217	0.7674419	0.0006743223	17.76441	17.43523	-1.24449986663669
19	0	0.670605947263539	0.6453488	0.0005749251	17.54113	17.16091	-0.804180525877875
1	0	0.697938261879608	0.7122093	0.0005609906	17.6581	17.34654	-1.01246682396548
200	0	0.711374267702922	0.6889535	0.001025056	17.69322	17.3345	-1.16362318305983
201	0	0.69637927650474	0.6540698	0.0006536221	17.72612	17.35417	-1.23605194659566
202	0	0.657429569354281	0.619186	0.000695142	17.66334	17.2565	-0.708095769570504
203	0	0.737425833335146	0.7151163	0.0006132058	17.80003	17.47773	-1.04645296215199
204	0	0.68027252885513	0.7005814	0.0006698672	17.68748	17.26692	-0.865505675842088
205	0	0.719685851410031	0.7267442	0.0007115908	17.71147	17.30609	-0.963585996658816
206	0	0.68998601147905	0.7005814	0.0009514148	17.72143	17.32002	-0.846099184502095
207	0	0.73649431692902	0.7209302	0.0003656444	17.76251	17.40341	-0.917175224482959
208	0	0.694996494636871	0.7093023	0.0006750382	17.50509	17.17157	-0.749230003099173
209	0	0.740983202797361	0.752907	0.0007178622	17.76866	17.51037	-1.34437744715317
20	0	0.653735759179108	0.630814	0.000544587	17.56696	17.16134	-0.792168160967882
210	0	0.737901921570301	0.6860465	0.0005458703	17.75133	17.32173	-1.01618535773452
211	0	0.659142813109793	0.630814	0.0007488763	17.51566	17.07512	-0.608648326305192
212	0	0.661614065454342	0.6686047	0.0006540152	17.67116	17.23185	-0.897492372106248
213	0	0.744955974817276	0.7034884	0.0004593742	17.76229	17.43636	-1.17422944344485
214	0	0.660281665367074	0.6482558	0.0006259376	17.39831	17.06467	-0.937481851036993
215	0	0.679673791769892	0.6860465	0.0009204452	17.42569	17.14218	-0.648969231636793
216	0	0.653768263990059	0.6947674	0.0006377033	17.55374	17.19297	-0.885843022357123
217	0	0.693598037515767	0.75	0.0006729864	17.73823	17.46775	-1.21549090700464
218	0	0.745808195043355	0.7616279	0.0008868653	17.74106	17.42208	-1.29567172972025
219	0	0.673377031297423	0.6511628	0.0007198254	17.37548	17.18071	-0.924347521180051
21	0	0.702722344081849	0.7151163	0.0005665576	17.69367	17.3532	-1.11732713552729
220	0	0.682491429010406	0.6860465	0.0009421525	17.43347	17.11673	-0.830658156210538
221	0	0.748642372572795	0.7325581	0.0005710105	17.80815	17.5582	-1.53061898306447
222	0	0.729962915577926	0.7296512	0.0006114586	17.73616	17.3904	-1.18633989952451
223	0	0.678090929891914	0.6860465	0.001119893	17.59275	17.12996	-0.869917652544691
224	0	0.687104600551538	0.7093023	0.000570896	17.53184	17.25009	-0.999259492766012
225	0	0.693764497898519	0.6540698	0.0008146433	17.68001	17.37859	-1.02214536437787
226	0	0.724011053610593	0.744186	0.0009198986	17.6781	17.27283	-0.996331400455742
227	0	0.743520801910199	0.7587209	0.0007085557	17.73181	17.40571	-0.981213625628006
228	0	0.657368961116299	0.6133721	0.001082788	17.26225	17.0638	-0.747445700265872
229	0	0.657088872790337	0.6017442	0.0006102979	17.36534	17.12182	-0.821189612737208
22	0	0.701224598335102	0.6947674	0.0006769459	17.64773	17.26615	-0.996972990581206
230	0	0.657010408211499	0.619186	0.0007674753	17.4191	17.12379	-0.582812393042109
231	0	0.747089215996675	0.7267442	0.0005786173	17.73252	17.42179	-1.07657958267104
232	0	0.747625582222827	0.7296512	0.0004577648	17.74869	17.45965	-1.37243027543937
233	0	0.675757972733118	0.7383721	0.0009111773	17.66093	17.2361	-1.04524875075583
234	0	0.748878049314953	0.7674419	0.0006575887	17.79985	17.49368	-1.11591168694938
235	0	0.727515997109003	0.6889535	0.0004943718	17.7791	17.42766	-1.17337401619664
236	0	0.701849386375397	0.6598837	0.001054053	17.72627	17.34722	-0.923727380859028
237	0	0.740573453833349	0.7238372	0.0005923501	17.69204	17.44067	-1.26439053586156
238	0	0.730941440351307	0.7383721	0.0008036002	17.77976	17.36811	-1.29601050437279
239	0	0.697636941145174	0.7703488	0.000733633	17.65523	17.29164	-1.09253745861383
23	0	0.680511580780149	0.6337209	0.00106133	17.63174	17.23177	-0.961202256139986
240	0	0.674394139205106	0.622093	0.0006647611	17.39399	17.06519	-0.760509562903965
241	0	0.721572120976634	0.7703488	0.001046992	17.74862	17.48449	-1.10421257082156
242	0	0.659915831405669	0.6831395	0.000728167	17.61086	17.17461	-0.592217174077121
243	0	0.699383573536761	0.6802326	0.0007325986	17.68076	17.33912	-1.00573632943107
244	0	0.736467079119757	0.7645349	0.0006430737	17.745	17.38252	-0.8549369898315
245	0	0.69322323880624	0.6889535	0.0005370368	17.75938	17.39835	-1.05041306179712
246	0	0.730354086030275	0.7412791	0.0006732372	17.75094	17.37919	-0.989266031754648
247	0	0.736785594769753	0.747093	0.0005860801	17.82458	17.44334	-1.1185835821242
248	0	0.674102020566352	0.6482558	0.0008799818	17.69596	17.21485	-0.780656291234932
249	0	0.710066278465092	0.6947674	0.0006711644	17.70538	17.34273	-1.18142592367604
24	0	0.685545388842002	0.7122093	0.0007842492	17.66514	17.2946	-1.00189117804929
250	0	0.727199734374881	0.6715116	0.0005389875	17.70777	17.38302	-1.04481875824365
251	0	0.707803529244848	0.6831395	0.0007041739	17.73391	17.39245	-1.04562312857362
252	0	0.745026881550439	0.752907	0.0007988656	17.77196	17.44348	-1.22268943139855
