seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
136	0	0.692386259231716	0.8752204	0.6995	0.6894877	0.0001152836	3.156512e-05	0.70525	17.71486	17.40896	1.146163	18.80979	0.02966405	0.02323088	18.1211	0.2757	-0.968065605112704
137	0	0.692722804611549	0.3059538	0.6761	0.6833867	0.0001636126	4.147152e-05	0.701	17.73326	17.41653	1.090867	18.7652	0.02603165	0.02011537	18.43835	0.2467	-0.898836925331166
138	0	0.679820215189829	0.4282189	0.6928	0.6939822	6.518733e-05	4.713868e-06	0.708	17.73082	17.42468	1.186267	18.82789	0.03125	0.0238164	18.1387	0.2904	-0.998198142586577
139	0	0.724233909440227	0.7851243	0.72175	0.7140598	6.355409e-05	3.665058e-05	0.7288	17.82329	17.55135	1.051865	18.81879	0.02556287	0.01718046	17.32085	0.3761	-1.1357906035451
13	0	0.660088084870949	0.5644714	0.65485	0.6531996	0.000134192	3.787133e-05	0.67225	17.62092	17.25162	1.290457	18.74946	0.02993052	0.02412766	19.48425	0.159	-0.643206846615614
140	0	0.67298033980187	0.04633159	0.65195	0.6676948	0.0001031251	9.450416e-05	0.6843	17.67587	17.34148	1.222601	18.76884	0.02914334	0.02285451	18.85555	0.2127	-0.840439121401366
141	0	0.71362194637768	0.006300348	0.68415	0.7036985	8.133024e-05	6.818933e-05	0.7202	17.74018	17.43509	1.162975	18.8479	0.03193744	0.02360593	17.91085	0.3276	-1.06826701729572
142	0	0.74956271762494	0.3309471	0.7404	0.7461787	9.401414e-05	4.081306e-05	0.76135	17.8986	17.66474	1.009795	18.90598	0.03275257	0.02383847	16.2133	0.5234	-1.54528444094469
143	0	0.711278158961795	0.9006823	0.7358	0.7247346	8.183489e-05	7.723291e-05	0.73805	17.79875	17.55458	1.06986	18.88726	0.03200598	0.02181299	17.1953	0.4237	-1.22560119639261
144	0	0.707407055306248	0.820197	0.73345	0.7250217	7.715304e-05	1.538607e-05	0.7386	17.79762	17.52687	1.072466	18.84942	0.03129048	0.02365533	17.16495	0.4151	-1.11549057027012
145	0	0.704853331390768	0.2735199	0.68365	0.6893131	0.0001116925	3.506558e-05	0.7059	17.73894	17.44954	1.118258	18.83571	0.0341549	0.02684122	18.04195	0.2702	-0.914704293515928
146	0	0.698304731724784	0.4206099	0.7015	0.7048037	0.0001057985	3.257045e-05	0.7193	17.7778	17.4893	1.094102	18.80814	0.02865289	0.02273699	17.8579	0.3371	-1.09956047331138
147	0	0.676170611334965	0.4079833	0.67335	0.6783048	7.447096e-05	1.824293e-05	0.6914	17.70145	17.36528	1.194489	18.77485	0.0285884	0.02138561	18.5582	0.2374	-0.826888715118456
148	0	0.711552204075269	0.7067645	0.72245	0.7156835	7.856123e-05	5.951902e-05	0.7304	17.77075	17.49113	1.117703	18.8384	0.03059035	0.02311579	17.45445	0.3845	-1.04818778057665
149	0	0.684447103645653	0.1978163	0.6688	0.6801632	0.0002170026	2.127782e-05	0.7056	17.69557	17.38899	1.132213	18.79475	0.03020335	0.02317584	18.52055	0.2414	-0.859986920608668
14	0	0.732116400334053	0.3777429	0.7282	0.7309491	0.0001776395	1.750509e-05	0.75185	17.83212	17.55985	1.097952	18.9069	0.03556715	0.02602307	16.7503	0.4601	-1.19856167002103
150	0	0.651855222997256	0.7642489	0.67965	0.6720183	8.105756e-05	2.951989e-05	0.68775	17.66431	17.35252	1.137786	18.7639	0.03001545	0.02442434	18.7102	0.2144	-0.947669160261321
151	0	0.679158228891902	0.3047858	0.6753	0.6765241	9.708738e-05	3.618426e-05	0.6935	17.66034	17.32912	1.215169	18.79213	0.02969051	0.02310084	18.3187	0.2312	-0.87301623682344
152	0	0.674599174875766	0.5876104	0.6837	0.6830023	0.0001222528	1.508838e-05	0.6976	17.72958	17.41007	1.14427	18.7768	0.0276437	0.02157379	18.499	0.2491	-0.956822702232837
153	0	0.711648951703683	0.9282185	0.72635	0.7112713	0.0001228197	7.849896e-05	0.72835	17.75546	17.47921	1.092886	18.82251	0.02891168	0.02244097	17.22055	0.3705	-0.997433974673335
154	0	0.707666926039383	0.04479261	0.68845	0.7049158	0.0001166641	4.819092e-05	0.72305	17.75309	17.44997	1.170143	18.83	0.03122957	0.02236909	17.7033	0.3357	-1.01861112236518
155	0	0.67034838036634	0.7642541	0.6834	0.6732697	0.0001488324	2.437874e-05	0.6933	17.67644	17.36068	1.144394	18.76519	0.02889962	0.0229002	18.8093	0.2168	-0.91284715378973
156	0	0.658416053443216	0.3631853	0.64465	0.6483402	9.940891e-05	2.240481e-05	0.6634	17.65162	17.29061	1.222242	18.69598	0.02582797	0.02148453	19.4864	0.1475	-0.745985382620926
157	0	0.688753703981638	0.2690665	0.68915	0.6982209	0.000149632	1.495327e-05	0.71755	17.74342	17.44312	1.100591	18.77391	0.02495828	0.01980701	18.02635	0.3043	-0.966765345699948
158	0	0.683790618414059	0.4269358	0.6663	0.6683463	0.0001819264	1.471129e-05	0.69425	17.63456	17.29288	1.190111	18.74124	0.02528891	0.01936065	19.09995	0.1991	-0.725124426804954
159	0	0.706736739561893	0.4983174	0.7105	0.7088282	8.78392e-05	2.504224e-05	0.7263	17.7392	17.43994	1.168696	18.85955	0.03476425	0.02667136	17.50375	0.3476	-0.949562685509153
15	0	0.715631996048614	0.4060462	0.7157	0.7206356	0.0001476994	1.949433e-05	0.7408	17.83507	17.56731	1.080247	18.85467	0.03164734	0.02382283	17.14605	0.4082	-1.21085305991094
160	0	0.710047011310235	0.8638862	0.7291	0.7158213	0.0001331498	3.696435e-05	0.7335	17.80114	17.52791	1.100161	18.84062	0.03113428	0.02290495	17.41985	0.3824	-1.16173056951317
161	0	0.679691875772551	0.5710646	0.68065	0.6738973	0.0002676796	3.601441e-05	0.6984	17.67629	17.34992	1.197479	18.7674	0.02798795	0.02218468	18.7371	0.2241	-0.93397625381223
162	0	0.726856998959556	0.7223129	0.7285	0.722702	0.0001138293	1.232858e-05	0.74235	17.79868	17.5412	1.072823	18.86842	0.03109128	0.02278655	17.03365	0.4191	-1.15625365213669
163	0	0.702274276548997	0.2602545	0.70075	0.7059091	7.31331e-05	4.733533e-05	0.71835	17.76955	17.45756	1.161131	18.84718	0.03360685	0.02654299	17.80345	0.334	-1.03618134368674
164	0	0.659879949782044	0.31881	0.65185	0.6597143	0.000105269	1.759557e-05	0.67585	17.64181	17.28268	1.223713	18.73721	0.02661655	0.02009665	19.19835	0.1829	-0.690236917211466
165	0	0.732407429860905	0.1763413	0.7111	0.71705	9.547236e-05	3.158504e-05	0.7343	17.77507	17.50526	1.099935	18.83569	0.02735199	0.01968781	17.207	0.382	-1.07519242064983
166	0	0.658854211843573	0.2011064	0.6454	0.6532334	9.92182e-05	8.143033e-05	0.6701	17.61253	17.26205	1.197609	18.73518	0.02990394	0.0248683	19.5376	0.1545	-0.707466018680097
167	0	0.654650480020791	0.7345083	0.6629	0.6554158	0.0001206288	4.173305e-05	0.67335	17.6519	17.30713	1.170207	18.72915	0.02730427	0.02255242	19.3221	0.1633	-0.745777912958421
168	0	0.665554314060137	0.01848344	0.63775	0.6639279	0.0001316389	2.369864e-05	0.68045	17.65514	17.3119	1.187721	18.74661	0.02775382	0.02328499	19.00175	0.194	-0.72891853968802
169	0	0.680070487596095	0.7201252	0.69105	0.6866487	0.0001132437	0.0001052463	0.7047	17.73091	17.43102	1.115188	18.78583	0.02930323	0.02257434	18.4262	0.2644	-1.047610046511
16	0	0.70749615340028	0.3623229	0.6923	0.6942705	0.0001233316	1.450279e-05	0.71435	17.727	17.41851	1.167018	18.80952	0.03076701	0.02325581	17.9394	0.2923	-0.890861938946411
170	0	0.689949808758684	0.9415091	0.70035	0.6852557	0.0001047483	7.626915e-05	0.70105	17.72033	17.39971	1.150688	18.77877	0.02862854	0.0220604	18.56125	0.2549	-1.00686975955374
171	0	0.707399924797937	0.170937	0.6911	0.7013582	0.0001324803	3.181163e-05	0.71985	17.73201	17.43564	1.146555	18.80599	0.03089278	0.02488786	18.08895	0.3189	-1.01518446025948
172	0	0.719628594932146	0.03030222	0.6941	0.7149921	9.545981e-05	5.849527e-05	0.72905	17.77421	17.48166	1.158255	18.86258	0.03155165	0.02362772	17.2247	0.38	-0.984309492902389
173	0	0.691323894541711	0.1796529	0.6769	0.6846862	0.0001383368	3.668679e-05	0.69965	17.70845	17.39604	1.148935	18.7983	0.02762594	0.02223371	18.258	0.2549	-0.916973861245624
174	0	0.702985891676508	0.6970754	0.7048	0.7012891	0.0001192091	7.609751e-05	0.71995	17.76085	17.46597	1.111759	18.79929	0.02866061	0.02213394	17.95275	0.3264	-1.06370175181358
175	0	0.694262597989291	0.4696614	0.68965	0.6958625	0.000238041	4.424228e-05	0.72655	17.74622	17.42381	1.23552	18.85096	0.03074023	0.02283767	18.02935	0.3016	-0.906524616190113
176	0	0.741552900080569	0.722497	0.757	0.7446894	0.0002212573	0.000119139	0.76815	17.86076	17.59831	1.093818	18.90895	0.03441215	0.02450462	16.2513	0.5169	-1.26331283269057
177	0	0.664584782533348	0.6487997	0.6739	0.6694745	0.0001155008	2.097933e-05	0.68655	17.69043	17.32128	1.251109	18.74591	0.02737795	0.02084879	18.87255	0.2048	-0.788182107163028
178	0	0.702377822599374	0.1784772	0.69265	0.703091	0.0002151168	2.179228e-05	0.7337	17.72507	17.436	1.098425	18.79158	0.02966866	0.02223345	17.5887	0.3291	-0.939467601766887
179	0	0.692844460834749	0.9108525	0.69075	0.6768203	0.0001547274	4.468935e-05	0.6925	17.68585	17.35453	1.189965	18.76266	0.02714441	0.02214984	18.97935	0.2273	-0.810413331850397
17	0	0.728649468533695	0.669557	0.731	0.7252528	0.0001173684	0.0001337864	0.74695	17.82812	17.56438	1.082555	18.88581	0.03399453	0.0255814	16.95415	0.429	-1.21129705522525
180	0	0.689120339904912	0.648602	0.68945	0.6858918	0.000130309	6.980629e-05	0.7038	17.67664	17.3184	1.279186	18.76548	0.03045906	0.02567264	18.7043	0.2511	-0.79124853771463
181	0	0.748533372301608	0.6245094	0.7456	0.74402	9.448033e-05	4.994765e-05	0.7613	17.88185	17.61192	1.128589	18.92264	0.03614539	0.02541577	16.2504	0.517	-1.30635456474518
182	0	0.660274512553588	0.1944515	0.6457	0.654137	8.738998e-05	2.136324e-05	0.66985	17.67011	17.32962	1.171446	18.7651	0.03019978	0.02369521	19.05145	0.172	-0.751537055834082
183	0	0.719427920388989	0.3964943	0.7205	0.7222202	0.0001437513	1.473047e-05	0.74105	17.77554	17.48189	1.160709	18.86499	0.03206107	0.02303956	17.30645	0.3941	-1.09450576136791
184	0	0.671750126429833	0.4575786	0.67955	0.6833254	0.0001206889	2.005938e-05	0.69955	17.72213	17.4006	1.107047	18.75935	0.02943124	0.02457509	18.59735	0.2464	-0.896093494276359
185	0	0.650574238132685	0.2479576	0.63455	0.6391437	8.61689e-05	4.192249e-05	0.6558	17.60594	17.26299	1.183636	18.72989	0.0275786	0.02206288	19.2936	0.1363	-0.680738401735674
186	0	0.727279094792902	0.9395272	0.74755	0.7287555	0.0001170983	1.021077e-05	0.74875	17.84787	17.61434	0.9598456	18.86238	0.0288275	0.01819276	16.9259	0.4427	-1.3202203650672
187	0	0.696887589409016	0.2825086	0.68715	0.6947311	0.0001089787	2.246818e-05	0.71155	17.73428	17.38159	1.257897	18.80919	0.02852361	0.02153824	18.20005	0.2917	-0.953068533389655
188	0	0.666285914485343	0.6759671	0.67415	0.6691847	8.00095e-05	2.87435e-05	0.685	17.65782	17.33198	1.148591	18.7408	0.02625528	0.02032189	18.87885	0.2048	-0.775720678503386
189	0	0.695467549725436	0.5617735	0.69835	0.6959164	0.0001614341	3.079077e-05	0.7136	17.76414	17.49497	1.05733	18.82535	0.02935491	0.02319754	18.04505	0.3012	-0.987932817296156
18	0	0.735362738627009	0.7666338	0.7369	0.7289436	0.0001347196	8.886944e-05	0.74985	17.83961	17.59106	1.084741	18.89969	0.03392591	0.02415524	16.59175	0.4455	-1.19021387712323
190	0	0.736630985164084	0.6563774	0.74535	0.7398116	0.0001196009	5.389152e-05	0.7561	17.87627	17.6501	0.9951639	18.91884	0.03609043	0.02616221	16.31835	0.4973	-1.48179060230676
191	0	0.666843185108155	0.6332684	0.6684	0.6637352	0.0001394673	6.56408e-05	0.6836	17.68987	17.34876	1.178035	18.76337	0.02685518	0.02087074	18.95165	0.1908	-0.798617476942317
192	0	0.705151594546624	0.698375	0.714	0.7100053	0.0001039899	3.273542e-05	0.72605	17.77265	17.48132	1.142036	18.82677	0.0280112	0.01981793	17.56725	0.3571	-1.10093898485965
193	0	0.667868536594324	0.1168015	0.64905	0.6632776	0.0001496674	0.0001588128	0.68615	17.668	17.30362	1.193225	18.73117	0.02519066	0.0198752	18.78175	0.1865	-0.778148633144987
194	0	0.71833245868329	0.8229577	0.72465	0.712894	0.0001381204	4.71107e-05	0.7317	17.74601	17.4472	1.137164	18.8013	0.02759953	0.02125164	17.76825	0.3615	-1.00447753919599
195	0	0.743370121787302	0.6721519	0.7511	0.743094	0.0001578778	4.04158e-05	0.7679	17.85566	17.6067	1.047179	18.89214	0.03215284	0.02309945	16.2326	0.5109	-1.33759273119346
196	0	0.654682228388265	0.2846831	0.646	0.650059	9.463904e-05	2.441935e-05	0.6677	17.62404	17.26836	1.245064	18.75176	0.02894737	0.02252322	19.38655	0.1577	-0.674772283907433
197	0	0.70419159817975	0.7863493	0.7023	0.6937834	0.0001152605	9.572946e-06	0.709	17.74264	17.44769	1.144447	18.83136	0.03317671	0.02648441	18.1843	0.2843	-1.00484432255201
198	0	0.740569061948918	0.1331269	0.71445	0.725596	0.0001306802	3.354844e-05	0.74535	17.80034	17.5083	1.198308	18.88423	0.03240255	0.02344461	16.77925	0.429	-1.09401232462904
199	0	0.675343403732404	0.6037799	0.68555	0.6838415	7.437707e-05	2.394455e-05	0.69945	17.66535	17.3497	1.169142	18.76734	0.02786084	0.0207133	18.6985	0.2516	-0.959283577653555
19	0	0.702379510249011	0.7568625	0.709	0.7029447	6.790368e-05	2.856876e-05	0.71545	17.74359	17.43013	1.167663	18.77502	0.02383639	0.01798307	17.8568	0.324	-1.02264962644003
1	0	0.699783053947613	0.4781104	0.71415	0.714182	0.0001429706	3.774344e-05	0.73045	17.7813	17.50939	1.0893	18.85101	0.02940559	0.02037387	17.4082	0.3785	-1.12735411743517
200	0	0.746569629316218	0.4306606	0.74685	0.7477168	0.0001388498	1.999499e-05	0.76835	17.86712	17.60422	1.088038	18.91577	0.03615184	0.0247707	16.05015	0.5236	-1.37213577951497
201	0	0.721897925017402	0.1598707	0.70105	0.7108734	0.0001387123	5.745587e-05	0.7319	17.76165	17.46385	1.160778	18.82885	0.03159546	0.02453463	17.23145	0.3615	-0.938310067301818
202	0	0.660982792987488	0.1508093	0.6556	0.6657939	7.869185e-05	1.181205e-05	0.67985	17.66333	17.3217	1.200651	18.7698	0.03035387	0.02486272	18.9277	0.1937	-0.736536812766655
203	0	0.684851972479373	0.3374223	0.67765	0.6830679	0.0001263306	4.078048e-05	0.70565	17.71223	17.40313	1.155426	18.8027	0.02995647	0.02405372	18.31165	0.2501	-0.917872051631437
204	0	0.658377793361433	0.2233002	0.6515	0.6600035	0.000110905	2.096622e-05	0.67675	17.65942	17.30301	1.199509	18.73195	0.02831926	0.0210284	19.1487	0.1846	-0.734929297204807
205	0	0.744652829878032	0.7182635	0.73685	0.7310641	0.0001032468	4.894851e-05	0.74515	17.8227	17.5438	1.112727	18.86073	0.02890683	0.02096763	16.7025	0.4534	-1.17970970208314
206	0	0.672150779259391	0.937398	0.6918	0.670509	0.0001774961	7.024119e-05	0.69285	17.66463	17.30376	1.231489	18.76326	0.02963284	0.02240532	18.86605	0.2126	-0.771242225426956
207	0	0.714309902628884	0.2868109	0.71455	0.7185207	9.748285e-05	1.787182e-05	0.7356	17.7919	17.5065	1.129263	18.83119	0.02763977	0.01924288	17.15735	0.3924	-0.99585073892355
208	0	0.709570665052161	0.167496	0.6957	0.7077895	0.0001020973	4.662845e-05	0.7223	17.77287	17.47156	1.142068	18.83334	0.03068852	0.02206411	17.60945	0.3543	-1.0512274649117
209	0	0.739947290858254	0.4119045	0.7455	0.748599	0.0001285029	0.0001018539	0.7674	17.87444	17.62943	1.041312	18.91787	0.03185781	0.02085848	16.14645	0.5378	-1.34952923730805
20	0	0.701508053089492	0.3366967	0.70325	0.7066005	0.0001103002	5.324693e-05	0.72765	17.77399	17.49476	1.084728	18.81437	0.03163882	0.02531106	17.6055	0.3514	-0.993706778364809
210	0	0.658731266460381	0.151494	0.64115	0.6620753	0.0002297287	5.558922e-05	0.68005	17.66895	17.31423	1.222606	18.76801	0.0304141	0.02518911	19.17035	0.1794	-0.725380516015004
211	0	0.666320022847503	0.3744375	0.66385	0.6681359	0.0002303956	3.050106e-05	0.696	17.66454	17.3208	1.157871	18.72705	0.02387588	0.01950742	18.9486	0.2032	-0.829957332022361
212	0	0.699388442072086	0.2757817	0.7028	0.7084424	0.0001061914	7.356202e-05	0.72605	17.76835	17.466	1.191992	18.88673	0.03372225	0.02454468	17.4566	0.3558	-0.978645550358226
213	0	0.719929055008106	0.3354581	0.72175	0.7246508	7.073901e-05	2.093291e-05	0.739	17.80841	17.53142	1.131828	18.89024	0.03325251	0.02299965	16.96	0.4267	-1.11120045797742
214	0	0.655569902458228	0.5854494	0.65645	0.6548487	0.0002020063	6.007491e-05	0.6741	17.65377	17.31557	1.212714	18.75592	0.03084774	0.02589687	19.31075	0.1643	-0.788369189826276
215	0	0.723983332933858	0.5918297	0.7262	0.7208464	9.643123e-05	3.515737e-05	0.7388	17.80226	17.53624	1.090647	18.84579	0.02795373	0.01900303	16.92125	0.4045	-1.04350963477373
216	0	0.704210854531266	0.6536123	0.71895	0.7127093	0.0001087893	1.789621e-05	0.7311	17.77321	17.4501	1.228601	18.81387	0.02719243	0.02072467	17.54195	0.3648	-1.07806833847995
217	0	0.732543898303993	0.3888263	0.72635	0.7309823	0.0001456649	9.559507e-05	0.7498	17.81952	17.5614	1.067975	18.88326	0.03269774	0.02485028	16.87145	0.452	-1.15969430819465
218	0	0.70721088189166	0.3390234	0.7013	0.705974	6.743478e-05	2.271946e-05	0.7205	17.76362	17.45217	1.151972	18.83002	0.03172679	0.02309996	17.8484	0.336	-0.994679115471489
219	0	0.733076018770225	0.6872074	0.7278	0.7221799	8.754743e-05	1.297738e-05	0.73745	17.79951	17.51184	1.162683	18.87156	0.03373179	0.02418247	16.9983	0.4085	-1.11670582459677
21	0	0.677154568280093	0.2592812	0.6737	0.6806737	9.748466e-05	2.626567e-05	0.69735	17.70132	17.3916	1.123247	18.78271	0.02634704	0.02055811	18.6112	0.238	-0.959323538447444
220	0	0.65370350049343	0.963802	0.6668	0.6476534	0.0001406487	6.477144e-05	0.6657	17.63788	17.27138	1.212082	18.68068	0.02272046	0.01837133	19.47345	0.1406	-0.724594274832745
221	0	0.657486377679743	0.230583	0.6522	0.6612233	0.0001285299	6.760532e-05	0.6786	17.67689	17.33767	1.200797	18.786	0.03196872	0.02545232	19.14255	0.1813	-0.778395016221533
222	0	0.668690335331485	0.2611272	0.6648	0.6718575	7.970982e-05	2.028261e-05	0.68615	17.66638	17.33219	1.223397	18.77586	0.02820397	0.02188628	19.0481	0.205	-0.819569536228796
223	0	0.745423265732825	0.4302562	0.7516	0.7536578	7.401934e-05	3.400972e-05	0.7678	17.90053	17.66515	1.005384	18.91086	0.0338611	0.02315061	15.94935	0.5532	-1.52253183914316
