seed	s	m	bene_prop	var_prop	median_tract	mean_tract	iDAT_score
1000	0	0.691553394822404	0.6976744	0.001938419	17.76505	17.48412	-1.36844937126626
100	0	0.741900711040944	0.7180233	0.001525943	17.92962	17.61749	-1.27866173552875
101	0	0.673346958705224	0.6337209	0.001928281	17.62074	17.29237	-0.638005914867139
102	0	0.748283936385997	0.7761628	0.002043238	17.92255	17.69784	-1.32557980525005
103	0	0.717490691016428	0.7877907	0.001844092	17.97831	17.74908	-1.69691822266896
104	0	0.657116399868391	0.6686047	0.001838406	17.55436	17.27659	-0.552495926603697
105	0	0.737888374365866	0.7674419	0.001023298	17.83419	17.50524	-1.04194493677793
106	0	0.660236993990839	0.6715116	0.002267239	17.54572	17.2419	-0.595318454371957
107	0	0.737624296220019	0.7296512	0.0009728202	17.75614	17.4201	-1.00242158749825
108	0	0.692134269699454	0.7034884	0.001231378	17.65866	17.3347	-0.657588038374536
109	0	0.74493420701474	0.8430233	0.001625873	17.92965	17.69219	-1.35231589654615
10	0	0.704240998928435	0.7383721	0.002001797	17.67238	17.31535	-0.722342190508286
110	0	0.677446114947088	0.6860465	0.001826883	17.73691	17.44424	-1.18723277902278
111	0	0.723246365785599	0.7151163	0.001951276	17.69481	17.4058	-1.11263145157646
112	0	0.707555449707434	0.7151163	0.001243109	17.70298	17.31059	-0.879331760510905
113	0	0.702075020992197	0.6395349	0.002028899	17.81465	17.53167	-0.986047697882381
114	0	0.696995478705503	0.752907	0.001629775	17.89096	17.65199	-1.03103762934747
115	0	0.747415008745156	0.7877907	0.001075495	17.83327	17.56813	-0.705137468035392
116	0	0.671152850892395	0.6918605	0.001699478	17.71506	17.43532	-0.466153565406466
117	0	0.746914078295231	0.7616279	0.001690729	17.86257	17.6554	-1.46809569847466
118	0	0.671594705921598	0.6656977	0.001409706	17.74958	17.27927	-0.766998042673805
119	0	0.747626631730236	0.752907	0.00229141	17.76523	17.47365	-1.47534386901033
11	0	0.701665036077611	0.7063953	0.001611546	17.83795	17.55198	-1.21807196363331
120	0	0.720966739347205	0.7209302	0.001431493	17.86758	17.56333	-1.00728904109366
121	0	0.689972780016251	0.6424419	0.003060712	17.72358	17.30657	-0.778168416791792
122	0	0.710282533220015	0.6482558	0.001189984	17.80981	17.58441	-1.33573517462156
123	0	0.68112433499191	0.744186	0.001515095	17.59664	17.29137	-0.907076410231827
124	0	0.708838218869641	0.6569767	0.001203646	17.8481	17.48444	-1.25472004288893
125	0	0.675732704228722	0.7238372	0.00222097	17.74564	17.53459	-1.3088320434414
126	0	0.724982219003141	0.7005814	0.001403097	17.78745	17.46926	-0.845476759199824
