seed	s	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	avg_switches	global_75_prop	iDAT_score
617	0	0.673848086711951	0.6152787	0.6805	0.668123	0.001360491	0.0007610196	0.7355	17.66173	17.3456	1.113653	18.84244	0.03232917	0.02645114	18.984	0.206	-0.728298870787198
618	0	0.679769167676568	0.1601885	0.65	0.6840344	0.0008722173	0.0004275112	0.733	17.66781	17.34104	1.315759	18.937	0.04384615	0.04307692	18.803	0.242	-0.85114640495652
619	0	0.663686185446568	0.580482	0.667	0.645868	0.001857854	0.001231542	0.725	17.57986	17.20842	1.515035	18.73731	0.03148426	0.02623688	18.7865	0.153	-0.605368637499313
61	0	0.653399642463773	0.9159961	0.731	0.6745078	0.002202026	0.0001427539	0.737425	17.72094	17.37592	1.0296	18.67885	0.02325581	0.01846785	19.006	0.207	-1.02337148868482
620	0	0.71754223650787	0.4008269	0.6895	0.6894969	0.001710857	0.0001366859	0.7575	17.73564	17.40837	1.228059	18.82476	0.03480783	0.02683104	18.3435	0.29	-0.954895682943873
621	0	0.7114104636712	0.7125891	0.742	0.7262524	0.001636546	0.0002525447	0.7875	17.88504	17.5937	1.111892	18.90115	0.03436658	0.02493261	17.863	0.432	-1.41833292646189
622	0	0.697317514126189	0.9222155	0.761	0.7000218	0.002339846	0.0005986792	0.769	17.81039	17.52442	1.024273	18.77668	0.02365309	0.01773982	18.8075	0.298	-1.33299959454913
623	0	0.724160513025708	0.6355677	0.714	0.7067744	0.0008316503	0.0002295965	0.75	17.81306	17.57548	1.043192	18.801	0.02310924	0.01960784	17.5835	0.364	-1.2283614216082
624	0	0.674657410569489	0.4633807	0.6865	0.6805406	0.0008472857	0.0003727474	0.7395	17.69349	17.41535	1.033101	18.764	0.02184996	0.01747997	18.2055	0.246	-0.840982929656005
625	0	0.737885472085327	0.3587432	0.709	0.7165861	0.0008202085	0.0005036402	0.768	17.8131	17.56955	0.9300935	18.86155	0.0303244	0.02327221	17.119	0.396	-1.21033875202719
626	0	0.705192943080328	0.5388553	0.7195	0.7190026	0.001458131	0.0005225118	0.779	17.86311	17.62322	0.9732804	18.90552	0.03822099	0.0333565	17.2585	0.382	-1.2220384729369
627	0	0.745555168041028	0.1798017	0.7355	0.7581575	0.0008315384	0.0002648067	0.811	17.89826	17.70393	0.9280214	18.98358	0.0421482	0.02447315	15.697	0.566	-1.21676499788254
628	0	0.673251097183675	0.1529768	0.634	0.6677356	0.0009531184	0.0003604713	0.7115	17.62617	17.20757	1.389084	18.77749	0.02996845	0.02602524	19.2005	0.178	-0.482353863410704
629	0	0.710840388550423	0.7540971	0.7625	0.733513	0.000987688	0.0002862	0.7865	17.8556	17.61478	0.9868449	18.89046	0.0295082	0.01967213	16.2265	0.47	-1.34638341927466
62	0	0.744549257145263	0.4827471	0.689	0.6841224	0.0009908897	0.000552744	0.747	17.69354	17.38624	1.090835	18.80001	0.03338171	0.0275762	18.5	0.248	-0.840867326429844
630	0	0.717094416613691	0.8633107	0.765	0.7200864	0.001302282	0.0001432536	0.776	17.80581	17.5363	1.120694	18.88605	0.0372549	0.03137255	16.3285	0.436	-1.11851484753096
631	0	0.656507128942758	0.7608372	0.6905	0.6588219	0.00167176	0.001438773	0.7125	17.72904	17.38769	1.101682	18.73414	0.02534395	0.02461984	19.2095	0.162	-0.933979007435036
632	0	0.730173511663452	0.5613454	0.716	0.7057895	0.001179114	0.0004104076	0.7565	17.63196	17.28405	1.235475	18.66845	0.02444134	0.0202514	18.315	0.317	-0.922093234162017
633	0	0.706137443287298	0.2668623	0.708	0.7283898	0.000882149	0.0002465507	0.7775	17.90163	17.69673	0.9414194	18.93021	0.03036723	0.02612994	16.289	0.418	-1.05909793410825
634	0	0.706916921259835	0.1750143	0.659	0.6968841	0.001395518	0.0004021376	0.7585	17.71099	17.40104	1.349475	18.97236	0.04021244	0.02807284	17.8795	0.308	-0.870399886392978
635	0	0.694870873633772	0.875781	0.695	0.652191	0.001090188	0.0009495476	0.715	17.45614	17.17232	1.393075	18.76348	0.0294964	0.02158273	19.204	0.161	-0.806321382506953
636	0	0.744374212692492	0.1790174	0.7135	0.749793	0.00143521	0.000207035	0.8065	17.84227	17.51717	1.249266	18.88334	0.0287316	0.0168185	15.7845	0.522	-1.09877025620479
637	0	0.749156134272926	0.7440217	0.7735	0.7523876	0.0009165962	0.0002321583	0.797	17.87642	17.59018	1.229621	18.89272	0.02650291	0.0155139	15.9765	0.533	-1.37671143455469
638	0	0.726109780557454	0.09543088	0.63	0.692146	0.001859053	0.000375108	0.7535	17.73246	17.42114	1.147175	18.77026	0.02619048	0.01825397	18.3335	0.279	-1.13312192098805
639	0	0.660870434017852	0.4514683	0.6795	0.682592	0.001004594	0.0004729602	0.7345	17.7123	17.31731	1.302152	18.76158	0.02649007	0.01986755	18.4215	0.243	-0.942868756304676
63	0	0.669604192883708	0.5350131	0.67	0.6623666	0.001546513	0.000356727	0.734	17.76146	17.50516	0.9421356	18.78419	0.02537313	0.02014925	18.3685	0.215	-1.04878493827253
640	0	0.655361022730358	0.3099158	0.6695	0.6867652	0.001560373	0.0002440055	0.7555	17.59234	17.17694	1.57343	18.90212	0.03584765	0.02539208	18.167	0.262	-0.553412035393525
641	0	0.728935550386086	0.003309411	0.6445	0.7178028	0.001276208	0.0002659948	0.781	17.80662	17.52867	1.119274	18.91457	0.03025601	0.01861908	17.33	0.37	-1.2052532319943
642	0	0.66922615270596	0.344271	0.666	0.6817085	0.001638	0.0004798075	0.734	17.72923	17.35764	1.180755	18.7826	0.02627628	0.02252252	18.6935	0.257	-0.776118535790033
643	0	0.668971571489237	0.5417943	0.641	0.6478403	0.001861344	0.0002868934	0.7095	17.71432	17.31766	1.262398	18.70009	0.01872075	0.01560062	19.534	0.154	-0.63275189233497
644	0	0.650925136916339	0.9235365	0.733	0.684015	0.001064783	0.0002089903	0.7365	17.62475	17.27487	1.168047	18.69058	0.02251023	0.01909959	18.619	0.235	-0.92242450764418
645	0	0.652148057427257	0.2287166	0.5585	0.586356	0.00118841	0.0003422957	0.645	17.28119	17.08476	1.323951	18.73029	0.03312444	0.02954342	20.708	0.055	-0.403169176488933
646	0	0.663940768525936	0.2947286	0.622	0.6401806	0.0011536	0.0003603078	0.6965	17.15804	17.01359	1.417879	18.6742	0.02652733	0.02250804	19.5035	0.123	-0.178508785124292
647	0	0.738917266530916	0.3325421	0.715	0.726962	0.0008400324	0.0003212325	0.777	17.82654	17.59871	1.065863	18.98467	0.04335664	0.02867133	15.979	0.439	-1.16855474368522
648	0	0.749117939965799	0.9281061	0.802	0.7501324	0.0009513567	0.0003525146	0.806	17.80239	17.4429	1.486123	18.94301	0.04052369	0.0255611	15.786	0.533	-0.919629403921776
649	0	0.699716758122668	0.8414211	0.717	0.6792956	0.001394921	0.0006914982	0.7375	17.73295	17.46361	1.007822	18.78103	0.03138075	0.0223152	18.659	0.231	-1.07885798793189
64	0	0.658038952178322	0.5268785	0.7005	0.6896869	0.001345248	0.0003503103	0.7565	17.64911	17.29831	1.29984	18.79292	0.03568879	0.02997859	17.64	0.285	-0.827109909008404
650	0	0.666306214313954	0.990039	0.762	0.6930653	0.001020947	0.0005054039	0.7475	17.62976	17.3539	1.08415	18.75086	0.03215223	0.02624672	18.284	0.273	-0.895301668405196
651	0	0.707461678795516	0.2495298	0.6675	0.6844785	0.001427065	0.0002440492	0.754	17.65475	17.29944	1.240415	18.70984	0.02771536	0.02397004	18.1665	0.244	-0.893669330649938
652	0	0.718846669653431	0.3447823	0.722	0.7406736	0.001030492	6.471253e-05	0.7885	17.85539	17.59812	1.045031	18.86117	0.03531856	0.02631579	16.5875	0.483	-1.05806755450138
653	0	0.743163671623915	0.6059174	0.7575	0.7512167	0.001540933	0.0008394663	0.8145	17.93182	17.71881	0.8349217	18.85834	0.02772277	0.01782178	16.1815	0.529	-1.71822272448397
654	0	0.65725317064207	0.6494205	0.664	0.6525863	0.0006995141	0.0002128844	0.698	17.61995	17.27183	1.303328	18.73476	0.02108434	0.0188253	19.577	0.151	-0.851910881517976
655	0	0.726296311779879	0.6452476	0.763	0.7537009	0.001918463	0.0001615738	0.8195	17.95656	17.67533	1.064537	18.9178	0.02096986	0.01441678	16.161	0.597	-1.37277819999777
656	0	0.706784556480125	0.2150719	0.679	0.7055439	0.0007235915	0.0004433541	0.7465	17.72462	17.48707	1.015538	18.79692	0.02724595	0.01988218	17.765	0.33	-0.838137750918466
657	0	0.68038535611704	0.516267	0.7295	0.7250344	0.001436877	0.0002877418	0.784	17.83885	17.61701	0.9837231	18.80903	0.03152844	0.02398903	16.4975	0.421	-1.5267087130443
658	0	0.686407421180047	0.6234505	0.6905	0.6733356	0.001327993	0.0007817384	0.7305	17.71724	17.30631	1.363592	18.66823	0.02606807	0.02027516	18.3725	0.219	-0.77308305929105
659	0	0.744236234016716	0.05959246	0.616	0.6695514	0.001358453	0.00175537	0.733	17.69704	17.42796	1.059565	18.83783	0.04058442	0.0349026	18.847	0.203	-1.0461239741498
65	0	0.703063956322148	0.4697216	0.7335	0.7320173	0.001216555	0.0006163245	0.795	17.73798	17.41489	1.326747	18.86659	0.03067485	0.02658487	16.463	0.43	-1.05029742707348
660	0	0.66400511127431	0.1174565	0.5915	0.6310663	0.001238767	0.0005999564	0.696	17.60441	17.22953	1.17068	18.62998	0.03127642	0.02704987	19.873	0.122	-0.74246391136431
661	0	0.689234993280843	0.3589115	0.685	0.7008281	0.001186835	0.0005265423	0.7505	17.78443	17.53013	0.9658553	18.75257	0.02262774	0.01532847	17.526	0.344	-1.12009234777067
662	0	0.749364639492705	0.7780369	0.743	0.7162758	0.001125071	0.0005034193	0.7695	17.73623	17.42858	1.180747	18.80585	0.02153432	0.01951548	17.108	0.366	-0.697691327529162
663	0	0.730286127352156	0.4724068	0.7665	0.7716645	0.0008650656	0.0009897704	0.821	17.95415	17.68184	1.159498	18.97473	0.03979126	0.02217873	15.376	0.653	-1.58591173739432
664	0	0.747536593745463	0.6405169	0.771	0.7594102	0.001310824	0.0001275594	0.8025	18.04938	17.8165	0.9200245	18.94026	0.03501946	0.02594034	15.3855	0.587	-1.71818602942496
665	0	0.70589317320846	0.6814638	0.763	0.7461862	0.0009132119	0.0003630846	0.7995	17.85394	17.57066	1.092627	18.91064	0.03473132	0.02359109	16.083	0.519	-1.13285982195
666	0	0.733231214829721	0.8140466	0.7685	0.7392788	0.0007975592	0.001293416	0.7865	17.82734	17.5158	1.135184	18.84593	0.02732596	0.01821731	16.638	0.484	-1.12942810710336
667	0	0.667885616514832	0.4065373	0.607	0.6135391	0.001163315	0.0002865229	0.6735	17.27794	17.10417	1.485123	18.89636	0.04365733	0.03624382	20.108	0.084	-0.482020087570958
668	0	0.662572981556877	0.1874788	0.664	0.6854477	0.0009535886	0.0003507611	0.744	17.59455	17.25952	1.329779	18.82483	0.03614458	0.03087349	17.958	0.265	-0.783253394096239
669	0	0.718669992801733	0.3729004	0.715	0.7199913	0.001879248	0.0002490411	0.8015	17.79086	17.47655	1.215246	18.94798	0.04335664	0.03496503	16.202	0.404	-1.09893463722064
66	0	0.716986636677757	0.001244625	0.585	0.695307	0.001437919	0.000905803	0.751	17.73337	17.38661	1.382309	18.86726	0.02991453	0.02905983	17.689	0.291	-0.880389429132366
670	0	0.726402500411496	0.5596765	0.7615	0.7559541	0.001356602	0.000118161	0.81	17.86603	17.63812	0.9615349	18.83498	0.02954695	0.02495076	15.964	0.554	-1.34596401908439
671	0	0.705354771832935	0.3713473	0.7135	0.7236447	0.001193966	0.0002352368	0.782	17.82498	17.53743	1.230233	18.85313	0.02803083	0.02102313	17.355	0.416	-1.23908345900137
672	0	0.666646982776001	0.2960105	0.6615	0.6824252	0.001557703	0.000442774	0.755	17.69737	17.29115	1.315814	18.73379	0.02116402	0.01511716	18.3095	0.244	-0.784984735630537
673	0	0.677531020273454	0.07900184	0.629	0.6919002	0.001350069	0.001594761	0.7385	17.80987	17.5292	1.144834	18.94215	0.03259141	0.02146264	18.148	0.3	-0.987144545102679
674	0	0.71308170221746	0.4473343	0.7065	0.7171277	0.001709805	0.0002735818	0.775	17.8637	17.55535	1.071636	18.7865	0.02476999	0.01910828	17.6505	0.41	-1.2871482910313
675	0	0.734924582974054	0.2147754	0.728	0.7459166	0.0004882345	9.751726e-05	0.782	17.82639	17.55697	1.189935	18.87315	0.03090659	0.02129121	15.951	0.525	-1.20916103168732
676	0	0.658041569963098	0.4948719	0.673	0.6801462	0.001755182	0.0001722688	0.7325	17.73093	17.40938	1.046375	18.73054	0.02674591	0.02005944	18.9665	0.243	-0.946073642130627
677	0	0.742578571802005	0.9525319	0.785	0.7367016	0.001569947	0.0002942014	0.784	17.84107	17.60706	1.148446	18.97051	0.04203822	0.02866242	16.4215	0.473	-1.25594364805114
678	0	0.671225330792367	0.816213	0.6825	0.6493831	0.001198535	0.0006190883	0.7135	17.63444	17.27699	1.206647	18.74855	0.02637363	0.02344322	19.7305	0.146	-0.850014180064279
679	0	0.651743410015479	0.5689757	0.675	0.6717324	0.00164575	0.00133999	0.7455	17.6524	17.33045	1.158384	18.6993	0.02962963	0.02518519	18.8415	0.191	-1.02106901431734
67	0	0.734490322414786	0.2624721	0.707	0.7265333	0.0006999087	0.0004113938	0.7605	17.87972	17.63661	1.097082	18.91115	0.03818953	0.02758133	16.7335	0.433	-1.21924134441924
680	0	0.69882300561294	0.896333	0.748	0.7066764	0.001030642	0.0003581284	0.757	17.7663	17.49228	1.031336	18.77661	0.02673797	0.02072193	17.4945	0.334	-1.19319578605702
681	0	0.66783150115516	0.6418294	0.7175	0.7033232	0.001101133	0.0002197731	0.7575	17.81324	17.51463	1.067525	18.77095	0.02369338	0.0195122	17.476	0.346	-0.862571793471229
682	0	0.704440726386383	0.5168145	0.7175	0.7071712	0.002152112	0.0007456579	0.774	17.89081	17.58982	1.161993	18.77495	0.02299652	0.01602787	17.2485	0.341	-1.36572644824355
683	0	0.726234369562007	0.1325479	0.643	0.6831176	0.001367878	0.0002369489	0.7415	17.66745	17.29638	1.351476	18.7286	0.02721617	0.01944012	19.2375	0.23	-0.653472106983042
684	0	0.672851668274961	0.5788671	0.696	0.6844112	0.001636551	6.966439e-05	0.745	17.77939	17.51464	0.983543	18.82381	0.02945402	0.02442529	18.029	0.265	-0.804437294325632
685	0	0.663804683974013	0.7534642	0.672	0.6349029	0.001957178	0.0005187298	0.712	17.62549	17.25431	1.184433	18.71529	0.02901786	0.02306548	19.6405	0.123	-1.02997528194215
686	0	0.662065295805223	0.968681	0.699	0.6419146	0.00122243	0.0001861686	0.6945	17.67602	17.27184	1.194075	18.69176	0.02503577	0.0193133	19.8855	0.116	-0.68031709239439
687	0	0.736627095704898	0.2456936	0.7355	0.7522128	0.00131707	0.0001998898	0.8225	17.84814	17.64734	0.9282525	18.97516	0.04350782	0.02855201	15.63	0.561	-1.39179615160634
688	0	0.688805756159127	0.997556	0.777	0.7043389	0.001201612	0.0004968196	0.75	17.78005	17.49837	1.057273	18.71899	0.02059202	0.01608752	18.831	0.324	-0.981798443875811
