seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.1	100	0.1	0.9999767	0.92835	0.1443243	0.00615545	0.03573451	0.22535	14.45735	14.4452	0.4438438	15.47198	0	0	61.0817	0	-0.0128179	0.04414644	0.1180504	0.189523381741084
100	0.1	100	0.1	0.9999489	0.91335	0.1491699	0.006736304	0.03797409	0.24155	14.58217	14.57191	0.3624912	15.55966	0	0	63.8946	0	-0.08365584	0.0007792172	0.07712923	0.148444791414838
101	0.1	100	0.1	0.999944	0.9318	0.1528158	0.005476153	0.03212333	0.23095	14.37946	14.38034	0.424118	15.47307	0	0	66.03275	0	0.282722	0.3162585	0.39171	0.433094973575221
102	0.1	100	0.1	0.9999884	0.92975	0.1365922	0.006018191	0.03546402	0.2252	14.46733	14.45758	0.4172896	15.45207	0	0	62.59255	0	0.1488976	0.273987	0.3370931	0.427508407656936
103	0.1	100	0.1	0.9999	0.9291	0.1360117	0.006107945	0.03671061	0.1957	14.43333	14.43388	0.3963887	15.43549	0	0	59.63835	0	0.2026334	0.2401152	0.31805	0.396758595947488
104	0.1	100	0.1	0.9999326	0.94075	0.1506531	0.006607696	0.0338769	0.2442	14.49246	14.48944	0.4125052	15.53867	0	0	64.93945	0	-0.09515291	-0.001611765	0.05969857	0.164824686982176
105	0.1	100	0.1	0.9999953	0.90075	0.1395586	0.006168565	0.03183747	0.22695	14.43183	14.42569	0.4778436	15.49592	0	0	60.58165	0	0.2014509	0.2313904	0.2814966	0.405466176304932
106	0.1	100	0.1	0.9999559	0.9412	0.1471128	0.006345629	0.03178396	0.24045	14.4297	14.41685	0.4524626	15.45554	0	0	63.65835	0	0.07742283	0.1442223	0.2205899	0.269775392569085
107	0.1	100	0.1	0.9999465	0.9287	0.1448224	0.00649078	0.02959398	0.24635	14.44592	14.46104	0.4288774	15.51274	0	0	61.3121	0	0.2411646	0.2157418	0.2460054	0.283595743654501
108	0.1	100	0.1	0.9998838	0.9131	0.148811	0.005883459	0.02821992	0.2317	14.46077	14.4672	0.423087	15.51751	0	0	64.59035	0	0.1346944	0.1126576	0.1898403	0.249432384087415
109	0.1	100	0.1	0.999958	0.93675	0.1469552	0.006423228	0.04378434	0.19805	14.53516	14.47715	0.4616281	15.41408	0	0	64.56515	0	-0.0392986	0.08319445	0.1631392	0.263504121964223
10	0.1	100	0.1	0.9999651	0.9332	0.150043	0.006932814	0.0329894	0.2651	14.56613	14.54977	0.5015302	15.59392	0	0	64.98765	0	0.02864948	0.165298	0.1834096	0.247151320633242
110	0.1	100	0.1	0.9999605	0.9348	0.1422369	0.006257699	0.03700732	0.19955	14.48126	14.46975	0.4242043	15.47433	0	0	61.5576	0	-0.02005148	0.04480478	0.1210225	0.20061153297914
111	0.1	100	0.1	0.9999814	0.9308	0.1440728	0.006398618	0.02894103	0.2579	14.4144	14.39388	0.493642	15.46147	0	0	63.9892	0	0.1109711	0.1351307	0.1557879	0.235829947715698
112	0.1	100	0.1	0.999993	0.9078	0.1431152	0.005559781	0.03642842	0.1968	14.47172	14.44514	0.4609666	15.44243	0	0	61.97555	0	0.2772768	0.3721625	0.4449803	0.55064010092279
113	0.1	100	0.1	0.9999837	0.90475	0.1415234	0.006386765	0.03199738	0.2469	14.43871	14.44442	0.3962266	15.44949	0	0	61.7563	0	0.2123824	0.2281237	0.2826075	0.339427284746507
114	0.1	100	0.1	0.9999161	0.95645	0.1529198	0.007512386	0.03578249	0.24125	14.56021	14.57182	0.4124054	15.58181	0	0	66.01505	0	-0.1258479	0.006030255	0.03763608	0.0696560127434506
115	0.1	100	0.1	0.9999743	0.9348	0.1484134	0.007259345	0.03395691	0.2286	14.56425	14.53144	0.461457	15.5514	0	0	65.04505	0	-0.1523247	-0.122262	-0.09957374	-0.00399699543811184
116	0.1	100	0.1	0.9999977	0.93055	0.1423511	0.005892794	0.03740496	0.2118525	14.47125	14.47899	0.415685	15.49265	0	0	60.55765	0	0.0348416	0.1249493	0.2406626	0.373340825325147
117	0.1	100	0.1	0.9999626	0.93595	0.1440799	0.006489942	0.03489809	0.22575	14.49611	14.49196	0.3932349	15.48781	0	0	63.1258	0	0.1834289	0.3349559	0.3395075	0.413399801866933
118	0.1	100	0.1	0.9998905	0.93915	0.160359	0.006930508	0.03718868	0.2481	14.49373	14.48584	0.3975047	15.49273	0	0	65.8997	0	0.04200043	0.07512385	0.1790509	0.341000698561521
119	0.1	100	0.1	0.9999328	0.9178	0.1466729	0.00622958	0.03433956	0.2201	14.50815	14.51727	0.3944569	15.51992	0	0	64.21465	0	0.1078751	0.1345948	0.2028476	0.267524248226223
11	0.1	100	0.1	0.9999954	0.92345	0.1478965	0.005909089	0.0297051	0.23035	14.43626	14.40381	0.5676421	15.51603	0	0	64.9888	0	0.1391417	0.153169	0.223065	0.251406764587236
120	0.1	100	0.1	0.9999838	0.9232	0.1435834	0.005935633	0.03336854	0.2249	14.46805	14.47022	0.463339	15.52952	0	0	63.697	0	0.1967759	0.2724441	0.3516541	0.416830747552569
121	0.1	100	0.1	0.9999094	0.92875	0.1472071	0.006230163	0.03337892	0.21405	14.46211	14.45937	0.4604625	15.51724	0	0	64.9189	0	0.0489854	0.1188633	0.1743584	0.243745501909318
122	0.1	100	0.1	0.9999398	0.89915	0.1369019	0.005234994	0.03331141	0.2084	14.37287	14.36781	0.4655941	15.44366	0	0	59.3622	0	0.3504952	0.4394405	0.522857	0.603938002462095
123	0.1	100	0.1	0.9999653	0.9236	0.1488036	0.005181259	0.03164379	0.21835	14.38355	14.37249	0.3696351	15.32892	0	0	67.0251	0	0.3350812	0.3994273	0.4641777	0.550614379109648
124	0.1	100	0.1	0.9999745	0.92675	0.1482708	0.00613929	0.0331515	0.2133525	14.44047	14.4526	0.4529456	15.49403	0	0	63.39555	0	0.2674739	0.3890608	0.4310789	0.502194408708843
125	0.1	100	0.1	0.999979	0.90485	0.1259525	0.005163794	0.04559952	0.1787	14.39132	14.35681	0.4022879	15.27775	0	0	58.9692	0	0.1243812	0.2005154	0.3469045	0.53783629448884
126	0.1	100	0.1	0.9999673	0.92695	0.1487166	0.00615227	0.0337347	0.24275	14.44639	14.44767	0.4247767	15.47572	0	0	63.99105	0	0.1937747	0.2692739	0.3069825	0.366554897187144
