seed	s	gen	m	bene_rank	bene_prop	mean_global	var_prop	var_prop_10Mb	q95_prop	median_tract	mean_tract	var_tract	q95_tract	length_75_prop	length_95_prop	anc_switches	global_75_prop	iDAT_score_25	iDAT_score_125	iDAT_score_0625	iDAT_score_01
1000	0.01	100	0.1	0.9670871	0.1431	0.1044214	0.0004169306	0.0004531888	0.1383	14.20865	14.03028	0.9314973	15.07586	0	0	49.4649	0	2.109861	2.167957	2.191894	2.35121482934361
100	0.01	100	0.1	0.778628	0.1301	0.117712	0.0004783573	0.0005456393	0.1535	13.85711	14.02205	0.3876638	15.04694	0	0	53.67885	0	1.873257	1.990754	2.061149	2.1424478078627
101	0.01	100	0.1	0.9806182	0.13985	0.09704407	0.0004121785	0.0003326172	0.1307	14.1801	14.14264	0.5108618	15.14516	0	0	47.11295	0	1.731074	1.905814	1.9838	2.1177732445364
102	0.01	100	0.1	0.9664993	0.13705	0.1031903	0.0002893637	0.0003057955	0.13295	14.12169	14.05431	0.3574769	15.03461	0	0	50.66575	0	2.030346	2.150187	2.189628	2.33176928777748
103	0.01	100	0.1	0.9751733	0.15055	0.1047839	0.0004432171	0.0002456186	0.14245	14.1208	14.09837	0.4406632	15.07065	0	0	48.849	0	1.944897	2.038446	2.084898	2.16880502545896
104	0.01	100	0.1	0.8445551	0.1275	0.09917293	0.0006017426	0.0002265246	0.1469	13.9833	14.14948	0.4682656	15.40631	0	0	49.66405	0	1.824212	1.91346	1.966199	2.09108198468747
105	0.01	100	0.1	0.9275691	0.145	0.1123324	0.0004972633	0.0002495559	0.14915	14.05653	14.14295	0.4300441	15.31041	0	0	52.65135	0	1.882081	1.988599	2.059509	2.11578400908232
106	0.01	100	0.1	0.9894648	0.1573	0.1122586	0.0003985224	0.0004850644	0.14555	13.99018	14.04291	0.4411582	15.09128	0	0	52.9055	0	1.888833	1.988631	2.030842	2.07100974035824
107	0.01	100	0.1	0.9992017	0.18545	0.1093055	0.0005624718	0.0004316964	0.1453	14.10123	14.10875	0.4144827	15.15103	0	0	50.58575	0	1.8633	1.960432	2.006352	2.09856101188969
108	0.01	100	0.1	0.9483403	0.13095	0.09690986	0.0004130452	0.0003269324	0.1313	14.02294	14.09083	0.3260279	15.04471	0	0	47.0427	0	2.018261	2.092025	2.147754	2.32944497877364
